doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
1520,103,Ventura River,Various dates throughout the year,10/23/1911-09/30/1913,"{'Gage height': 'Feet', 'Discharge': 'Sec.-ft.'}",34.3722,-118.9333,"1520_page_103_table1.csv,1520_page_103_table2.csv"
2847,63,San Antonio-Maria Ygnacio Creeks San Jose Creek Streams west of San Jose Creek,5-year average,1941-05/1945-04,"{'Recharge_to_ground_water_Second-feet': 'Second-feet', 'Recharge_to_ground_water_Acre-feet_per_year': 'Acre-feet per year'}",34.4374,-119.8475,2847_page_63_table1.csv
3217,201,Malibu Creek,Annual,1941-01-20/1950-02-06,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",,,"3217_page_201_table1.csv,3217_page_201_table2.csv,3217_page_201_table3.csv,3217_page_201_table4.csv"
3217,201,Calleguas Creek at Camarillo,"{'Monthly': '1929-1931', 'Yearly': '1929-1931'}",1929-09/1931-09,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",34.216111,-119.014444,"3217_page_201_table1.csv,3217_page_201_table2.csv,3217_page_201_table3.csv,3217_page_201_table4.csv"
3217,55,"San Dieguito River at Bernardo, Calif.",Monthly and yearly,1912-1916,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",33.056944,-117.063889,"3217_page_55_table1.csv,3217_page_55_table2.csv,3217_page_55_table3.csv,3217_page_55_table4.csv,3217_page_55_table5.csv"
383,152,Eleanor Creek,"Daily for the year ending Sept. 30, 1918",10/01/1918-09/30/1918,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",36.6197,-118.4842,"383_page_152_table1.csv,383_page_152_table2.csv"
251,19,Granite Creek near Prescott,1 year,03/01/1932-12/31/1938,,34.5855,-112.446,251_page_19_table1.csv
251,19,"Grant Creek at Fort Grant, Ariz.",1 year,01/01/1920-12/31/1920,,33.2169,-109.6553,251_page_19_table1.csv
251,19,"Hassayampa River at Box dam site, near Wickenburg, Ariz.",1 year,01/01/1938-12/31/1938,,33.9785,-112.9212,251_page_19_table1.csv
251,19,"Hassayampa River at Walnut Grove, near Wagoner, Ariz.",1 year,01/01/1912-12/31/1918,,34.4169,-112.1864,251_page_19_table1.csv
251,19,"Leeds Creek near Leeds, Utah (Also called Quail Creek)",1 year,01/01/1915-12/31/1921,,37.2183,-113.5104,251_page_19_table1.csv
251,19,"Little Colorado River at Grand Falls, Ariz.",1 year,01/01/1926-12/31/1938,,35.985,-111.6564,251_page_19_table1.csv
251,19,"Little Colorado River at Holbrook, Ariz.",1 year,01/01/1905-12/31/1909,,34.8903,-110.1058,251_page_19_table1.csv
251,19,"Little Colorado River at St. Johns, Ariz.",1 year,01/01/1906-12/31/1938,,34.0417,-109.0198,251_page_19_table1.csv
251,19,"Little Colorado River near Hunt, Ariz.",1 year,01/01/1929-12/31/1934,,34.5833,-110.0498,251_page_19_table1.csv
2245,45,Snow Mountain Water & Power Co.'s tailrace near Potter Valley,Annual,1910-01/1927-12,"['CFS', 'GPM']",39.483,-123.033,"2245_page_45_table1.csv,2245_page_45_table2.csv"
2245,45,South Fork of Eel River at Garberville,Annual,1910-01/1927-12,"['CFS', 'GPM']",40.316,-123.883,"2245_page_45_table1.csv,2245_page_45_table2.csv"
2848,21,Sacramento River,Yearly,1904-01-01-1943-12-31,Cubic Feet per Second (cfs),38.485,-121.49,2848_page_21_table1.csv
15,211,Bear River at Pardoe Camp,Monthly and Yearly,1927-12-01-1950-09-30,"['cubic feet per second', 'acre-feet']",38.033,-120.7,"15_page_211_table1.csv,15_page_211_table2.csv,15_page_211_table3.csv"
57995,47,Trinity River at Lewiston,Annual,1912-1960,Tons,40.7317,-122.4664,57995_page_47_table1.csv
57995,47,Weaver Creek near Douglas City,Annual,Unknown,Tons,41.7339,-122.8772,57995_page_47_table1.csv
57995,47,North Fork Trinity River at Helena,Annual,Unknown,Tons,41.7467,-122.8828,57995_page_47_table1.csv
57995,47,South Fork Trinity River below Hyampom,Annual,Unknown,Tons,40.8719,-123.1714,57995_page_47_table1.csv
57995,47,South Fork Trinity River near Salyer,Annual,Unknown,Tons,40.8333,-123.2167,57995_page_47_table1.csv
57995,47,Trinity River near Hoopa,Annual,Unknown,Tons,41.0747,-123.7136,57995_page_47_table1.csv
3058,641,Eel River below Scott Dam,Monthly and yearly measurements between October 1922 to September 1960,10/01/1922-09/30/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Latitude_Longitude': 'degrees minutes'}",39.408333,-122.970833,"3058_page_641_table1.csv,3058_page_641_table2.csv,3058_page_641_table3.csv"
1040,23,San Timoteo Creek,Yearly,1926-06-30 to 1967-12-31,acre-feet,33.9531,-117.1775,1040_page_23_table1.csv
1040,23,Little San Gorgonio Creek,Yearly,1948-01-01 to 1967-12-31,acre-feet,33.8833,-116.9186,1040_page_23_table1.csv
1040,23,San Gorgonio River,Yearly,1966-01-01 to 1967-12-31,acre-feet,33.8833,-116.9186,1040_page_23_table1.csv
24284,150,Las Yeguas Canyon Creek at Highway 101,Varies by date; generally monthly measurements with some yearly gaps,11/23/1948-12/21/1957,"{'Discharge': 'gpm (gallons per minute)', 'Temperature': '°F'}",34.4611,-120.0,24284_page_150_table1.csv
