doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
48096,23,Napa Valley Surface Water,Annual (1970),01/01/1970-12/31/1970,thousands of acre-feet per year,38.2986,-122.2655,48096_page_23_table1.csv
3217,392,Klamath River near Seiad Valley,Monthly and yearly measurements from 1913 to 1925,10/1913-09/1925,"{'Runoff': 'Thousands of acre-feet', 'Discharge': 'Cubic feet per second'}",41.789,-123.3061,"3217_page_392_table1.csv,3217_page_392_table2.csv,3217_page_392_table3.csv,3217_page_392_table4.csv,3217_page_392_table5.csv"
3217,392,Klamath River near Happy Camp,Monthly and yearly measurements for the year 1912,10/1912-09/1912,"{'Runoff': 'Thousands of acre-feet', 'Discharge': 'Cubic feet per second'}",41.7889,-123.3061,"3217_page_392_table1.csv,3217_page_392_table2.csv,3217_page_392_table3.csv,3217_page_392_table4.csv,3217_page_392_table5.csv"
2913,96,Logan River,Monthly and yearly mean discharge measurements,1896-01-01-1950-12-31,Cubic feet per second (cfs) for discharge; acre-feet for runoff,41.775,-111.836,"2913_page_96_table1.csv,2913_page_96_table2.csv"
641,110,Brea Creek at Fullerton,Daily measurements from October to September each year,10/01/1930-09/30/1951,cubic feet per second (cfs),33.873611,-117.925,641_page_110_table1.csv
641,110,Fullerton Creek below Fullerton Dam,Daily measurements from October to September each year,10/01/1941-09/30/1951,cubic feet per second (cfs),33.894444,-117.884722,641_page_110_table1.csv
3090,425,Onion Creek near Soda Springs,Daily (for water year data),08/01/1959-09/30/1965,"{'Discharge': 'cubic feet per second (cfs) and acre-feet per year', 'Gage height': 'feet'}",39.266667,-120.363889,"3090_page_425_table1.csv,3090_page_425_table2.csv,3090_page_425_table3.csv"
3884,14,San Joaquin River tributaries,Annual to multi-year intervals,"['1903-1926', '1878-1884; 1895-1900', '1931-1946', '1907-', '1914-1922; 1928-']",Square miles for drainage area,,,3884_page_14_table1.csv
3884,14,Stanislaus River,Annual to multi-year intervals,"['1938-', '1905-', '1915-1932', '1903-1916', '(1931-)', '1878-1884; 1895-1900', '(1941-)', '1940-', '(1932-1946)', '(1946-)']",Square miles for drainage area,37.5,-120.6,3884_page_14_table1.csv
3884,14,Calaveras River,Annual to multi-year intervals,"['1907-', '1878-1884', '1925-1926']",Square miles for drainage area,37.9,-120.7,3884_page_14_table1.csv
3884,14,Mokelumne River,Annual to multi-year intervals,"['1901; 1903-4', '1927-', '1891-1895', '1926-1930', '1878-1884', '1924-', '1926-1931']",Square miles for drainage area,37.9,-120.8,3884_page_14_table1.csv
3089,351,Santa Rosa Creek,Daily measurements over two water years (October 1 to September 30),10/01/1963-09/30/1965,cubic feet per second,38.4414,-122.7147,"3089_page_351_table1.csv,3089_page_351_table2.csv"
3217,111,Santa Ana River at Riverside Narrows,Monthly and yearly,1927-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",33.964722,-117.465833,"3217_page_111_table1.csv,3217_page_111_table2.csv"
2913,357,East Fork Carson River near Gardnerville,Daily to Monthly (varies by year),1890-09/01 to 1950-12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",38.858333,-119.697222,"2913_page_357_table1.csv,2913_page_357_table2.csv"
15,130,San Joaquin River at Fremont Ford Bridge,Daily (monthly and yearly averages),10/01/1937-09/30/1950,cfs (cubic feet per second) for discharge,37.309722,-120.929167,"15_page_130_table1.csv,15_page_130_table2.csv"
251,459,Verde River near MoDowell and above Camp Creek,1 year,01/01/1889-12/31/1938,"{'Mean_Discharge': 'second-feet', 'Runoff': 'acre-feet'}",34.7367,-111.76,251_page_459_table1.csv
30520,33,Santa Clara River,Annual,1953-01-01-1975-12-31,tons per year,,,30520_page_33_table1.csv
30520,33,Santa Clara River,Annual,1953-01-01-1975-12-31,tons per year,,,30520_page_33_table1.csv
30520,33,Sespe Creek,Annual,1928-01-01-1975-12-31,tons per year,,,30520_page_33_table1.csv
30520,33,Sespe Creek,Annual,1953-01-01-1975-12-31,tons per year,,,30520_page_33_table1.csv
2447,89,Meadow Creek,Varied dates within the water year,1936-05-31/1952-06-10,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,"2447_page_89_table1.csv,2447_page_89_table2.csv"
2447,89,Strawberry Creek,Varied dates within the water year,1936-05-28/1945-06-01,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",40.0855556,-105.825,"2447_page_89_table1.csv,2447_page_89_table2.csv"
3150,253,"EAST FORK VIRGIN RIVER NEAR GLENDALE, UTAH",Annual (October 1966 to September 1967),10/1966-09/1967,"{'pH': '', 'Conductance': 'micro-mhos at 25°C', 'Sodium Adsorption Ratio': '', 'Non-Carbonate Hardness': '', 'Hardness as CaCO3': '', 'Dissolved Solids': {'Residue at 180°C': {'Tons per day': '', 'Tons per acre-foot': '', 'Parts per million': ''}}, 'Boron (B)': '', 'Nitrate (NO3)': '', 'Fluoride (F)': '', 'Chloride (Cl)': '', 'Sulfate (SO4)': '', 'Carbonate (CO3)': '', 'Bicarbonate (HCO3)': '', 'Potassium (K)': '', 'Sodium (Na)': '', 'Magnesium (Mg)': '', 'Calcium (Ca)': '', 'Silica (SiO2)': '', 'Mean discharge': 'cubic feet per second (cfs)'}",37.2366,-113.5973,3150_page_253_table1.csv
3150,253,"LAVERKIN CREEK AT HIGHWAY 15 BRIDGE, NEAR LAVERKIN, UTAH",Annual (October 1966 to September 1967),10/1966-09/1967,"{'pH': '', 'Conductance': 'micro-mhos at 25°C', 'Sodium Adsorption Ratio': '', 'Non-Carbonate Hardness': '', 'Hardness as CaCO3': '', 'Dissolved Solids': {'Residue at 180°C': {'Tons per day': '', 'Tons per acre-foot': '', 'Parts per million': ''}}, 'Boron (B)': '', 'Nitrate (NO3)': '', 'Fluoride (F)': '', 'Chloride (Cl)': '', 'Sulfate (SO4)': '', 'Carbonate (CO3)': '', 'Bicarbonate (HCO3)': '', 'Potassium (K)': '', 'Sodium (Na)': '', 'Magnesium (Mg)': '', 'Calcium (Ca)': '', 'Silica (SiO2)': '', 'Mean discharge': 'cubic feet per second (cfs)'}",37.2357,-113.1168,3150_page_253_table1.csv
3150,253,"SOUTH ASH CREEK BELOW MILL CREEK, NEAR PINTURA, UTAH",Annual (October 1966 to September 1967),10/1966-09/1967,"{'pH': '', 'Conductance': 'micro-mhos at 25°C', 'Sodium Adsorption Ratio': '', 'Non-Carbonate Hardness': '', 'Hardness as CaCO3': '', 'Dissolved Solids': {'Residue at 180°C': {'Tons per day': '', 'Tons per acre-foot': '', 'Parts per million': ''}}, 'Boron (B)': '', 'Nitrate (NO3)': '', 'Fluoride (F)': '', 'Chloride (Cl)': '', 'Sulfate (SO4)': '', 'Carbonate (CO3)': '', 'Bicarbonate (HCO3)': '', 'Potassium (K)': '', 'Sodium (Na)': '', 'Magnesium (Mg)': '', 'Calcium (Ca)': '', 'Silica (SiO2)': '', 'Mean discharge': 'cubic feet per second (cfs)'}",37.2115,-113.1667,3150_page_253_table1.csv
3150,253,"FORT PIERCE WASH NEAR ST. GEORGE, UTAH",Annual (October 1966 to September 1967),10/1966-09/1967,"{'pH': '', 'Conductance': 'micro-mhos at 25°C', 'Sodium Adsorption Ratio': '', 'Non-Carbonate Hardness': '', 'Hardness as CaCO3': '', 'Dissolved Solids': {'Residue at 180°C': {'Tons per day': '', 'Tons per acre-foot': '', 'Parts per million': ''}}, 'Boron (B)': '', 'Nitrate (NO3)': '', 'Fluoride (F)': '', 'Chloride (Cl)': '', 'Sulfate (SO4)': '', 'Carbonate (CO3)': '', 'Bicarbonate (HCO3)': '', 'Potassium (K)': '', 'Sodium (Na)': '', 'Magnesium (Mg)': '', 'Calcium (Ca)': '', 'Silica (SiO2)': '', 'Mean discharge': 'cubic feet per second (cfs)'}",37.1068,-113.585,3150_page_253_table1.csv
3150,253,"SANTA CLARA RIVER AT BAKER DAM SPILLWAY, NEAR VEYO, UTAH",Annual (October 1966 to September 1967),10/1966-09/1967,"{'pH': '', 'Conductance': 'micro-mhos at 25°C', 'Sodium Adsorption Ratio': '', 'Non-Carbonate Hardness': '', 'Hardness as CaCO3': '', 'Dissolved Solids': {'Residue at 180°C': {'Tons per day': '', 'Tons per acre-foot': '', 'Parts per million': ''}}, 'Boron (B)': '', 'Nitrate (NO3)': '', 'Fluoride (F)': '', 'Chloride (Cl)': '', 'Sulfate (SO4)': '', 'Carbonate (CO3)': '', 'Bicarbonate (HCO3)': '', 'Potassium (K)': '', 'Sodium (Na)': '', 'Magnesium (Mg)': '', 'Calcium (Ca)': '', 'Silica (SiO2)': '', 'Mean discharge': 'cubic feet per second (cfs)'}",37.1166,-113.4833,3150_page_253_table1.csv
3150,253,"VIRGIN RIVER NEAR ST. GEORGE, UTAH",Annual (October 1966 to September 1967),10/1966-09/1967,"{'pH': '', 'Conductance': 'micro-mhos at 25°C', 'Sodium Adsorption Ratio': '', 'Non-Carbonate Hardness': '', 'Hardness as CaCO3': '', 'Dissolved Solids': {'Residue at 180°C': {'Tons per day': '', 'Tons per acre-foot': '', 'Parts per million': ''}}, 'Boron (B)': '', 'Nitrate (NO3)': '', 'Fluoride (F)': '', 'Chloride (Cl)': '', 'Sulfate (SO4)': '', 'Carbonate (CO3)': '', 'Bicarbonate (HCO3)': '', 'Potassium (K)': '', 'Sodium (Na)': '', 'Magnesium (Mg)': '', 'Calcium (Ca)': '', 'Silica (SiO2)': '', 'Mean discharge': 'cubic feet per second (cfs)'}",37.0868,-113.558,3150_page_253_table1.csv
3992,18,Utah Green River,Annual,1957-01/01/1961-12/31,cubic feet per second,38.75,-109.5,3992_page_18_table1.csv
56394,168,Kaweah River Below Terminus Dam,Daily (for water temperatures from Nov 1970 to current year),10/1975-09/1976,"{'Discharge': 'CFS (cubic feet per second)', 'Specific Conductance': 'Micro-mhos', 'pH': 'units', 'Temperature': '°C', 'Dissolved Oxygen': 'mg/L', 'Hardness': 'mg/L', 'Non-Carbonate Hardness': 'mg/L', 'Dissolved Calcium': 'mg/L', 'Dissolved Magnesium': 'mg/L', 'Sodium': 'mg/L', 'Bicarbonate': 'mg/L', 'Carbonate': 'mg/L', 'Alkalinity': 'mg/L as CaCO3', 'Sulfate': 'mg/L', 'Chloride': 'mg/L', 'Dissolved Solids (Residue)': 'mg/L', 'Total Dissolved Solids': 'tons per day'}",36.0,-118.8,56394_page_168_table1.csv
56086,100,HOT SPRINGS CREEK ABOVE DIVERSION,"Variable, monthly measurements from July to September in both years; some months have a single measurement while others do not.",07/22/1954-12/08/1955,"{'Discharge_Cubic_Feet_Per_Second': 'cubic feet per second', 'Discharge_Gallons_Per_Minute': 'gallons per minute', 'Temperature': '°F'}",34.5416667,-119.8805556,56086_page_100_table1.csv
1630,204,Devil Canyon Creek and City of San Bernardino Diversion,Annual Summary,"1966-1967, 1967-1968",Acre-Feet,34.1064,-117.2891,"1630_page_204_table1.csv,1630_page_204_table2.csv"
2913,461,Silvies River,Monthly and yearly,1903-05/09 to 1923-04/21,"cubic feet per second, acre-feet",43.9167,-118.9667,"2913_page_461_table1.csv,2913_page_461_table2.csv,2913_page_461_table3.csv,2913_page_461_table4.csv"
47988,120,Salsberry Creek near Shoshone,Annual,01/15/1959-08/16/1971,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",35.919444,-116.434722,47988_page_120_table1.csv
47988,120,China Spring Creek near Mountain Pass,Annual,01/15/1959-08/29/1971,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",35.468056,-115.508333,47988_page_120_table1.csv
47988,120,Creosote Creek near Cadiz,Annual,10/31/1958-08/16/1967,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",34.570833,-115.481389,47988_page_120_table1.csv
47988,120,Gourd Creek near Ludlow,Annual,01/13/1959-08/14/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",34.676389,-116.022222,47988_page_120_table1.csv
30520,2,Santa Clara River,Water years (annual),1967-08/1975-08,Million tons,34.3,-118.8,30520_page_2_table1.csv
1558,23,Cuyamaca Water Co.'s Flume,"Daily for the year ending September 30, 1923, and specific dates for discharge measurements","January 1, 1907, to September 30, 1923","{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",32.8633,-116.9149,"1558_page_23_table1.csv,1558_page_23_table2.csv"
733,338,Los Angeles River at Long Beach,Daily measurements recorded over the years,12/1928-09/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Area': 'square miles, acre-feet'}",33.817222,-118.205556,"733_page_338_table1.csv,733_page_338_table2.csv"
3117,567,Rubicon River at Rubicon Springs,Daily measurements over the water year October 1965 to September 1966,10/01/1965-09/30/1966,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Total Flow Volume': 'acre-feet'}",39.019444,-120.246111,"3117_page_567_table1.csv,3117_page_567_table2.csv"
2913,176,Provo River,Monthly and yearly mean discharge,1911-1950,cubic feet per second (cfs),40.361111,-111.5625,"2913_page_176_table1.csv,2913_page_176_table2.csv"
2447,200,Deep Creek near Paradox,Yearly,05/03/1945-04/24/1953,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.5,-109.15,"2447_page_200_table1.csv,2447_page_200_table2.csv"
2447,200,Roc Creek near Uranium,Yearly,08/06/1945-07/10/1952,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.4347,-108.9222,"2447_page_200_table1.csv,2447_page_200_table2.csv"
3144,306,Santa Cruz River near Lochiel,Daily for stream discharge records; Monthly for water year data,01/01/1949-09/30/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_height': 'feet', 'Precipitation/Acre-Foot': 'acre-feet'}",31.3555556,-110.5902778,"3144_page_306_table1.csv,3144_page_306_table2.csv"
56850,61,Colorado River Aqueduct near San Jacinto,Varied (multiple dates and times within a year),10/20/1977-09/26/1978,"{'Stream-Flow': 'CFS', 'Specific Conductance': 'Micro-Mhos', 'pH': 'units', 'Temperature': 'Degrees Celsius', 'Carbon, Organic Total': 'mg/L as C', 'Carbon, Organic Dissolved': 'mg/L as C', 'Carbon, Organic Suspended': 'mg/L as C'}",33.7433,-116.9794,56850_page_61_table1.csv
3144,229,San Francisco River near Alma,daily to monthly intervals for different years,"['09/01/1904-01/31/1914', '01/01/1964-09/30/1965']","{'Discharge': 'cubic feet per second (cfs)', 'Gage_height': 'feet'}",33.3638889,-108.9138889,"3144_page_229_table1.csv,3144_page_229_table2.csv"
24284,298,Site 156 50 West Fork Quiota Creek,Monthly intervals with some years missing,1949-01-01 to 1958-06-09,"{'Discharge': 'gpm (gallons per minute)', 'Temperature': '°F'}",34.5527778,-120.0722222,24284_page_298_table1.csv
695,177,"Santa Agueda Creek near Santa Ynez, Calif.",daily measurements over a year,01/01/1941-09/30/1957,"{'Latitude_Longitude': 'degrees', 'Discharge': 'cubic feet per second (cfs)', 'Area': 'square miles (sq mi), acre-feet (acre-ft)'}",34.594444,-120.025,695_page_177_table1.csv
70210573,18,Covelo Eel River Ranger Station,Annual,1951-11/30/1968,"{'Precipitation': 'inches', 'Temperature': '°Celsius'}",41.1514,-123.4011,70210573_page_18_table1.csv
658,521,Napa River near St. Helena,Daily measurements from October to September across multiple years,"November 1929 to September 1932, November 1939 to September 1953","{'Latitude_Longitude': 'Degrees (decimal conversion provided)', 'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet'}",38.49444,-122.43056,"658_page_521_table1.csv,658_page_521_table2.csv"
2247,31,Cache Creek at Yolo,1 year,01/01/1916-12/31/1927,second-feet,38.6689,-121.6692,"2247_page_31_table1.csv,2247_page_31_table2.csv"
2247,31,Putah Creek at Winters,1 year,01/01/1906-12/31/1916,second-feet,38.6372,-121.7614,"2247_page_31_table1.csv,2247_page_31_table2.csv"
1744,339,Great Basin (California excluding Truckee and Carson river basins),Annual,1899-04/01/1914,Stream measurements (unit unspecified),36.7783,-119.4179,1744_page_339_table1.csv
15,290,McCloud River at Baird,Annual,1926-01-04 to 1943-12-16,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",41.0,-122.1667,"15_page_290_table1.csv,15_page_290_table2.csv,15_page_290_table3.csv"
15,290,Sacramento River at Kennett,Monthly and Annual,1926-10 to 1943-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'thousands of acre-feet'}",40.7333,-122.4,"15_page_290_table1.csv,15_page_290_table2.csv,15_page_290_table3.csv"
3033,126,Arroyo Seco near Pasadena,"Annual peaks recorded; continuous data available from Oct. 1, 1916",01/17/1916-12/25/1963,"{'Gage Height': 'feet', 'Discharge': 'cfs (cubic feet per second)'}",34.2222,-118.1767,3033_page_126_table1.csv
2447,415,San Francisco River at Clifton,Varies by year; daily to monthly intervals,08/30/1931-09/30/1962,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.3394,-111.4741,2447_page_415_table1.csv
1627,124,East Fork Kaweah River,Daily to Annual (based on record availability),"05/1952-09/1955, 10/1957-09/1965","{'Discharge': 'cfs (cubic feet per second)', 'Gage_Height': 'feet', 'Area': 'sq mi, acre-ft'}",36.451389,-118.7875,"1627_page_124_table1.csv,1627_page_124_table2.csv"
3992,14,"Colo Junction, Grand",Annual and Daily,1896-99;1900* 1894-95*,"mi) Drainage (sq a8,910",39.6270005,-106.0242044,3992_page_14_table1.csv
3992,14,"Park, Taylor at River",Annual and Daily,1896-99;1900* 1894-95*,mi) Drainage (sq 131 40.8 59.3,37.6990564,-108.5233841,3992_page_14_table1.csv
3992,14,"Colo, Cold Park, Taylor Park Almont, Colo Butte",Annual and Daily,1896-99;1900* 1894-95*,mi) Drainage (sq 254 317 477,38.8766634,-106.9230028,3992_page_14_table1.csv
3992,14,"Colo, Gunnison",Annual and Daily,1896-99;1900* 1894-95*,mi) Drainage (sq 20.3 a48 124,38.5583318,-106.9650262,3992_page_14_table1.csv
70038681,532,Pine Creek,Annual (water year basis),"1950-61, 1964, 1967-72",cfs,,,70038681_page_532_table1.csv
70038681,532,Golden Trout Creek,Annual (water year basis),"1956-67, 1969, 1970-72",cfs,,,70038681_page_532_table1.csv
70038681,532,Little Kern River,Annual (water year basis),"1957-69, 1970-72",cfs,,,70038681_page_532_table1.csv
70038681,532,South Fork Kern River,Annual (water year basis),"1956-67, 1969, 1970-72",cfs,,,70038681_page_532_table1.csv
70038681,532,Kelso Creek,Biannual (1968-72),"1958-66, 1968-72",cfs,,,70038681_page_532_table1.csv
70038681,532,South Fork Kings River,Annual (water year basis),"1950-57, 1959-60, 1963-66, 1968, 1970-72",cfs,,,70038681_page_532_table1.csv
70038681,532,Copper 1 Creek,Biannual (1965-68),"1965-68, 1970-72",cfs,,,70038681_page_532_table1.csv
70038681,532,Sheep Creek,Biannual (1965-68),"1965-68, 1970-72",cfs,,,70038681_page_532_table1.csv
70038681,532,Lewis Creek,Biannual (1965-68),"1965-68, 1970-72",cfs,,,70038681_page_532_table1.csv
70038681,532,Rock Creek,Biannual (1961-70),"1961-70, 1971-72",cfs,,,70038681_page_532_table1.csv
28370,27,Big Rock Creek near Valyermo,Annual,01/01/1963-12/31/1973,Unknown,34.6036,-118.1549,28370_page_27_table1.csv
28370,27,Sespe Creek near Wheeler Springs,Annual,01/01/1963-12/31/1972,Unknown,34.4788,-119.2559,28370_page_27_table1.csv
28370,27,Big Sur River near Big Sur,Annual,01/01/1966-12/31/1973,Unknown,36.1073,-121.6164,28370_page_27_table1.csv
28370,27,Soquel Creek at Soquel,Annual,01/01/1968-12/31/1973,Unknown,36.9737,-121.9664,28370_page_27_table1.csv
28370,27,San Lorenzo River at Big Trees,Annual,01/01/1967-12/31/1973,Unknown,37.0284,-122.0251,28370_page_27_table1.csv
28370,27,Pescadero Creek near Pescadero,Annual,01/01/1969-12/31/1973,Unknown,37.2041,-122.4367,28370_page_27_table1.csv
28370,27,Kern River near Quaking Aspen Camp,Annual,01/01/1966-12/31/1973,Unknown,36.2561,-118.8022,28370_page_27_table1.csv
28370,27,Kern River no. 3 Canal near Kernville,Annual,01/01/1963-12/31/1969,Unknown,36.2704,-118.7828,28370_page_27_table1.csv
28370,27,Kern River at Kernville,Annual,01/01/1963-12/31/1973,Unknown,36.2704,-118.7828,28370_page_27_table1.csv
28370,27,Borel Canal below Isabella Dam,Annual,01/01/1959-12/31/1971,Unknown,36.2,-118.75,28370_page_27_table1.csv
28370,27,Tule River near Springville,Annual,01/01/1966-12/31/1973,Unknown,36.5204,-118.8519,28370_page_27_table1.csv
28370,27,Middle Fork Kaweah River near Potwisha Camp,Annual,01/01/1959-12/31/1972,Unknown,36.2167,-118.6167,28370_page_27_table1.csv
28370,27,Marble Fork Kaweah River at Potwisha Camp,Annual,01/01/1964-12/31/1971,Unknown,36.2167,-118.6167,28370_page_27_table1.csv
28370,27,"Kings River above North Fork, near Trimmer",Annual,01/01/1967-12/31/1973,Unknown,36.4833,-118.9833,28370_page_27_table1.csv
28370,27,"Kings River below North Fork, near Trimmer",Annual,01/01/1967-12/31/1973,Unknown,36.4833,-118.9833,28370_page_27_table1.csv
15,177,Tuolumne River,Monthly and yearly,"09/1895-12/1908, 1926-1947","{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}",37.9075,-120.4736,"15_page_177_table1.csv,15_page_177_table2.csv"
1610,267,Mokelumne River near Mokelumne Hill,Daily measurements for water year October 1942 to September 1943,10/01/1942-09/30/1943,"{'Water_Level': 'feet', 'Discharge': 'second-feet'}",38.311111,-120.719444,"1610_page_267_table1.csv,1610_page_267_table2.csv,1610_page_267_table3.csv"
15,16,Various Streams,Yearly (Annual),1884-1901,"['Descriptions', 'Measurements', 'Gage Heights', 'Ratings']",,,"15_page_16_table1.csv,15_page_16_table2.csv"
15,16,Sacramento River Basin,Yearly (Annual),1878-1912,['Flow Records'],38.5816,-121.4944,"15_page_16_table1.csv,15_page_16_table2.csv"
15,16,San Joaquin River Basin,Yearly (Annual),1878-1950,['Flow Records'],37.9936,-120.9834,"15_page_16_table1.csv,15_page_16_table2.csv"
3058,408,Middle Fork Stanislaus River,Monthly and Yearly,02/1956-09/1960,{'Discharge': 'cubic feet per second'},38.251667,-120.030833,"3058_page_408_table1.csv,3058_page_408_table2.csv,3058_page_408_table3.csv,3058_page_408_table4.csv"
8104,12,Deep Creek near Hesperia,Varied intervals from daily to yearly,02/09/1932-01/15/1978,cubic feet per second,34.4433,-117.2907,8104_page_12_table1.csv
8104,12,West Fork Mojave River near Hesperia,Varied intervals from daily to yearly,02/08/1932-03/04/1978,cubic feet per second,34.4433,-117.2907,8104_page_12_table1.csv
8104,12,"Mojave River at lower narrows, near Victorville",Varied intervals from daily to yearly,02/09/1932-03/31/1978,cubic feet per second,34.5275,-117.2863,8104_page_12_table1.csv
56461,149,KAWEAH RIVER BELOW TERMINUS DAM,Daily for water temperatures; Water years for chemical analyses and quality records,10/01/1976-09/30/1977,"{'Discharge': 'CFS (Cubic Feet per Second)', 'Conductance': 'Microhos', 'pH': 'UNITS', 'Temperature': 'DEG C (Degrees Celsius)', 'Dissolved Oxygen': 'MG/L (Milligrams per Liter)', 'Hardness': 'MG/L (Milligrams per Liter)', 'Sodium': 'MG/L (Milligrams per Liter)', 'Specific Solids': {'Conductance': 'TONS PER AC-FEET', 'Other Solids': 'TONS PER DAY'}, 'Chloride': 'MG/L', 'Sulfate': 'MG/L', 'Boron': 'UG/L (Micrograms per Liter)'}",35.4333,-118.6167,"56461_page_149_table1.csv,56461_page_149_table2.csv"
70038392,135,Little San Gorgonio Creek near Beaumont,Yearly,10/1948-09/1961,"{'Discharge': 'cfs (cubic feet per second)', 'Runoff': 'acre-ft'}",34.029167,-116.944444,"70038392_page_135_table1.csv,70038392_page_135_table2.csv"
70038392,135,San Timoteo Creek near Redlands,Yearly,10/1926-09/1961,"{'Discharge': 'cfs (cubic feet per second)', 'Runoff': 'acre-ft'}",34.033056,-117.208056,"70038392_page_135_table1.csv,70038392_page_135_table2.csv"
3884,18,North Fork of North Fork Yuba River at Downieville,Yearly,01/01/1910-12/31/1933,square miles,39.4901,-120.9606,3884_page_18_table1.csv
3884,18,Rock Creek at Goodyears Bar,Yearly,01/01/1910-12/31/1933,square miles,39.5604,-120.9406,3884_page_18_table1.csv
3884,18,Goodyears Creek at Goodyears Bar,Yearly,01/01/1910-12/31/1933,square miles,39.5604,-120.9406,3884_page_18_table1.csv
3884,18,South Fork Yuba River near Cisco,Yearly,01/01/1942-12/31/,square miles,39.2482,-121.0744,3884_page_18_table1.csv
3884,18,South Fork Yuba River near Washington,Yearly,01/01/1944-12/31/,square miles,39.3272,-121.0853,3884_page_18_table1.csv
3884,18,South Fork Yuba River at Jones Bar,Yearly,01/01/1940-12/31/1948,square miles,39.2883,-121.1118,3884_page_18_table1.csv
3884,18,Canyon Creek above Jackson Creek,Yearly,01/01/1926-12/31/1930,square miles,39.3061,-121.1792,3884_page_18_table1.csv
