doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
56394,177,North Fork Kings River Below Meadow Brook,Monthly discharge and yearly estimates,"October 1921 to September 1935, October 1956 to current year","{'Discharge': 'ft3/s (m3/s)', 'Gage_Height': 'ft (m)'}",37.0813888889,-118.8622222,"56394_page_177_table1.csv,56394_page_177_table2.csv"
56394,85,MARTIS CREEK,"Daily for Water Temperatures from October 1974 to the current year, with specific monthly entries in the table",05/28/1975-09/02/1976,"{'Flow Rate': 'CFS (cubic feet per second)', 'Temperature': '°C (degrees Celsius)', 'Conductivity': 'MICRO-MHOS', 'Turbidity': 'JTU (Jackson Turbidity Unit)', 'Nitrate, Nitrite, Ammonia, Organic Nitrogen, Total Nitrogen': 'MG/L (milligrams per liter)', 'Phosphorus': 'MG/L', 'Dissolved Phosphorus': 'MG/L', 'Metals (Copper, Iron, Lead, Manganese, Zinc)': 'UG/L (micrograms per liter)'}",39.302222,-120.120278,56394_page_85_table1.csv
22104,212,Berry Glen Creek near Orick,1 year,APR. 1974,"{'Dissolved_Silica': 'mg/L', 'Dissolved_Aluminum': 'µg/L', 'Dissolved_Iron': 'µg/L', 'Dissolved_Calcium': 'mg/L', 'Dissolved_Magnesium': 'mg/L', 'Dissolved_Sodium': 'mg/L', 'Dissolved_Potassium': 'mg/L', 'Bicarbonate': 'mg/L'}",41.7667,-124.0833,22104_page_212_table1.csv
22104,212,Redwood Creek Estuary Site 3B near Orick,1 year,MAY 1974-1621,"{'Dissolved_Silica': 'mg/L', 'Dissolved_Aluminum': 'µg/L', 'Dissolved_Iron': 'µg/L', 'Dissolved_Calcium': 'mg/L', 'Dissolved_Magnesium': 'mg/L', 'Dissolved_Sodium': 'mg/L', 'Dissolved_Potassium': 'mg/L', 'Bicarbonate': 'mg/L'}",41.7667,-124.0833,22104_page_212_table1.csv
3019,61,Álamo Creek near Santa Maria,Annual,1929-10/01 - 1944-09/30,cubic feet per second (cfs),34.95,-120.45,"3019_page_61_table1.csv,3019_page_61_table2.csv"
3019,61,Sisquoc River near Sisquoc,Annual,1934-10/01 - 1944-09/30,cubic feet per second (cfs),34.8,-120.23,"3019_page_61_table1.csv,3019_page_61_table2.csv"
3150,51,"Eagle River at Gypsum, Colo.",Daily measurements over the water year from October 1966 to September 1967,10/1966-09/1967,"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness': 'as CaCO3 (Non-carbonate, Calcium and Magnesium)', 'Dissolved_Solids': {'Tons_per_Day': '', 'Tons_per_Acre-Foot': '', 'Parts_Per_Million': ''}, 'Boron': 'parts per million', 'Nitrate': 'parts per million', 'Fluoride': 'parts per million', 'Chloride': 'parts per million', 'Sulfate': 'parts per million', 'Carbonate': '', 'Bicarbonate': 'parts per million', 'Potassium': 'parts per million', 'Sodium': 'parts per million', 'Magnesium': 'parts per million', 'Calcium': 'parts per million', 'Iron': '', 'Silica': 'parts per million'}",-107.899,37.9065,"3150_page_51_table1.csv,3150_page_51_table2.csv"
3034,105,Granite Creek near Cattle Mountain,Annual,05/11/1959-12/23/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",37.526944,-119.258333,"3034_page_105_table1.csv,3034_page_105_table2.csv"
15,438,American River at Fair Oaks,Monthly and yearly,1905-01-01 to 1950-12-31,"[{'Type': 'Discharge', 'Unit': 'cubic feet per second'}, {'Type': 'Runoff', 'Unit': 'thousands of acre-feet'}]",38.6343,-121.2544,"15_page_438_table1.csv,15_page_438_table2.csv"
56403,63,"COLORADO RIVER BELOW DAVIS DAM, ARIZ.-NEV.",Daily (from Oct 01 to Sep of the following year),10/01/YYYY-09/30/YYYY+1,"{'Discharge': 'CFS', 'Specific_Conductance': 'MICRO-MHOS', 'pH': 'UNITS', 'Temperature': 'DEG C', 'Hardness_Ca,Mg': 'MG/L', 'Non-Carbonate_Hardness': 'MG/L', 'Dissolved_Calcium_Ca': 'MG/L', 'Dissolved_Magnesium_Mg': 'MG/L', 'Dissolved_Sodium_Na': 'MG/L', 'Sodium_Absorption_Ratio': None, 'Dissolved_Potassium_K': 'MG/L', 'Bicarbonate_HC03': 'MG/L', 'Carbonate_C03': 'MG/L', 'Dissolved_Sulfate_SO4': 'MG/L', 'Dissolved_Chloride_Cl': 'MG/L', 'Dissolved_Fluoride_F': 'MG/L', 'Dissolved_Silica_SI02': 'MG/L', 'Dissolved_Solids_Residue_at_180_C': 'MG/L', 'Dissolved_Solids_Sum_of_Constituents': 'MG/L', 'Dissolved_Solids_Tons_per_AC-FT': None, 'Dissolved_Nitrite_Plus_Nitrate_N': 'MG/L', 'Dissolved_Boron_B': 'UG/L', 'Dissolved_Iron_Fe': 'UG/L'}",35.1916667,-114.5713889,56403_page_63_table1.csv
56405,124,SACRAMENTO RIVER AT COLUSA,Daily measurements across various months and years,"April 1921 to October 1939, June 1940 to current year","{'Water Discharge': 'cubic feet per second (ft3/s)', 'Sediment Concentration': 'milligrams per liter (mg/L)', 'Sediment Discharge': 'tons', 'Acres Foot/Year': 'acre-ft/yr', 'Cubic Meters/Second': 'm3/s'}",39.2141667,-121.9991667,56405_page_124_table1.csv
2556,28,Tecolote Tunnel,"Varies by data point; some annual (1953-1954), others without explicit intervals",1953-05 to 1954-12,"{'Flow': 'cfs (cubic feet per second)', 'Trace-Metal Concentration': 'ppm (parts per million)', 'SiO2': 'ppm'}",34.3833,-119.7,"2556_page_28_table1.csv,2556_page_28_table2.csv"
2249,78,Fish Fork of San Gabriel River,Daily (for specific years),"July-September for years 1900, 1901, 1910, and 1912",{'Discharge': 'second-feet'},34.1195,-117.8992,"2249_page_78_table1.csv,2249_page_78_table2.csv"
2913,348,"Walker River at Mason, Nevada",Monthly and yearly,1902-1934,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",39.15,-119.0833,"2913_page_348_table1.csv,2913_page_348_table2.csv"
969,71,Court Creamery,"Yearly, between July to September (assumed based on dates mentioned)",07/01/1952-09/30/1952,cfs for stream discharge,37.3333,-119.5,969_page_71_table1.csv
969,71,Peacock Woodward Erickson Bobst Richards Brado Westbrook Samuelson Haun Reeves Sierka Hixson View Owens Norte T. Finley Tom W. L. R. E. Wm. G. M. Walter M. J. Bruno C. E. Valley Tod Wm. Del Arnold,"Yearly, between July to September (assumed based on dates mentioned)",07/01/1952-09/30/1952,cfs for stream discharge,37.5,-120.0,969_page_71_table1.csv
969,71,Dairy Goodlin Strackbein Maris do do Merlin H. D.,"Yearly, between July to September (assumed based on dates mentioned)",07/01/1946-09/30/1950,cfs for stream discharge,37.5,-120.5,969_page_71_table1.csv
2913,180,South Fork Provo River,Monthly and yearly,"{'Start_Date': '1905-10', 'End_Date': '1912-09'}","{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",40.352778,-111.580556,"2913_page_180_table1.csv,2913_page_180_table2.csv,2913_page_180_table3.csv"
2913,169,Weber-Provo diversion canal,Monthly and yearly,1932-09/30 to 1950-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Diversions': 'acre-feet'}",40.611111,-111.304167,"2913_page_169_table1.csv,2913_page_169_table2.csv,2913_page_169_table3.csv"
251,18,Gila River near Red Rock,Annual,01/01/1908-12/31/1910,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,32.3167,-110.8333,251_page_18_table1.csv
251,18,Gila River near San Ariz.,Annual,01/01/1908-12/31/1914,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,32.25,-110.9667,251_page_18_table1.csv
251,18,"Carlos (Published with records for Gila River at San Carlos, Ariz., and Gila River below Coolidge Dam, Ariz.)",Annual,01/01/1914-12/31/1926,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,31.7667,-110.4833,251_page_18_table1.csv
251,18,"Gila River near Sentinel, Ariz.",Annual,01/01/1891-12/31/1917,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,34.6,-111.9333,251_page_18_table1.csv
251,18,"Gila River near Silver City, N. Mex.",Annual,01/01/1912-12/31/1919,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,32.8,-108.1667,251_page_18_table1.csv
251,18,"Gila River near Solomonsville, Ariz.",Annual,01/01/1914-12/31/1929,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,32.3,-110.95,251_page_18_table1.csv
251,18,"Gillespie Canal at Gillespie Dam, Ariz.",Annual,01/01/1929-12/31/1938,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,32.9,-110.6,251_page_18_table1.csv
251,18,"Graham Canal near Safford, Ariz.",Annual,01/01/1899-12/31/1938,Cubic feet per second (cfs) - inferred from typical units used in discharge records.,32.7333,-109.6667,251_page_18_table1.csv
56845,154,CALIENTE CREEK ABOVE TEHACHAPI CREEK,Daily measurements for each month from October to September of the water year,10/01/1961-03/02/1978,"{'Discharge': ['ft3/s', 'm³/s'], 'Gage_Height': ['ft', 'm']}",35.311389,-118.569444,"56845_page_154_table1.csv,56845_page_154_table2.csv"
1548,342,North Fork of Yuba River at Goodyear Bar,"Annual data from October 31, 1910, to September 30, 1920",10/31/1910-09/30/1920,{'Discharge': 'second-feet'},39.3,-121.0,1548_page_342_table1.csv
25119,36,Blue Mountain Tank,Daily or monthly figures (calendar years) and Annual peaks (water years),1944-48t.,sq mi,35.6779,-113.9041,25119_page_36_table1.csv
25119,36,Plain Tank,Daily or monthly figures (calendar years) and Annual peaks (water years),1944-47t.,sq mi,35.7028,-113.9123,25119_page_36_table1.csv
25119,36,Clay Tank,Daily or monthly figures (calendar years) and Annual peaks (water years),1944-48t.,sq mi,35.7153,-113.9167,25119_page_36_table1.csv
25119,36,Yampai Canyon tributary near Peach Springs,Low-flow measurements (water years),1964-,sq mi,35.7167,-112.8833,25119_page_36_table1.csv
25119,36,Truxton Wash at Valentine,Low-flow measurements (water years),1965-,sq mi,35.6969,-113.8972,25119_page_36_table1.csv
25119,36,Valentine Wash at Valentine,Low-flow measurements (water years),1963-,sq mi,35.6969,-113.8972,25119_page_36_table1.csv
25119,36,Truxton Wash No. 1 near Hackberry,Low-flow measurements (water years),1965-67.,sq mi,35.6833,-113.9333,25119_page_36_table1.csv
25119,36,Truxton Wash No. 2 near Hackberry,Low-flow measurements (water years),1965-67.,sq mi,35.6833,-113.9333,25119_page_36_table1.csv
25119,36,East Fork Virgin River near Glendale,Daily or monthly figures (calendar years),1966-,sq mi,37.1869,-113.5972,25119_page_36_table1.csv
25119,36,Mineral Gulch near Mount Carmel,Low-flow measurements (water years),1959-,sq mi,38.7394,-111.8589,25119_page_36_table1.csv
25119,36,Crystal Creek near Cedar City,Daily or monthly figures (calendar years),1956-60.,sq mi,37.6944,-113.0989,25119_page_36_table1.csv
25119,36,North Fork Virgin River near Springdale,Daily or monthly figures (calendar years),1913-14;1923;1925-,sq mi,37.2728,-113.0117,25119_page_36_table1.csv
25119,36,Virgin River at Virgin,Daily or monthly figures (calendar years),1909-,sq mi,37.1022,-113.5278,25119_page_36_table1.csv
25119,36,Kanarra Creek at Kanarraville,Low-flow measurements (water years),1915;1917-19*;1920;1964-,sq mi,37.2167,-113.3167,25119_page_36_table1.csv
25119,36,Virgin River near Hurricane,Daily or monthly figures (calendar years),1967-,sq mi,37.0386,-113.6444,25119_page_36_table1.csv
25119,36,Santa Clara River near Pine Valley,Daily or monthly figures (calendar years) and Annual peaks (water years),1959-,sq mi,37.1167,-113.3,25119_page_36_table1.csv
25119,36,Moody Wash near Veyo,Low-flow measurements (water years),1954-69.,sq mi,37.0833,-113.65,25119_page_36_table1.csv
25119,36,Santa Clara River near Santa Clara,Low-flow measurements (water years),1965-,sq mi,37.0833,-113.65,25119_page_36_table1.csv
70038396,105,Middle Fork Kaweah River,"Monthly discharge for specific years, daily measurements in table",07/1949-09/1965,"{'Latitude_Longitude': 'degrees and minutes', 'Discharge': 'cfs (cubic feet per second), acre-ft/year', 'Gage_Height': 'feet'}",36.5125,-118.79027778,70038396_page_105_table1.csv
2913,122,Webber River above Smith and Morehouse Creek,Monthly and yearly,1947-01/01/1947-12/31/1947,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",40.8,-111.1,"2913_page_122_table1.csv,2913_page_122_table2.csv,2913_page_122_table3.csv,2913_page_122_table4.csv,2913_page_122_table5.csv"
2913,122,"Smith and Morehouse Creek near Oakley, Utah",Monthly and yearly,1947-01/01/1947-12/31/1947,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",40.7833,-111.1,"2913_page_122_table1.csv,2913_page_122_table2.csv,2913_page_122_table3.csv,2913_page_122_table4.csv,2913_page_122_table5.csv"
47988,41,Horsethief Creek near Macdoel,Annual,08/07/1962-01/23/1970,"{'Gage_height': 'ft', 'Discharge': 'cfs'}",41.6875,-122.0527778,47988_page_41_table1.csv
47988,41,South Fork Pit River tributary near Likely,Annual,10/22/1964-05/31/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}",41.2308333,-120.4597222,47988_page_41_table1.csv
47988,41,Dow Creek near Susanville,Annual,09/24/1969-05/28/1971,{'Gage_height': 'b3'},40.7266667,-120.8072222,47988_page_41_table1.csv
47988,41,Aspen Creek near Westwood,Annual,09/24/1969-05/28/1971,{'Gage_height': None},40.7130556,-121.0766667,47988_page_41_table1.csv
1083,43,Middle Fork Eel River near Dos Rios,Daily since October 1958 water year,"January 1956-September 1957, October 1958-present","{'Suspended_load': 'tons per sq mi', 'Water_discharge': '103 cfs'}",39.4725,-123.1194,1083_page_43_table1.csv
56502,281,RUSSIAN RIVER NEAR GUERNEVILLE,Daily measurements (specific conductance from October 1973 to current year),October 1976-September 1977,"{'Specific Conductance': 'micromhos', 'Water Temperatures': '°C', 'Sediment Concentrations': 'mg/L', 'Sediment Discharge': 'tons (tonnes)', 'Discharge': 'CFS', 'pH': 'units', 'Turbidity (JTU)': '', 'Turbidity (NTU)': '', 'Dissolved Oxygen': 'mg/L', 'Percent Saturation': '', 'Chemical Oxygen Demand (Low Level)': 'mg/L', 'Chemical Oxygen Demand (High Level)': 'mg/L'}",38.5,-122.9,56502_page_281_table1.csv
1607,404,Mono Creek near Vermilion Valley,Annual,1922-01-01-1939-12-31,"['second-feet', 'acre-feet']",36.75,-118.5,"1607_page_404_table1.csv,1607_page_404_table2.csv,1607_page_404_table3.csv"
1607,404,Big Creek below Huntington Lake,Annual,1930-01-01-1939-12-31,"['second-feet', 'acre-feet']",37.4833,-118.6333,"1607_page_404_table1.csv,1607_page_404_table2.csv,1607_page_404_table3.csv"
2913,60,Bear River below Stewart Dam,Monthly and yearly,1946-10/01 to 1950-09/30,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",42.7064,-111.4981,"2913_page_60_table1.csv,2913_page_60_table2.csv,2913_page_60_table3.csv"
1641,238,WARD TUNNEL INTAKE AT FLORENCE LAKE,"Daily for specific year, otherwise Monthly",04/1925-09/1970,cubic feet per second (cfs),37.274167,-118.973056,1641_page_238_table1.csv
3067,545,Eel River below Dos Rios,"Yearly for averages (1912-13, 1951-56), Specific high-water periods data available (1911-1913, 1951-1956)","11/01/1911-12/31/1913, 10/01/1951-09/30/1956","['cubic feet per second (cfs)', 'acre-feet']",39.7375,-123.37083333333332,"3067_page_545_table1.csv,3067_page_545_table2.csv,3067_page_545_table3.csv"
1607,390,Santa Ynez River below Gibraltar Dam,yearly (water year ending Sept. 30 and calendar year),1921-09-30 to 1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",34.4439,-119.6977,"1607_page_390_table1.csv,1607_page_390_table2.csv,1607_page_390_table3.csv,1607_page_390_table4.csv"
1607,390,"Santa Ynez River near Santa Ynez, Calif.",yearly,1929-01-01 to 1939-12-31,{'Discharge': 'second-feet'},34.6953,-120.0596,"1607_page_390_table1.csv,1607_page_390_table2.csv,1607_page_390_table3.csv,1607_page_390_table4.csv"
1607,390,"Santa Ynez River near Lompoc, Calif.",yearly,1908-01-01 to 1939-12-31,{'Discharge': 'second-feet'},34.6425,-120.4489,"1607_page_390_table1.csv,1607_page_390_table2.csv,1607_page_390_table3.csv,1607_page_390_table4.csv"
1607,390,"Cuyama River near Santa Maria, Calif.",yearly,1930-01-01 to 1939-12-31,{'Discharge': 'second-feet'},34.9719,-120.4578,"1607_page_390_table1.csv,1607_page_390_table2.csv,1607_page_390_table3.csv,1607_page_390_table4.csv"
15,221,"Mokelumne River at Lancha Plana, Calif.",Yearly,1926-01-01-1950-12-31,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",,,"15_page_221_table1.csv,15_page_221_table2.csv,15_page_221_table3.csv,15_page_221_table4.csv"
15,221,"Camanche Creek near Camanche, Calif.",Monthly and Yearly,1933-01-01-1934-12-31,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",38.2166667,-120.9666667,"15_page_221_table1.csv,15_page_221_table2.csv,15_page_221_table3.csv,15_page_221_table4.csv"
15,221,"Rabbit Creek near Camanche, Calif.",Yearly,1932-01-01-1934-12-31,{'Discharge': 'cubic feet per second'},38.225,-120.9916667,"15_page_221_table1.csv,15_page_221_table2.csv,15_page_221_table3.csv,15_page_221_table4.csv"
15,345,North Fork Feather River near Prattville,Annual,1905-10/01/1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",40.1833,-121.1833,15_page_345_table1.csv
56418,364,"SACRAMENTO RIVER AT DELTA, CALIF.","Chemical analyses: Water years 1951-53 (partial-record station), December 1953 to current year; water temperatures: June to September 1951, October 1953 to September 1957, October 1962 to current year",11/14/1973-09/12/1974,"{'Latitude_Longitude_Degrees_Minutes_Seconds': True, 'Drainage_Area_km2': '1101 km²', 'Water_Temperatures_Celsius': True, 'Chemical_Concentrations_MG_per_Liter': ['Ca', 'Mg', 'Na', 'K', 'HCO3', 'CO3'], 'Discharge_CFS': True, 'Sodium_Absorption_Percentage': True, 'Conductivity_MICROMHOS': True, 'pH_Units': True, 'Temperature_Degrees_Celsius': True, 'Turbidity_JTU': True, 'Dissolved_Oxygen_MG_per_Liter': True, 'Boron_UK_per_Gram': True}",40.9397,-122.4161,56418_page_364_table1.csv
489,55,Devil Canyon Creek,Daily (within a year),10/1934-09/1935,second-feet,34.201389,-117.335556,"489_page_55_table1.csv,489_page_55_table2.csv"
70184370,98,"EEL RIVER AT SOUTH FORK, CALIF.",20 years (October 1951-September 1971),10/01/1951-09/30/1971,"{'Specific_Conductance': 'micromhos at 25°C', 'Chemical_Concentration': 'mg/L', 'Discharge': 'cfs'}",40.351111,-123.913333,"70184370_page_98_table1.csv,70184370_page_98_table2.csv,70184370_page_98_table3.csv"
724,186,Santa Agueda Creek,Monthly for October 1940 to September 1960; Yearly estimate for 1941 (incomplete),10/01/1940-09/30/1960,"['cubic feet per second (cfs)', 'acre-feet']",34.594444,-120.025,724_page_186_table1.csv
2913,435,Twentymile Creek,Monthly and Yearly,1910-01-01-1950-12-31,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",45.0,-123.1,"2913_page_435_table1.csv,2913_page_435_table2.csv,2913_page_435_table3.csv"
1558,198,Silver Creek,"Discharge measurements during the year ending September 30, 1923","November 21, 1922-May 23, 1923","{'Gage Height': 'Feet', 'Discharge': 'Sec.-ft.'}",36.5155,-120.6561,"1558_page_198_table1.csv,1558_page_198_table2.csv"
27214,18,Lopez Canyon near Arroyo Grande,annual,01/10/1967-12/31/1971,"{'Water_Discharge': 'acre-ft', 'Sediment_Discharge': 'tons'}",35.2798,-120.6571,27214_page_18_table1.csv
27214,18,Arroyo Grande Creek above Phoenix Creek near Arroyo Grande,annual,01/10/1967-12/31/1971,"{'Water_Discharge': 'acre-ft', 'Sediment_Discharge': 'tons'}",35.2798,-120.6571,27214_page_18_table1.csv
2447,265,Ashley Creek below Trout Creek,Daily to monthly (varies by year),"May 30, 1944 - June 18, 1949","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",40.7333,-109.6778,"2447_page_265_table1.csv,2447_page_265_table2.csv"
2447,265,South Fork Ashley Creek,Daily to monthly (varies by year),"May 30, 1944 - June 18, 1955","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",40.7333,-109.7028,"2447_page_265_table1.csv,2447_page_265_table2.csv"
70038393,130,North Fork Kings River above Dinkey Creek,Daily measurements for water year October 1961 to September 1962,"October 1919 to September 1930, March 1960 to September 1962","{'Discharge': 'cubic feet per second (cfs)', 'Drainage Area': 'square miles (sq mi.)', 'Accumulated Water Volume': 'acre-feet (acre-ft)'}",36.736111,-119.120833,"70038393_page_130_table1.csv,70038393_page_130_table2.csv"
1258,109,Kings River,Yearly,1948-01/01/1948-12/31/1952,acre-feet,36.75,-119.75,1258_page_109_table1.csv
1258,109,Minor Streams,Yearly,1948-01/01/1948-12/31/1952,acre-feet,36.75,-119.75,1258_page_109_table1.csv
633,21,Sacramento River Basin,Yearly,1895-01/01/1927-12/31,Cubic feet per second (cfs),38.5816,-121.4944,633_page_21_table1.csv
