doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
3033,58,Mattole River North Fork,yearly,1952-01/01/1952 to 1957-12/31/1957,"{'Discharge_per_mi_sq': 'Cfs sq mi', 'Maximum_Discharge': 'Cfs', 'Gage_height': 'feet'}",40.75,-124.0,3033_page_58_table1.csv
3033,58,Eel River at Potter Valley Dam,yearly,1910-01/01/1910 to 1964-12/31/1964,"{'Discharge_per_mi_sq': 'Cfs sq mi', 'Maximum_Discharge': 'Cfs', 'Gage_height': 'feet'}",39.2333,-123.0167,3033_page_58_table1.csv
3033,58,Elk River,yearly,1958-01/01/1958 to 1964-12/31/1964,"{'Discharge_per_mi_sq': 'Cfs sq mi', 'Maximum_Discharge': 'Cfs', 'Gage_height': 'feet'}",39.4833,-123.1667,3033_page_58_table1.csv
3033,58,Jacoby Creek,yearly,1955-01/01/1955 to 1964-12/31/1964,"{'Discharge_per_mi_sq': 'Cfs sq mi', 'Maximum_Discharge': 'Cfs', 'Gage_height': 'feet'}",41.25,-123.9333,3033_page_58_table1.csv
3033,58,Mad River North Fork,yearly,1954-01/01/1954 to 1965-12/31/1965,"{'Discharge_per_mi_sq': 'Cfs sq mi', 'Maximum_Discharge': 'Cfs', 'Gage_height': 'feet'}",39.7167,-123.2833,3033_page_58_table1.csv
3033,58,Little River,yearly,1953-01/01/1953 to 1964-12/31/1964,"{'Discharge_per_mi_sq': 'Cfs sq mi', 'Maximum_Discharge': 'Cfs', 'Gage_height': 'feet'}",40.7833,-123.75,3033_page_58_table1.csv
3033,58,Redwood Creek,yearly,1956-01/01/1956 to 1964-12/31/1964,"{'Discharge_per_mi_sq': 'Cfs sq mi', 'Maximum_Discharge': 'Cfs', 'Gage_height': 'feet'}",40.75,-123.9167,3033_page_58_table1.csv
2447,119,Colorado River near Dotsero,annual peaks,05/15/1941-06/08/1952,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",39.644444,-107.077778,"2447_page_119_table1.csv,2447_page_119_table2.csv"
2447,119,Colorado River at Glenwood Springs,annual peaks,05/30/1900-06/15/1925,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",39.55,-107.322222,"2447_page_119_table1.csv,2447_page_119_table2.csv"
70184370,79,Butte Creek Near Chico,Yearly (October 1960-September 1972),10/01/1960-09/30/1972,"{'Concentration': 'mg/l', 'Specific Conductance': 'micromhos at 25°C', 'Discharge': 'cfs'}",39.726111,-121.707778,"70184370_page_79_table1.csv,70184370_page_79_table2.csv,70184370_page_79_table3.csv"
30518,54,OWENS RIVER,Variable (varies from year to year as per the table),1919-01/01/1972-12/31,"{'Velocity': 'feet per second', 'Depth_of_flow': 'feet', 'Width': 'feet'}",36.7264,-117.6998,30518_page_54_table1.csv
2447,445,"Sonoita Creek near Patagonia, Ariz.",Daily to Monthly (varies by year),"Aug. 7, 1930-Sept. 13, 1949","{'Gage_height': 'feet', 'Discharge': 'cfs'}",31.5,-110.8167,2447_page_445_table1.csv
70038672,162,Lytle Creek near Fontana,varies (daily measurements in certain months and years),October 1918 to September 1964,"{'Discharge': 'cubic feet per second', 'Cfs-days': 'unit not specified', 'Acre-feet': 'acre-feet'}",34.212222,-117.457222,"70038672_page_162_table1.csv,70038672_page_162_table2.csv"
25076,48,Illilouette Creek near Yosemite,Annual,1914-15 to 1915-16,Cubic feet per second (cfs),37.747,-119.603,"25076_page_48_table1.csv,25076_page_48_table2.csv"
25076,48,Tenaya Creek near Yosemite,Annual,1903-04 to 1916-17,Cubic feet per second (cfs),37.741,-119.559,"25076_page_48_table1.csv,25076_page_48_table2.csv"
3117,599,South Fork Long Canyon Creek Diversion Tunnel,Daily measurements over two water years (Oct 1968 - Sep 1970),10/01/1968-09/30/1970,Cubic feet per second and acre-feet,38.0614,-120.6196,"3117_page_599_table1.csv,3117_page_599_table2.csv"
1276,231,Colorado River,Monthly and yearly intervals,10/01/1935-12/31/1938,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",33.605,-114.588,"1276_page_231_table1.csv,1276_page_231_table2.csv"
658,23,Arroyo Seco,yearly,04/01/1942-12/31/1953,not specified,34.1199,-118.1448,658_page_23_table1.csv
658,23,Azusa conduit diversion.,yearly,04/01/1933-12/31/1953,not specified,34.1098,-117.9206,658_page_23_table1.csv
658,23,Ballona Creek,yearly,04/01/1948-12/31/1953,not specified,34.0144,-118.3901,658_page_23_table1.csv
658,23,Big Dalton Creek,yearly,04/01/1929-12/31/1953,not specified,34.1364,-117.8575,658_page_23_table1.csv
658,23,Compton Creek,yearly,04/01/1928-12/31/1953,not specified,33.8905,-118.2214,658_page_23_table1.csv
56411,61,Whitewater River,Monthly and Annual,10/1971-09/1972,acre-feet,33.0,-115.5,"56411_page_61_table1.csv,56411_page_61_table2.csv,56411_page_61_table3.csv"
56411,61,Salt Creek,Monthly and Annual,10/1971-09/1972,acre-feet,33.0,-115.5,"56411_page_61_table1.csv,56411_page_61_table2.csv,56411_page_61_table3.csv"
56411,61,Alamo River,Monthly and Annual,10/1971-09/1972,acre-feet,33.0,-115.5,"56411_page_61_table1.csv,56411_page_61_table2.csv,56411_page_61_table3.csv"
56411,61,New River,Monthly and Annual,10/1971-09/1972,acre-feet,33.0,-115.5,"56411_page_61_table1.csv,56411_page_61_table2.csv,56411_page_61_table3.csv"
70038681,406,MIDDLE YUBA RIVER BELOW OUR HOUSE DAM,daily measurements over the water year October 1972 to September 1973,10/01/1972-09/30/1973,cubic feet per second (cfs),39.411667,-120.996944,70038681_page_406_table1.csv
15,127,Fresno River near Daulton,Monthly and yearly,1946-10/1950-09,"[{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}]",37.21667,-119.98333,"15_page_127_table1.csv,15_page_127_table2.csv,15_page_127_table3.csv,15_page_127_table4.csv"
15,127,Chowchilla River at Buchanan dam site,Monthly and yearly,1922-10/1950-09,[{'Discharge': 'cubic feet per second'}],37.21667,-119.98333,"15_page_127_table1.csv,15_page_127_table2.csv,15_page_127_table3.csv,15_page_127_table4.csv"
15,306,Elder Creek near Paskenta,Monthly and yearly,1931-01-23 to 1941-02-28,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",40.031389,-122.291667,"15_page_306_table1.csv,15_page_306_table2.csv,15_page_306_table3.csv,15_page_306_table4.csv"
15,306,Elder Creek near Henleyville,Monthly and yearly,1930-01-01 to 1941-02-28,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",40.031389,-122.291667,"15_page_306_table1.csv,15_page_306_table2.csv,15_page_306_table3.csv,15_page_306_table4.csv"
29191,23,Feather River at Oroville,Annual (1902-1962),01/01/1902-12/31/1962,"{'Discharge': 'ft3/s', 'Suspended-Sediment Discharge': 'tons', 'Suspended Sand Discharge': 'tons'}",39.5018,-121.5602,29191_page_23_table1.csv
1553,18,Great Basin in California except Truckee and Carson river basins,Yearly (from 1899 to 1921),01/01/1899-12/31/1921,,36.0,-116.5,1553_page_18_table1.csv
489,16,"I, Loup, Platte, and Elkhorn Rivers and tributaries below Platte River",Yearly (1899-1935),01/01/1899-12/31/1935,,41.0,-100.0,489_page_16_table1.csv
489,16,Tributaries of Mississippi River from east,Yearly (1899-1935),01/01/1899-12/31/1935,,39.0,-93.0,489_page_16_table1.csv
489,16,Lake Ontario and tributaries to St. Lawrence River proper,Yearly (1899-1935),01/01/1899-12/31/1935,,43.0,-76.0,489_page_16_table1.csv
489,16,Hudson Bay only,Yearly (1899-1935),01/01/1899-12/31/1935,,65.0,-93.0,489_page_16_table1.csv
489,16,New England rivers only,Yearly (1899-1935),01/01/1899-12/31/1935,,43.0,-72.0,489_page_16_table1.csv
489,16,"Hudson River to Delaware River, inclusive",Yearly (1899-1935),01/01/1899-12/31/1935,,40.0,-74.0,489_page_16_table1.csv
489,16,"Susquehanna River to Yadkin River, inclusive",Yearly (1899-1935),01/01/1899-12/31/1935,,39.0,-77.0,489_page_16_table1.csv
489,16,Platte and Kansas Rivers,Yearly (1899-1935),01/01/1899-12/31/1935,,39.0,-98.0,489_page_16_table1.csv
489,16,"The Great Basin in California, except Truckee and Carson River Basins",Yearly (1899-1935),01/01/1899-12/31/1935,,37.0,-118.0,489_page_16_table1.csv
489,16,Below junction with Gila River,Yearly (1899-1935),01/01/1899-12/31/1935,,33.0,-111.0,489_page_16_table1.csv
489,16,"Rogue, Umpqua, and Siletz Rivers only",Yearly (1899-1935),01/01/1899-12/31/1935,,43.0,-123.0,489_page_16_table1.csv
15,185,Middle Fork Stanislaus River,Monthly and yearly,01/01/1906-12/31/1950,acre-feet,37.8,-120.5,"15_page_185_table1.csv,15_page_185_table2.csv"
1630,377,LOS ANGELES RIVER,Daily measurements over two water years (October to September),10/01/1966-09/30/1968,Cubic feet per second,33.7667,-118.2833,"1630_page_377_table1.csv,1630_page_377_table2.csv"
431,11,Pacific Slope Basins,"Annual measurements ending September 30, yearly data collection",1926-09-30 to 1926-07 (for that year's measurements),Not specified in document,,,431_page_11_table1.csv
29191,68,Feather River near Gridley,Annual,01/01/1965-12/31/1975,"{'Flow Rate (cfs)': 'Cubic Feet per Second', 'Sediment Discharge (ton/d)': 'Tons per Day'}",39.3333,-121.65,29191_page_68_table1.csv
29191,68,Feather River at Yuba City,Annual,01/01/1964-12/31/1970,"{'Flow Rate (cfs)': 'Cubic Feet per Second', 'Sediment Discharge (ton/d)': 'Tons per Day'}",39.1375,-121.6189,29191_page_68_table1.csv
3033,233,Putah Creek tributary near Whispering Pines,Annual,02/16/1959-02/01/1963,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.786111,-122.691667,"3033_page_233_table1.csv,3033_page_233_table2.csv"
3033,233,Putah Creek near Guenoc,Annual,01/22/1905-02/06/1950,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.779167,-122.516667,"3033_page_233_table1.csv,3033_page_233_table2.csv"
716,48,Santa Ysabel Creek,"Daily for the year 1958-59, monthly averages from other years","December 1905 to September 1912, April 1947 to November 1955, April 1956 to September 1959","cubic feet per second (cfs), acre-feet",33.086111,-116.915556,"716_page_48_table1.csv,716_page_48_table2.csv"
56461,373,"COSUMNES RIVER AT MICHIGAN BAR, CA",Daily (from October 1962 to current year),10/01/1962-Current Year,"{'Discharge': 'CFS', 'Specific Conductance': 'Micro mhos/cm', 'pH': 'Units', 'Temperature': 'Degrees Celsius', 'Turbidity': 'JTU', 'Dissolved Oxygen': 'mg/L', 'Hardness (Ca, Mg)': 'mg/L'}",38.0,-121.2,56461_page_373_table1.csv
2913,286,"West Fork Mojave River near Hesperia, Calif.",Yearly,1921-10/1949-07,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",34.724444,-117.319167,"2913_page_286_table1.csv,2913_page_286_table2.csv"
2913,286,"Mojave River at lower narrows, near Victorville, Calif.",Monthly and Yearly,1899-10/1950,{'Discharge': 'cubic feet per second (cfs)'},34.573611,-117.319444,"2913_page_286_table1.csv,2913_page_286_table2.csv"
27037,35,Napa River Base Flow,Seasonal (1931 water year),1931-01/01/1931-12/31/1931,cfs for discharge,38.499,-122.306,27037_page_35_table1.csv
2252,649,San Gabriel River,Daily to Monthly (depending on the year),1897-01/01-1912-06/22,"{'Gage_height': 'Feet', 'Discharge': 'Sec.-ft.'}",34.1175,-117.9152,"2252_page_649_table1.csv,2252_page_649_table2.csv,2252_page_649_table3.csv"
3217,208,Sespe Creek near Sespe,Monthly and yearly,1916-01/01/1916 to 1927-12/31/1927,acre-feet for runoff; cubic feet per second for discharge,34.4508333,-118.925,"3217_page_208_table1.csv,3217_page_208_table2.csv,3217_page_208_table3.csv"
3217,208,Sespe Creek near Fillmore,Monthly and yearly,1911-01/01/1911 to 1940-12/31/1940,cubic feet per second for discharge; acre-feet for runoff,34.4508333,-118.925,"3217_page_208_table1.csv,3217_page_208_table2.csv,3217_page_208_table3.csv"
3058,325,Teakettle Creek tributary No. 2,Monthly and yearly measurements from October 1957 to September 1960,10/01/1957-09/30/1960,"{'Flow Rate': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}",36.959722,-119.033333,"3058_page_325_table1.csv,3058_page_325_table2.csv,3058_page_325_table3.csv"
2447,217,Boulder Creek,Annual,"May 28, 1940-Jun 21, 1962","{'Gage_height': 'feet', 'Discharge': 'cfs'}",42.783333,-109.716667,"2447_page_217_table1.csv,2447_page_217_table2.csv"
2447,217,East Fork near Big Sandy,Annual,"June 3, 1915-Jun 24, 1932","{'Gage_height': 'feet', 'Discharge': 'cfs'}",42.666667,-109.416667,"2447_page_217_table1.csv,2447_page_217_table2.csv"
57548,398,SOUTH FORK SUGARLOAF CREEK,Partial-record station for Water Year 1974,10/01/1973-09/30/1974,"['CFS', 'MG/L', 'UG/L', 'DEG C']",36.6667,-118.6792,"57548_page_398_table1.csv,57548_page_398_table2.csv"
2987,196,Little North Fork of Coeur d'Alene River,Varied (Monthly to Yearly),1894-04-31 to 1933-12-23,['cubic feet per second'],47.6,-116.8,2987_page_196_table1.csv
677,184,Santa Ynez River at barrier,Daily (from October to September of the next year),05/1947-09/1955,cubic feet per second (cfs) and acre-feet,34.6902777778,-120.591666667,"677_page_184_table1.csv,677_page_184_table2.csv"
3217,243,Cuyama River near Santa Maria,Annual,1930-01-14/1950-02-06,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",35.021944,-120.302778,"3217_page_243_table1.csv,3217_page_243_table2.csv,3217_page_243_table3.csv,3217_page_243_table4.csv"
3217,243,Alamo Creek near Santa Maria,Monthly and Annual,1943-10/1950-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",35.021944,-120.302778,"3217_page_243_table1.csv,3217_page_243_table2.csv,3217_page_243_table3.csv,3217_page_243_table4.csv"
648,515,Eel River at Hullville,Daily measurements from October to September (water year),11/01/1922-09/30/1952,cubic feet per second (cfs),39.4,-122.9666667,648_page_515_table1.csv
4537,14,Stream Flow Data of Illinois,Yearly (ending year specified),1911-1937,Not Specified,39.8097,-89.6501,4537_page_14_table1.csv
4537,14,Surface Water Supply of Indiana,Yearly (ending year specified),1927-1930,Not Specified,39.8496,-86.2583,4537_page_14_table1.csv
4537,14,Surface Water Supply of New Jersey,Yearly (ending year specified),1928-1934,Not Specified,40.901,-74.5143,4537_page_14_table1.csv
4537,14,Surface Water Supply of North Carolina,Yearly (ending year specified),1923,Not Specified,35.7721,-79.9311,4537_page_14_table1.csv
4537,14,Surface Water Supply of Tennessee,Yearly (ending year specified),1924-1930,Not Specified,35.9512,-86.8403,4537_page_14_table1.csv
4537,14,Water Resources of Oregon,Yearly (ending year specified),1914-1936,Not Specified,44.572,-120.7401,4537_page_14_table1.csv
4537,14,Surface Water Supply of Washington,Monthly and Yearly (summaries),1933,Not Specified,47.7511,-120.7401,4537_page_14_table1.csv
15,253,North Fork Pit River,Monthly and Yearly,1929-1931,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",41.480556,-120.541667,"15_page_253_table1.csv,15_page_253_table2.csv,15_page_253_table3.csv,15_page_253_table4.csv,15_page_253_table5.csv,15_page_253_table6.csv"
56845,431,Antelope Creek,annual,02/10/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",36.414,-119.1086,56845_page_431_table1.csv
56845,431,Rock Creek,annual,05/29/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",37.089333,-119.160833,56845_page_431_table1.csv
56845,431,Big Creek,annual,02/10/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",36.916388,-119.243056,56845_page_431_table1.csv
56845,431,Corral Hollow Creek,annual,02/10/1978,{'Discharge': 'cubic feet per second (ft3/s)'},37.6566667,-121.4777778,56845_page_431_table1.csv
56845,431,San Antonio Creek,annual,03/05/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",38.1302778,-120.6355556,56845_page_431_table1.csv
56845,431,Cosgrove Creek,annual,01/14/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",38.1361111,-120.8347222,56845_page_431_table1.csv
56845,431,Middle Fork Cosumnes River,annual,03/05/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",38.6247222,-120.7005556,56845_page_431_table1.csv
56845,431,Badger Creek at Riley Road,annual,01/15/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",38.3369444,-121.2966667,56845_page_431_table1.csv
56845,431,North Fork Badger Creek at Riley Road,annual,01/15/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",38.3516667,-121.2966667,56845_page_431_table1.csv
56845,431,Willow Creek at McKenzie Road,annual,01/15/1978,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",38.3194444,-121.3002778,56845_page_431_table1.csv
1641,672,MOUNTAIN HOUSE CREEK TRIBUTARY NEAR ALTAMONT,Annual,11/15/1965-1970,"{'height': 'feet', 'discharge': 'cfs'}",37.745,-121.6306,1641_page_672_table1.csv
1641,672,KELLOGG CREEK TRIBUTARY NEAR BYRON,Annual,1966-01/21/1970,"{'height': '', 'discharge': 'cfs'}",37.8458,-121.7181,1641_page_672_table1.csv
1641,672,ANTELOPE CREEK NEAR WEST POINT,Annual,12/12/1965-01/21/1970,"{'height': '', 'discharge': 'cfs'}",38.4914,-120.5025,1641_page_672_table1.csv
1641,672,CLAY CREEK NEAR IONE,Annual,02/06/1966-01/21/1970,"{'height': '', 'discharge': 'cfs'}",38.3181,-120.9389,1641_page_672_table1.csv
1641,672,DEER CREEK NEAR SHINGLE SPRINGS,Annual,12/29/1965-01/14/1970,"{'height': '', 'discharge': 'cfs'}",38.6583,-120.9903,1641_page_672_table1.csv
1640,510,VAN DUZEN RIVER TRIBUTARY NEAR BRIDGEVILLE,Daily for water year 1968-69,10/01/1968-09/30/1969,"{'Discharge': 'cubic feet per second', 'Gage_Height': 'feet'}",40.474444,-123.882222,"1640_page_510_table1.csv,1640_page_510_table2.csv"
3033,249,Big Sulphur Creek near Cloverdale,Annual,1956,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.823611,-122.984722,3033_page_249_table1.csv
199,574,Putah Creek near Guenoc,varies (daily measurements within a year),10/02/1965-08/31/1966,"{'Sediment_Size': 'millimeters', 'Suspended_Sediment_Discharge': 'tons per day', 'Sediment_Concentration': 'parts per million (ppm)', 'Discharge': 'cubic feet per second (cfs)', 'Water_Temperature': 'degrees Fahrenheit (°F)'}",38.8756,-122.6833,199_page_574_table1.csv
2913,150,Weber River,Monthly and yearly,1936-05/11/1949-09/27,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",39.999722,-111.891667,"2913_page_150_table1.csv,2913_page_150_table2.csv,2913_page_150_table3.csv,2913_page_150_table4.csv,2913_page_150_table5.csv"
47988,33,Tom Lang Gulch near Douglas City,Annual,10/18/1960-01/24/1971,"{'Gage Height (ft)': 'foot', 'Discharge (cfs)': 'cubic feet per second'}",40.671,-122.868,47988_page_33_table1.csv
47988,33,Mill Creek near Burnt Ranch,Annual,09/01/1960-01/17/1971,"{'Gage Height (ft)': 'foot', 'Discharge (cfs)': 'cubic feet per second'}",40.789,-123.444,47988_page_33_table1.csv
47988,33,Panther Creek near Denny,Annual,09/02/1960-01/26/1970,"{'Gage Height (ft)': 'foot', 'Discharge (cfs)': 'cubic feet per second'}",40.907,-123.428,47988_page_33_table1.csv
47988,33,Swift Creek near Forest Glen,Annual,08/31/1960-12/22/1964,"{'Gage Height (ft)': 'foot', 'Discharge (cfs)': 'cubic feet per second'}",40.379,-123.373,47988_page_33_table1.csv
56404,171,Arroyo Mocho Near Pleasanton,Daily measurements recorded over the period of October to September each year,09/1962-Current Year,"{'Water Stage': 'feet', 'Discharge': 'cubic feet per second (ft3/s)', 'Annual Total': 'acre-feet'}",37.6906,-121.8722,56404_page_171_table1.csv
2447,342,Gallegos Canyon tributary,Annual,1952-01-01 to 1962-12-31,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",36.35,-107.6833,"2447_page_342_table1.csv,2447_page_342_table2.csv"
2447,342,Animas River at Howardsville,Annual,1936-01-01 to 1956-12-31,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",37.8333,-107.6,"2447_page_342_table1.csv,2447_page_342_table2.csv"
4538,67,Waterman Canyon Creek near Arrowhead Springs,Daily measurements recorded over multiple years (November 1911 to October 1941),11/01/1911-10/31/1941,second-feet,34.1930555556,-117.2763888889,"4538_page_67_table1.csv,4538_page_67_table2.csv"
1141,11,Mississippi River,Yearly,1899-01/01/1899-1910-12/31/1910,Number of papers,38.0,-90.0,"1141_page_11_table1.csv,1141_page_11_table2.csv"
1141,11,Upper Mississippi River,Yearly,1899-01/01/1899-1910-12/31/1910,Number of papers,43.0,-92.0,"1141_page_11_table1.csv,1141_page_11_table2.csv"
1141,11,Missouri River,Yearly,1899-01/01/1899-1910-12/31/1910,Number of papers,46.0,-100.0,"1141_page_11_table1.csv,1141_page_11_table2.csv"
1141,11,Lower Mississippi River,Yearly,1899-01/01/1899-1910-12/31/1910,Number of papers,32.0,-90.0,"1141_page_11_table1.csv,1141_page_11_table2.csv"
