doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
2447,188,Dolores River,37.5667,-108.5667,,,Annual,"Mar. 25, 1939 - May 6, 1952","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
733,488,Huasna River near Arroyo Grande,35.0777778,-120.3708333,,,Daily measurements with annual summary data available,06/1959-09/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Drainage Area': 'square miles (sq mi)', 'Water Year Discharge': 'acre-feet'}"
47988,31,Etna Creek above Lunch Creek,41.4027778,-122.9819444,,,1 year,09/01/1960-12/31/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
47988,31,Soap Creek tributary near Fort Jones,41.6527778,-122.7402778,,,1 year,10/01/1960-12/31/1970,"{'Gage_Height': 'feet', 'Discharge': ''}"
47988,31,Fort Goff Creek near Seiad Valley,41.8638889,-123.2569444,,,1 year,09/01/1960-12/31/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
47988,31,Benjamin Creek near Happy Camp,41.7694444,-123.4027778,,,1 year,09/01/1960-12/31/1971,"{'Gage_Height': 'feet', 'Discharge': ''}"
3058,272,Saratoga Creek,37.2538,-122.0403,,,yearly,10/01/1933-09/30/1960,"{'Discharge_cubic_feet_per_second': 'cfs', 'Discharge_acre-feet': 'acre-ft'}"
2447,224,Green River near Fontenelle,42.1167,-110.1833,,,Annual,06/22/1947-06/11/1960,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,224,Fontenelle Creek near Herschler Ranch,42.095,-110.4194,,,Monthly to Annual,04/29/1952-06/24/1962,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1553,165,Tuolumne River,,,37.8,-120.5,"Daily for the year ending Sept. 30, 1921",01/01/1921-09/30/1921,"{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}"
3217,270,Tres Pinos Creek,36.7555556,-121.2833333,,,Monthly and yearly measurements,1939-12/31 to 1950-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
583,118,Río Hondo near Downey,33.944444,-118.163889,,,Daily measurements over the water year October 1944 to September 1945,10/01/1944-09/30/1945,second-feet
3089,154,Green Valley Creek,,,,,Daily measurements over a year (October 1964 to September 1965),10/01/1964-09/30/1965,"{'Discharge': 'Cubic Feet Per Second', 'Precipitation': 'Inches'}"
1258,103,Fresno River,,,37.2833,-119.7181,"3 years (1943, 1945, 1952)",01/01/1943-12/31/1952,acre-feet
1258,103,Madera Canal,,,37.2833,-119.7181,"3 years (1943, 1945, 1952)",01/01/1943-12/31/1952,acre-feet
1258,103,Slough Creek,,,37.2833,-119.7181,"3 years (1943, 1945, 1952)",01/01/1943-12/31/1952,acre-feet
2847,59,Atascadero Creek,,,35.3,-120.6,Yearly,1940/10/01-1945/09/30,acre-feet
2847,59,San Antonio Creek,,,34.9,-120.2,Yearly,1940/10/01-1945/09/30,acre-feet
2847,59,Maria Ygnacio Creek,,,34.9,-120.3,Yearly,1940/10/01-1945/09/30,acre-feet
2847,59,San Jose Creek (gaged),,,34.9,-120.4,Yearly,1940/10/01-1945/09/30,acre-feet
2847,59,San Pedro Canyon,,,34.8,-120.5,Yearly,1940/10/01-1945/09/30,acre-feet
2847,59,Carneros Creek,,,34.9,-120.4,Yearly,1940/10/01-1945/09/30,acre-feet
2847,59,Glen Anne Canyon,,,34.9,-120.3,Yearly,1940/10/01-1945/09/30,acre-feet
2847,59,Local drainage area,,,34.9,-120.4,Yearly,1940/10/01-1945/09/30,acre-feet
70038414,306,IRON CANYON CREEK BELOW IRON CANYON DAM,41.033333,-121.985556,,,Daily measurements from October to September (Water Year),10/01/1968-09/30/1969,"cubic feet per second (cfs) for discharge, and ft for gage height"
633,458,"Santa Ana River at Chapman Bridge near, Orange",,,33.75,-117.87,Various dates throughout the water year October 1949 to September 1950,10/04/1949-09/27/1950,sec.-ft.
633,458,Diversion from effluent of Riverside Sewage Treatment Plant bypassing gage on Santa Ana River at Riverside Narrows,,,33.94,-117.45,Various dates throughout the water year October 1949 to September 1950,10/04/1949-09/27/1950,sec.-ft.
633,458,"Matilija Creek, 1.5 miles above gaging station above Reservoir near Matilija",,,34.37,-119.36,Various dates throughout the water year October 1949 to September 1950,10/03/1949-09/29/1950,sec.-ft.
633,458,Santa Ynez River at Buellton,,,34.67,-119.72,Various dates throughout the water year October 1949 to September 1950,10/19/1949-09/02/1950,sec.-ft.
633,458,Santa Ynez River at Santa Rosa dam site,,,34.67,-119.72,Various dates throughout the water year October 1949 to September 1950,01/12/1950-08/01/1950,sec.-ft.
633,458,"Santa Cota Creek at mouth, near Santa Ynez",,,34.67,-119.72,Various dates throughout the water year October 1949 to September 1950,10/20/1949-07/11/1950,sec.-ft.
633,458,"Alamo Pintado Creek at Santa Ynez River, near Solvang",,,34.62,-119.63,Various dates throughout the water year October 1949 to September 1950,10/20/1949-06/08/1950,sec.-ft.
633,458,"Alisal Creek at mouth, near Solvang",,,34.62,-119.63,Various dates throughout the water year October 1949 to September 1950,10/07/1949-06/08/1950,sec.-ft.
633,458,"La Zaca Creek 5.0 miles above mouth, near Buellton",,,34.67,-119.72,Various dates throughout the water year October 1949 to September 1950,10/07/1949-06/08/1950,sec.-ft.
2913,445,Honey Creek,42.416667,-119.916667,,,Monthly and yearly,1910-1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3033,200,Guadalupe River at San Jose,37.3333,-121.9,,,Annual to Monthly,"Mar. 5, 1930- Feb. 15, 1962","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3058,601,North Fork Cache Creek near Lower Lake,39.01666667,-122.55,,,Monthly measurements between October and September for various water years,07/1930-09/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Coordinates': 'degrees'}"
573,75,Cucamonga Creek,34.170833,-117.631944,,,Daily measurements recorded over a water year (October to September),October 1943-September 1944,"{'Discharge': 'second-feet', 'Latitude_Longitude': 'degrees and decimal minutes'}"
3671,38,Walnut Creek,,,,,annual (1953 water year),1952-1953,"{'Discharge': ['cfs', 'mgd'], 'Flow': ['cfs', 'mgd']}"
3671,38,San Pablo Creek,,,,,annual (records since 1917),1917-present,{'Discharge': ['acre-feet']}
47988,104,Atwell Creek,36.465833,-118.675,,,Annual,08/1968-06/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038395,268,Aliso Canyon Creek near New Cuyama,34.983333,-119.775,,,"Annual for maximum, monthly for precipitation",1960-10/1965-09,"{'Discharge': 'cfs', 'Precipitation': 'inches'}"
70038395,268,"Cuyama River below Buckhorn Canyon, near Santa Maria",35.022222,-120.219444,,,"Monthly for discharge, annual for extremes",1903-10/1965-09,"{'Discharge': 'cfs', 'Acre-feet per year': 'acre-ft'}"
70038673,291,Santa Agueda Creek,34.594444,-120.025,,,Monthly discharge for January 1941; other records are yearly estimates,October 1940 to September 1968,"{'Discharge': 'cubic feet per second (cfs)', 'Area': 'square miles (sq mi)', 'Volume': 'acre-feet (acre-ft)'}"
658,176,San Antonio Creek at Harris,34.7625,-120.4278,,,daily measurements for water years October to September,01/01/1941-09/30/1953,"{'Discharge': 'cubic feet per second (cfs)', 'Water Stage Gage Height': 'feet'}"
724,45,Santa Ysabel Creek at Sutherland Dam,33.131944,-116.786111,,,Monthly (with yearly summaries),"12/1912-09/1928, 10/1936-09/1960","{'Gage_height': 'feet', 'Contents': 'acre-feet', 'Change_in_contents': 'acre-feet', 'Draft': 'acre-feet', 'Evaporation': 'acre-feet', 'Spill_plus_leakage': 'acre-feet', 'Runoff': 'acre-feet'}"
3930,19,Deep Creek near Lapoint,,,40.415,-110.176,Annual measurements from 1942 to 1945 and 1949 to 1955,04/01/1942-12/31/1955,square miles (sq mi)
3930,19,Duchesne River near Randlett,,,40.435,-110.223,Annual measurements from 1942 onwards,04/01/1942-12/31/2023,square miles (sq mi)
3930,19,Piceance Creek at Rio Blanco,,,39.883,-108.583,Annual measurements from 1952 onwards,01/01/1952-12/31/2023,square miles (sq mi)
3090,337,Haypress Creek,39.516,-120.65,,,Daily measurements from October to September of each year,"10/01/1961-09/30/1962, 10/01/1962-09/30/1963",Cubic Feet Per Second (CFS)
3564,14,Cottonwood Creek at Morena Dam,,,32.8003,-116.9247,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Ysabel Creek at Sutherland Dam,,,33.5691,-117.1959,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Creek at Temecula,,,33.5067,-117.1851,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Santa Ana River near Mentone,,,34.1356,-117.1841,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Cucamonga Creek near Upland,,,34.1375,-117.1973,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,San Gabriel River near Camp Bonita,,,34.2696,-117.6999,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Arroyo Seco near Pasadena,,,34.1473,-118.1396,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Santa Anita Creek near Sierra Madre,,,34.1981,-118.0016,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Sespe Creek near Fillmore,,,34.3797,-118.8992,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Huasna River near Santa Maria,,,34.9163,-120.4417,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Arroyo Grande at Arroyo Grande,,,35.1386,-120.5831,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Palm Canyon Creek near Palm Springs,,,33.8307,-116.5419,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Deep Creek near Hesperia,,,34.445,-117.3208,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Rock Creek near Hesperia,,,34.4433,-117.3194,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3564,14,Big Creek near Valyermo,,,34.7525,-118.5594,Annual,1957/10/01-1958/09/30,"{'Runoff': ['acre-feet', 'inches'], 'Peak Discharge': ['cubic feet per second']}"
3058,50,San Luis Rey River at Monserate Narrows,33.3375,-117.136111,,,Monthly and Yearly,"December 1935 to March 1938 (fragmentary), April 1938 to November 1941, October 1946 to September 1960","{'Flow': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}"
57549,639,"Quail Wash near Joshua Tree, CA",34.1178,-116.3075,,,Annual,08/17/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"Fortynine Palms Creek near Twentynine Palms, CA",34.12,-116.0957,,,Annual,08/17/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"Long Creek near Desert Hot Springs, CA",33.9647,-116.4431,,,Annual,08/17/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"Pipes Creek near Yucca Valley, CA",34.1719,-116.5462,,,Annual,08/17/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"E1 Paso Wash near Inyokern, CA",33.6,-117.7547,,,Annual,01/03/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"E1 Paso Wash tributary No. 5 near Inyokern, CA",33.5975,-117.7522,,,Annual,01/03/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"E1 Paso Wash tributary No. 3 near Inyokern, CA",33.6067,-117.765,,,Annual,01/03/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"E1 Paso Wash tributary No. 4 near Inyokern, CA",33.6061,-117.7617,,,Annual,01/03/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
57549,639,"E1 Paso Wash tributary No. 2 near Inyokern, CA",33.6086,-117.7694,,,Annual,01/03/1977,"{'Height': 'feet', 'Discharge': 'ft3/s'}"
3058,482,McCloud River below Big Springs,41.2277778,-122.0458333,,,Monthly and yearly,10/1955-09/1959,"{'Discharge': 'cubic feet per second (cfs), acre-feet', 'Gage_Height': 'feet'}"
2252,371,Shepard Creek,,,36.5833,-118.0833,Various dates between February and November each year,02/07/1906-11/16/1909,{'Discharge': 'second-feet'}
47988,118,Cold Creek tributary near Malibu Beach,34.098611,-118.671667,,,Annual,11/05/1960-03/01/1970,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
47988,118,Little Sycamore Creek near Newbury Park,34.091667,-118.948611,,,Annual,11/27/1960-11/29/1970,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
3033,257,Mattole River near Petrolia,40.31111,-124.26944,,,Annual,"Prior to Oct. 1, 1950-Jan. 6, 1965","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
56362,492,Moffett Creek,,,,,Yearly,9-18-1975,ft3/s
56362,492,Thompson Creek,,,,,Yearly,9-3-1975,ft3/s
56362,492,Elk Creek,,,,,Yearly,9-3-1975,ft3/s
56362,492,Coffee Creek,,,,,Yearly,9-11-1975,ft3/s
56362,492,Deadwood Creek,,,,,Multiple measurements per year,3-4-1975 to 9-5-1975,ft3/s
733,264,San Gabriel River above Whittier Narrows Dam,34.033333,-118.037222,,,Daily (for the water years 1963-64),"10/1955-09/1957, 10/1963-09/1965","{'Discharge': 'cubic feet per second (cfs)', 'Gage height': 'feet', 'Water Year Total Discharge': 'acre-feet'}"
24065,36,Redwood Creek,,,39.35,-123.5,Approximately 1 year to 2 years,03/11/1976-07/17/1978,"{'Drainage Area': 'square miles (mi²)', 'Widths': 'feet (Ft)', 'Change in Altitude of Thalweg': 'feet (Ft)', 'Cross Section Area': 'square feet (Ft2)'}"
3995,30,"Deer Creek near Shingle Springs, Calif",,,38.7,-120.9,1963 - (Annual peaks),1963-01-01-present,
3995,30,"Boulder Creek near La Moine, Calif",,,39.8,-120.7,1961 - (Annual peaks),1961-01-01-present,
3994,19,"East Fork Sevier River above Otter Creek, near Antimony (near Coyoto), Utah",,,38.8333,-111.7333,45 years,07/01/1870-06/30/1915,
3994,19,"Otter Creek near Koosharem, Utah",,,38.7833,-111.7667,91 years,07/01/1873-12/31/1964,
3994,19,"Otter Creek above Reservoir, near Antimony",,,38.8333,-111.7333,45 years,07/01/1875-06/30/1920,
3994,19,"East Fork Sevier River near Kingston, Utah",,,38.8333,-111.9167,81 years,07/01/1890-06/30/1971,
3994,19,"Sevier River below Piute Dam, near Marysvale, Utah",,,38.6833,-111.7167,45 years,07/01/1915-06/30/1960,
1137,100,Swamp Ditch,,,33.949,-117.385,"Annual (September 7, 1903 to June 4, 1904)",09/07/1903-06/04/1904,Second-feet
1137,100,Whitlock Ditch,,,33.949,-117.385,"Annual (August 22, 1903 to August 20, 1904)",08/22/1903-08/20/1904,Second-feet
1137,100,Ward & Warren Ditch,,,33.949,-117.385,"Annual (August 21, 1903 to August 20, 1904)",08/21/1903-08/20/1904,Second-feet
1137,100,Whiting Ditch,,,33.949,-117.385,"Annual (August 17, 1903 to August 20, 1904)",08/17/1903-08/20/1904,Second-feet
2913,459,Bridge Creek,,,43.1167,-121.1833,Monthly and yearly,1922-01/01-1923-12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,459,Buck Creek above Timothy Creek,43.1167,-121.1833,,,Monthly and yearly,1922-01/01-1923-12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2063,238,Colorado River,,,32.8,-114.6,Annual,1895-01/01/1914-12/31,Acre-feet
2063,238,Green River,,,38.75,-109.25,Annual,1895-01/01/1914-12/31,Acre-feet
2063,238,Grand River,,,38.9,-109.6,Annual,1895-01/01/1914-12/31,Acre-feet
1083,64,Eel River above Dos Rios,,,39.3,-123.0,1 year,10/01/1957-09/30/1967,"{'Water_Discharge': 'acre-feet', 'Suspended-Sediment_Discharge_Q': 'tons', 'Suspended-Sediment_Yield': 'tons per sq mi'}"
1083,64,Black Butte River near Covelo,,,39.4,-123.1,1 year,1966-01/1967-09,"{'Water_Discharge': 'acre-feet', 'Suspended-Sediment_Discharge_Q': 'tons'}"
1083,64,Middle Fork Eel River below Black Butte River near Covelo,,,39.4,-123.1,1 year,1963-01/1967-09,"{'Water_Discharge': 'acre-feet', 'Suspended-Sediment_Discharge_Q': 'tons'}"
1083,64,Middle Fork Eel River near Dos Rios,,,39.3,-123.0,1 year,1958-01/1967-09,"{'Water_Discharge': 'acre-feet', 'Suspended-Sediment_Discharge_Q': 'tons'}"
1083,64,Eel River at Fort Seward,,,40.8,-123.9,1 year,1966-01/1967-09,"{'Water_Discharge': 'acre-feet', 'Suspended-Sediment_Discharge_Q': 'tons'}"
47988,66,Lake Tahoe tributary near Meeks Bay,39.0175,-120.1256,,,Annual,08/01/1962-07/01/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}"
47988,66,Budd Creek near Tuolumne Meadows,37.8736,-119.4153,,,Annual,07/17/1962-06/12/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}"
47988,66,Smoky Jack Creek tributary near Yosemite Village,37.8194,-119.7125,,,Annual,07/18/1962-06/12/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}"
47988,66,Cascade Creek near Pinecrest,38.2792,-119.9694,,,Annual,10/02/1962-05/15/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}"
2913,105,Hammond (East Side) Canal,,,41.833333,-112.066667,Yearly and Monthly,1941-10/01/1950-09/30,"['Cubic feet per second (cfs)', 'Acre-feet']"
2913,105,West Side Canal,41.833333,-112.066667,,,Monthly and Yearly,1912-10/01/1950-09/30,['Cubic feet per second (cfs)']
