doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
1627,536,"Corral Hollow Creek near Tracy, Calif.","Daily for discharge data, yearly records available",10/01/1958-09/30/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_height': 'feet', 'Drainage_area': 'square miles (sq mi)', 'Average_discharge': 'acre-feet per year'}",37.65666667,-121.47777778,"1627_page_536_table1.csv,1627_page_536_table2.csv"
3034,290,Shasta River near Yreka,Various dates throughout the years (not uniform),"Jan. 3, 1934-Jan. 7, 1948","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",41.825,-122.5944444,3034_page_290_table1.csv
3033,69,Santa Maria Creek near Ramona,Variable dates between measurements (daily to yearly),02/21/1914-04/12/1965,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",33.052222,-116.944444,"3033_page_69_table1.csv,3033_page_69_table2.csv"
431,364,Cache Creek at Yolo,"Daily for the year ending September 30, 1926, and specific dates for discharge measurements","January 1, 1903 to September 30, 1926","{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",38.699,-121.746,"431_page_364_table1.csv,431_page_364_table2.csv"
3033,22,T-Year Flood,Dependent on T-year intervals,,Not specified,,,3033_page_22_table1.csv
3034,177,North Fork Cosumnes River,Varies (dates are not uniform across all years),"Dec. 28, 1951-May 11, 1952","{'Gage_height': 'feet', 'Discharge': 'cfs'}",,,"3034_page_177_table1.csv,3034_page_177_table2.csv,3034_page_177_table3.csv"
3034,177,Camp Creek,Varies (dates are not uniform across all years),"Apr. 24, 1949-Feb. 2, 1952","{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.6930556,-120.5430556,"3034_page_177_table1.csv,3034_page_177_table2.csv,3034_page_177_table3.csv"
3034,177,Sly Park Creek,Varies (dates are not uniform across all years),"Mar. 19, 1949-Nov. 20, 1950","{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.7138889,-120.5666667,"3034_page_177_table1.csv,3034_page_177_table2.csv,3034_page_177_table3.csv"
2447,163,Gunnison River,Annual peaks (specific dates given for measurements),06/13/1906-06/19/1942,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.533333,-107.65,"2447_page_163_table1.csv,2447_page_163_table2.csv"
56807,495,"San Jose Creek near Carmel, CA",1 year,10/06/1977-10/06/1978,cubic feet per second (ft3/s),36.523056,-121.925278,56807_page_495_table1.csv
648,347,Middle Fork Mokelumne River at West Point,Daily measurements for water year October 1951 to September 1952,October 1911 to September 1952,Cubic feet per second (cfs),38.3875,-120.5277778,"648_page_347_table1.csv,648_page_347_table2.csv"
1592,54,Strawberry Creek,"Daily measurements for December through June, annual summary otherwise",December 1919 to September 1933,Second-feet,,,"1592_page_54_table1.csv,1592_page_54_table2.csv"
3048,75,"Mill Creek near Mentone, Calif.",Monthly measurements from October to September (Water year),02/01/1939-09/30/1958,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet', 'Gage Height': 'feet'}",34.087222,-117.112778,3048_page_75_table1.csv
1276,200,Little Colorado River at Grand Falls,Yearly,01/01/1926-12/31/1938,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",35.9944,-111.6761,1276_page_200_table1.csv
366,157,Tenaya Creek near Yosemite,"Various dates throughout the year ending Sept. 30, 1915","Nov. 6, 1915 to Sept. 27, 1915",Feet for Gage height; Sec.-ft for Discharge,37.7469,-119.586,"366_page_157_table1.csv,366_page_157_table2.csv"
15,116,Cottonwood Creek near Friant,Monthly and yearly,1941-1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",37.001389,-119.719444,"15_page_116_table1.csv,15_page_116_table2.csv,15_page_116_table3.csv,15_page_116_table4.csv"
70038669,304,Tres Pinos Creek,"{'1939-1963': 'Yearly estimate for 1940 and monthly discharge during some periods', 'June 22 - July 7, 1962': 'Daily'}","{'1939-1963': 'October 1939 to September 1963', 'Daily June 22 - July 7, 1962': 'June 22, 1962 - July 7, 1962'}","{'Latitude_Longitude': 'degrees', 'Altitude_Gage_Height': 'feet (ft)', 'Discharge': 'cubic feet per second (cfs)', 'Drainage_Area': 'square miles (sq mi)', 'Runoff': 'acre-feet'}",36.75361,-121.28417,"70038669_page_304_table1.csv,70038669_page_304_table2.csv"
4538,241,Falls Creek near Hetch Hetchy,"Daily for some months, yearly aggregate data",11/01/1915-09/30/1941,"{'Discharge': 'second-feet', 'Second-foot-days': 'second-feet multiplied by days'}",37.966667,-119.766667,"4538_page_241_table1.csv,4538_page_241_table2.csv,4538_page_241_table3.csv,4538_page_241_table4.csv"
70038668,102,"Tia Juana River near Nestor, Calif.",Yearly and monthly,10/1914-09/1962,"{'Discharge': 'cfs', 'Area': 'sq mi'}",32.5514,-117.0833,"70038668_page_102_table1.csv,70038668_page_102_table2.csv,70038668_page_102_table3.csv"
3117,10,Northern Central Valley Basins,1966-70 water years,10/01/1966-09/30/1970,,38.5816,-121.4944,3117_page_10_table1.csv
3117,10,Pacific Slope Basins,1966-70 water years,10/01/1966-09/30/1970,,40.0,-123.5,3117_page_10_table1.csv
1592,116,SANTA CLARA RIVER NEAR SAUGUS,Daily measurements from October to June for the years 1929-33,10/01/1929-06/30/1933,second-feet,-118.5261,34.1382,"1592_page_116_table1.csv,1592_page_116_table2.csv"
3033,147,Carpinteria Creek,Variable (Annual peaks and other specific dates),"Mar. 3, 1941-Dec. 16, 1957","{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.401111,-119.485556,3033_page_147_table1.csv
3033,147,Atascadero Creek,Variable (Annual peaks),"Prior to Oct. 1, 1949","{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.424722,-119.811667,3033_page_147_table1.csv
70184370,48,KERN RIVER NEAR KERNVILLE,10 years (October 1960-July 1969) with a gap until October 1971,"10/01/1960-07/31/1969, 10/01/1971","{'Concentration': 'mg/l', 'Specific_Conductance': 'micromhos at 25°C', 'Discharge': 'cfs'}",35.9333,-118.4861,"70184370_page_48_table1.csv,70184370_page_48_table2.csv"
251,434,Tonto Creek near Roosevelt,Annual,01/01/1913-12/31/1938,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",35.9342,-110.6689,251_page_434_table1.csv
3048,22,Pacific slope basins in California,Monthly discharge and descriptive information from 1884 to various years as listed in the tables,1884-1901,cubic feet per second (commonly used for streamflow data),,,3048_page_22_table1.csv
1326,65,Unspecified,"Varies, annual data points present (1940-1951)",01/01/1940-12/31/1951,"['feet', 'cubic feet per second', 'gallons per minute', 'inches', 'deep feet']",40.8784,-123.8858,1326_page_65_table1.csv
56807,232,NAPA RIVER NEAR ST. HELENA,Daily to Yearly,October 1977-September 1988,"{'Stream-Flow': 'CFS (cubic feet per second)', 'Hardness': 'MG/L as CaCO3', 'Dissolved Constituents': 'MG/L'}",38.4956,-122.4915,56807_page_232_table1.csv
3992,22,Colorado River,Annual and Monthly,1942-1960,Not specified,39.0,-107.3,3992_page_22_table1.csv
3992,22,Yampa River,Annual and Monthly,1942-1960,Not specified,40.1,-107.9,3992_page_22_table1.csv
3992,22,Slater River,Annual and Monthly,1942-1960,Not specified,40.1,-107.9,3992_page_22_table1.csv
3992,22,Snake Creek,Annual and Monthly,1942-1960,Not specified,39.3,-107.2,3992_page_22_table1.csv
3992,22,Battle Creek,Annual and Monthly,1942-1960,Not specified,39.0,-107.3,3992_page_22_table1.csv
3992,22,Fork: Slater,Annual and Monthly,1942-1960,Not specified,40.1,-107.9,3992_page_22_table1.csv
3992,22,Baxter Fork,Annual and Monthly,1942-1960,Not specified,40.1,-107.9,3992_page_22_table1.csv
3992,22,Roaring Fork,Annual and Monthly,1942-1960,Not specified,40.1,-107.9,3992_page_22_table1.csv
25076,65,Mokelumne River near Thornton,Annual,01/01/1911-12/31/1927,['cubic feet per second'],38.0971,-120.6986,25076_page_65_table1.csv
25076,65,Middle Fork of Mokelumne River at West Point,Annual,01/01/1911-12/31/1927,['cubic feet per second'],38.0994,-120.6408,25076_page_65_table1.csv
25076,65,South Fork of Mokelumne River near Railroad Flat,Annual,01/01/1911-12/31/1927,['cubic feet per second'],38.0714,-120.6431,25076_page_65_table1.csv
15,389,Yuba River at Smartville,Monthly and yearly,1900-01-01-1937-12-31,"{'Runoff': 'thousands of acre-feet', 'Discharge': 'cubic feet per second'}",40.2,-121.3,"15_page_389_table1.csv,15_page_389_table2.csv"
3033,110,East Fork San Gabriel River at Camp Bonita,Annual peaks,1928-02-04/1930-05-03,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.23055555555556,-117.76805555555556,"3033_page_110_table1.csv,3033_page_110_table2.csv"
3033,110,East Fork San Gabriel River near Camp Bonita,Annual peaks,1933-01-19/1965-04-09,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.23555555555555,-117.80444444444444,"3033_page_110_table1.csv,3033_page_110_table2.csv"
1554,25,Boulder Creek near Lakeside,Unavailable (records from different years),"08/12/1912-01/26/1916, 10/01/1919-09/30/1922","{'Stage': 'Feet', 'Discharge': 'Sec.-ft.'}",-32.8631,116.8583,"1554_page_25_table1.csv,1554_page_25_table2.csv,1554_page_25_table3.csv"
1640,271,Arroyo Valle,"Various, including hourly, daily, and yearly intervals",10/1957-09/1970,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet (ft)', 'Water Volume': 'acre-feet'}",37.667222,-121.883889,"1640_page_271_table1.csv,1640_page_271_table2.csv"
56845,350,San Joaquin River near Vernalis,"{'Chemical_Analyses': 'Daily (March 1951 to May 1963 and January 1973 to current year)', 'Specific_Conductance': 'Daily (March 1951 to May 1963, January 1973 to current year)', 'Water_Temperatures': 'Daily (March 1951 to current year)', 'Sediment_Records': 'Daily (November 1956 to current year)'}","{'Start_Date': '10/01/1951', 'End_Date': '09/30/1978'}","{'Specific_Conductance': 'micromhos', 'Temperature': '°C', 'Sediment Concentrations': 'mg/L', 'Sediment Discharge': 'tons', 'Stream-Flow': 'CFS'}",37.6,-120.9,56845_page_350_table1.csv
51672,32,Arroyo Seco near Pasadena,1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.1478,-118.1261,51672_page_32_table1.csv
51672,32,Los Angeles River near Downey (h),1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",33.9314,-118.1208,51672_page_32_table1.csv
51672,32,Sawpit Creek near Monrovia,1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.1347,-117.9921,51672_page_32_table1.csv
51672,32,Santa Anita Creek near Sierra Madre,1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.1933,-118.0011,51672_page_32_table1.csv
51672,32,Little Santa Anita Creek near Sierra Madre,1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.1961,-118.0058,51672_page_32_table1.csv
51672,32,Eaton Creek near Pasadena,1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.1465,-118.1394,51672_page_32_table1.csv
51672,32,Rio Hondo near Montebello (h),1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.0113,-118.0989,51672_page_32_table1.csv
51672,32,Mission Creek near Montebello (h),1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.0076,-118.1011,51672_page_32_table1.csv
51672,32,Rio Hondo near Downey (h),1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",33.9358,-118.1212,51672_page_32_table1.csv
51672,32,Los Angeles River at Long Beach (h),1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",33.7863,-118.1954,51672_page_32_table1.csv
51672,32,Ballona Creek near Culver City (h),1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.0153,-118.3974,51672_page_32_table1.csv
51672,32,Topanga Creek near Topanga Beach (h),1951-52 water year,1951-12-31 to 1952-12-31,"{'Length_of_record': 'years', 'Runoff_ac-ft': 'acres-foot', 'Discharge_cfs': 'cubic feet per second'}",34.1022,-118.7031,51672_page_32_table1.csv
70038668,442,Redwood Creek,Daily (for the year October 1961 to September 1962),09/01/1911-08/30/1962,"{'Discharge': 'cubic feet per second (cfs)', 'Water Year Total Discharge': 'acre-feet'}",41.2888889,-124.0583333,"70038668_page_442_table1.csv,70038668_page_442_table2.csv"
56461,134,"TULE RIVER BELOW SUCCESS DAM, CA",Daily for water temperature; Specific years for chemical analyses and water quality data.,11/01/1976-03/31/1977,"{'Discharge': 'CFS (cubic feet per second)', 'Specific Conductance': 'Microhm-Omhos', 'pH': 'UNITS not specified but assumed to be unitless', 'Temperature': 'Deg C', 'Dissolved Oxygen': 'MG/L', 'Hardness': 'MG/L', 'Non-Carbonaceous Hardness': 'MG/L', 'Dissolved Calcium': 'MG/L', 'Dissolved Magnesium': 'MG/L', 'Dissolved Sodium': 'MG/L', 'Percent Sodium Adsorption Ratio': 'Ratio not specified as percent value', 'Dissolved Potassium': 'MG/L', 'Bicarbonate': 'MG/L', 'Carbonate': 'MG/L', 'Alkalinity': 'As CaCO3 MG/L', 'Sulfate': '(504) not clear, assumed to be a code or conversion factor', 'Chloride': 'MG/L', 'Soluble Residue at 180 C': 'MG/L', 'Dissolved Solids per Acre-Foot': 'TONS/Ac-FT', 'Dissolved Solids per Day': 'TONS/DAY', 'Nitrate': 'MG/L', 'Boron': 'UG/L'}",36.5833,-119.5833,"56461_page_134_table1.csv,56461_page_134_table2.csv"
3058,129,Tujunga Creek below Mill Creek,Monthly and yearly,01/1948-09/1960,"{'Discharge_cubic_feet_per_second': ['cfs'], 'Acre-feet': ['acre-ft']}",34.309167,-118.144444,"3058_page_129_table1.csv,3058_page_129_table2.csv,3058_page_129_table3.csv"
56416,245,PAJARO RIVER AT CHITTENDEN,Chemical analyses were recorded at specific dates during the water years mentioned.,10/1972-09/1973,"{'Discharge': 'CFS', 'Dissolved Calcium': 'MG/L', 'Dissolved Magnesium': 'MG/L', 'Dissolved Sodium': 'MG/L', 'Bicarbonate': 'MG/L', 'Carbonate': 'MG/L', 'Alkalinity as CAC03': 'MG/L', 'Dissolved Chloride': 'MG/L', 'Dissolved Nitrate': 'MG/L', 'Total Kjeldahl Nitrogen': 'MG/L', 'Total Phosphorus (P)': 'MG/L', 'Dissolved Ortho. Phosphorus (P)': 'MG/L', 'Suspended Solids': 'MG/L', 'Hardness (CA,MG)': 'MG/L', 'Non-Carbonate Hardness': 'MG/L', 'Sodium Adsorption Ratio': None, 'Specific Conductance': 'MICRO-MHOS', 'PH (UNITS)': None, 'Temperature': 'DEG C', 'Dissolved Oxygen': 'MG/L', 'Dissolved Boron (B)': 'UG/L'}",36.9002777778,-121.5966666667,56416_page_245_table1.csv
3217,160,Brea Creek below Brea Dam,Monthly and yearly,1942-1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",33.8889,-117.9256,"3217_page_160_table1.csv,3217_page_160_table2.csv,3217_page_160_table3.csv"
3217,160,Brea Creek at Fullerton,2 years (1930-50),1930-1950,{'Discharge': 'cubic feet per second (cfs)'},33.8736,-117.925,"3217_page_160_table1.csv,3217_page_160_table2.csv,3217_page_160_table3.csv"
3217,98,City Creek,Monthly and yearly,1924-12-01 to 1950-09-30,Acre-feet,34.2421,-118.4742,"3217_page_98_table1.csv,3217_page_98_table2.csv,3217_page_98_table3.csv"
3217,98,City Creek and Canal,Monthly and yearly,1920-09-30 to 1950-12-31,Cubic feet per second,34.2421,-118.4742,"3217_page_98_table1.csv,3217_page_98_table2.csv,3217_page_98_table3.csv"
3034,120,San Joaquin River at Herndon,Annual,"May 16, 1895- Jan. 3, 1900","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.8430555556,-119.9319444444,"3034_page_120_table1.csv,3034_page_120_table2.csv"
3034,120,Cantua Creek near Cantua Creek,Annual,"Apr. 2, 1958- Jan. 7, 1965","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.4,-120.4322222222,"3034_page_120_table1.csv,3034_page_120_table2.csv"
3034,120,Fresno River near Knowles,Annual,,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.2375,-119.7736111111,"3034_page_120_table1.csv,3034_page_120_table2.csv"
3058,162,Matilija Creek above reservoir,monthly and yearly,05/1948-09/1960,"{'discharge_cfs': 'cubic feet per second (cfs)', 'discharge_acre_ft': 'acre-feet'}",34.49528,-119.329999,"3058_page_162_table1.csv,3058_page_162_table2.csv,3058_page_162_table3.csv"
2913,326,Cottonwood Creek,Monthly and yearly,1911-01/01/1911-12/31/1922,"['acre-feet', 'cubic feet per second']",36.516667,-118.116667,"2913_page_326_table1.csv,2913_page_326_table2.csv"
2913,326,Cottonwood Creek,Yearly,1906-01/01/1940-12/31/1940,"['cubic feet per second', 'acre-feet']",36.516667,-118.116667,"2913_page_326_table1.csv,2913_page_326_table2.csv"
1568,41,Santa Margarita River,"Daily from June 4 to September 30, 1925; Monthly for the year ending September 30, 1925",06/04/1925-09/30/1925,Second-feet,33.1833,-117.2,"1568_page_41_table1.csv,1568_page_41_table2.csv"
56405,101,"RED BANK CREEK NEAR RED BLUFF, CA",Daily measurements recorded over a year,10/01/1959-09/30/Current Year,"{'Discharge': 'cubic feet per second (ft3/s)', 'Gage Height': 'feet (ft)', 'Water Year Data': 'acre-feet (AC-FT)'}",40.090278,-122.4125,56405_page_101_table1.csv
4561,302,Middle Fork of Smith River near Crescent City,"Yearly from September 8, 1911, to September 30, 1917 (not complete)",09/08/1911-09/30/1917,{'Discharge': 'second-feet'},41.9976,-124.1025,"4561_page_302_table1.csv,4561_page_302_table2.csv"
2913,107,Bear River,"Daily for specific dates, Monthly and Yearly from 1889-1950",1889-12/31/1950,"{'Discharge': 'cubic feet per second (cfs)', 'Diversions': 'acre-feet'}",41.833333,-112.05,"2913_page_107_table1.csv,2913_page_107_table2.csv"
53456,123,Mill Creek,1-2 years,1905-09/01/1953-12/31,feet or meters (inferred from typical USGS reports),39.7465,-121.6343,53456_page_123_table1.csv
2447,271,Ashley Creek near Jensen,Variable dates within water years,"May 9, 1947 to June 8, 1960","{'Gage Height': 'feet', 'Discharge': 'cfs'}",40.3666667,-109.4166667,"2447_page_271_table1.csv,2447_page_271_table2.csv"
2447,271,Duchesne River at Provo River Trail near Hanna,Variable dates within water years,"May 29, 1930 to June 7, 1942","{'Gage Height': 'feet', 'Discharge': 'cfs'}",40.625,-110.8888889,"2447_page_271_table1.csv,2447_page_271_table2.csv"
1607,421,Cosumnes River at Michigan Bar,yearly,1921-09-30/1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.8,-121.0,"1607_page_421_table1.csv,1607_page_421_table2.csv,1607_page_421_table3.csv"
1607,421,Drew Creek near Lakeview,yearly,1909-12-31/1938-09-30,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",41.7,-120.1,"1607_page_421_table1.csv,1607_page_421_table2.csv,1607_page_421_table3.csv"
2847,47,Carpinteria Creek,"Water-years (e.g., January-December for a specific year)",1940-41 to 1944-45,"{'Acre-feet': 'Volume of water', 'Inches of depth': 'Depth of water over the area'}",34.4436,-119.7012,2847_page_47_table1.csv
3058,308,Tule River at Worth Bridge,Monthly and yearly,10/1953-09/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Gage Height': 'feet'}",36.048611,-118.9375,"3058_page_308_table1.csv,3058_page_308_table2.csv,3058_page_308_table3.csv"
2913,384,Humboldt River,Monthly and yearly,01/01/1916-12/31/1950,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}",41.3333,-119.0667,"2913_page_384_table1.csv,2913_page_384_table2.csv"
1822,7,San Felipe Creek near Westmoreland,Annual,1960-01-01-1967-12-31,acre-ft,32.8481,-115.4778,1822_page_7_table1.csv
1822,7,Whitewater River at White Water,Annual,1948-01-01-1967-12-31,acre-ft,33.6949,-116.7681,1822_page_7_table1.csv
1822,7,Tahquitz Creek near Palm Springs,Annual,1947-01-01-1967-12-31,acre-ft,33.8301,-116.524,1822_page_7_table1.csv
1822,7,Palm Canyon Creek near Palm Springs,Annual,"1930-01-01-1942-12-31, 1947-01-01-1967-12-31",acre-ft,33.8301,-116.524,1822_page_7_table1.csv
1822,7,Deep Creek near Hesperia,Annual,"1904-01-01-1922-12-31, 1927-01-01-1967-12-31",acre-ft,34.4422,-117.3131,1822_page_7_table1.csv
1822,7,West Fork Mojave River near Hesperia,Annual,"1904-01-01-1922-12-31, 1929-01-01-1967-12-31",acre-ft,34.4251,-117.3,1822_page_7_table1.csv
1822,7,Agua Caliente Creek near Warner Springs,Annual,1961-01-01-1967-12-31,acre-ft,33.1611,-116.55,1822_page_7_table1.csv
1822,7,"San Luis Rey River at Monserate Narrows, near Pala",Annual,"1935-01-01-1941-12-31, 1946-01-01-1967-12-31",acre-ft,33.1286,-116.9167,1822_page_7_table1.csv
1822,7,San Luis Rev River near Bonsall,Annual,,acre-ft,33.1867,-117.02,1822_page_7_table1.csv
1822,7,Temecula Creek near Aguanga,Annual,1957-01-01-1967-12-31,acre-ft,33.5361,-116.7917,1822_page_7_table1.csv
1822,7,San Juan Creek near San Juan Capistrano,Annual,1954-01-01-1967-12-31,acre-ft,33.5078,-117.655,1822_page_7_table1.csv
1822,7,Arroyo Trabuco near San Juan Capistrano,Annual,1930-01-01-1967-12-31,acre-ft,33.5089,-117.6444,1822_page_7_table1.csv
1822,7,San Timoteo Creek near Redlands,Annual,1926-01-01-1967-12-31,acre-ft,33.9603,-117.19,1822_page_7_table1.csv
1822,7,East Twin Creek near Arrowhead Springs,Annual,1919-01-01-1967-12-31,acre-ft,34.2617,-116.915,1822_page_7_table1.csv
1822,7,Waterman Canyon Creek near Arrowhead Springs,Annual,"1911-01-01-1914-12-31, 1919-01-01-1967-12-31",acre-ft,34.2617,-116.915,1822_page_7_table1.csv
2447,196,Cottonwood Creek,Various dates throughout years (as recorded),04/15/1943-08/29/1947,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.266667,-108.366667,"2447_page_196_table1.csv,2447_page_196_table2.csv"
2447,196,Naturita Creek,Various dates throughout years (as recorded),04/30/1944-10/14/1947,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",37.966667,-108.316667,"2447_page_196_table1.csv,2447_page_196_table2.csv"
28765,72,Tributary inflow,Yearly,1972-1972,"{'Flow': 'acre-feet per year', 'Quality': 'milligrams per litre', 'Salt-load': 'tons'}",33.1,-116.9,28765_page_72_table1.csv
28765,72,San Luis Rey River inflow,Yearly,1972-1972,"{'Flow': 'acre-feet per year', 'Quality': 'milligrams per litre', 'Salt-load': 'tons'}",33.1,-116.9,28765_page_72_table1.csv
2846,25,Whitewater River,annual,Unknown-Unknown,acre-feet,34.1,-116.8,2846_page_25_table1.csv
2846,25,San Gorgonio River,annual,Unknown-Unknown,acre-feet,33.7,-116.9,2846_page_25_table1.csv
2846,25,Snow Creek,annual,Unknown-Unknown,acre-feet,33.8,-116.7,2846_page_25_table1.csv
2846,25,Falls Creek,annual,Unknown-Unknown,acre-feet,33.8,-116.7,2846_page_25_table1.csv
2846,25,Chino Canyon,annual,Unknown-Unknown,acre-feet,33.8,-116.6,2846_page_25_table1.csv
2846,25,Tahquitz Creek,annual,Unknown-Unknown,acre-feet,33.7,-116.5,2846_page_25_table1.csv
2846,25,Andreas Creek,annual,Unknown-Unknown,acre-feet,33.7,-116.6,2846_page_25_table1.csv
2846,25,Palm Canyon,annual,Unknown-Unknown,acre-feet,33.7,-116.5,2846_page_25_table1.csv
2846,25,Deep Canyon,annual,Unknown-Unknown,acre-feet,33.7,-116.6,2846_page_25_table1.csv
2846,25,Mission Creek,annual,Unknown-Unknown,acre-feet,33.7,-116.6,2846_page_25_table1.csv
2846,25,Morongo Creeks (combined),annual,Unknown-Unknown,acre-feet,33.7,-116.5,2846_page_25_table1.csv
431,159,Dinkey Creek,"Daily for the year ending September 30, 1926",10/01/1926-09/30/1927,"{'Gage_height': 'Feet', 'Discharge': 'Second-feet'}",36.5,-118.8,"431_page_159_table1.csv,431_page_159_table2.csv"
2246,128,Santa Ysabel Creek,Daily to monthly (varies by year),11/01/1915-12/31/1918,"{'Gage_height': 'Feet', 'Discharge': 'Second-feet'}",33.0122,-116.9206,"2246_page_128_table1.csv,2246_page_128_table2.csv"
