doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
4316,10,"Cottonwood Creek near Laketown, Utah",,,41.759,-112.002,Annual peaks (water years),1944-07-01 to 1945-06-30,
4316,10,"Laketown Creek near Laketown, Utah",,,41.76,-112.002,Annual peaks (water years),1944-07-01 to 1945-06-30,
4316,10,"Swan Creek below diversions, near Garden City",,,41.762,-112.004,Annual peaks (water years),1944-07-01 to 1945-06-30,
4316,10,"Fish Haven Creek above diversions, near Fish Haven, Idaho",,,42.129,-111.671,Annual peaks (water years),1944-07-01 to 1945-06-30,
4316,10,"St. Charles Creek above diversions, near St. Charles, Idaho",,,42.125,-111.68,"Daily or monthly figures (calendar years), Annual peaks (water years)",1944-07-01 to 1966-06-30,
4316,10,"Bloomington Creek near Bloomington, Idaho",,,42.12,-111.69,"Daily or monthly figures (calendar years), Annual peaks (water years)",1942-07-01 to 1947-06-30,
4316,10,"Paris Creek near Paris, Idaho",,,42.13,-111.66,Annual peaks (water years),1943-07-01 to 1947-06-30,
2090,154,Taboose Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Goodale Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Dry Canyon Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Division Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Sawmill Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Thibaut Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Oak Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Little Pine Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Symmes Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Shepard Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Bairs Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,George Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
2090,154,Hogback Creek,,,36.7667,-118.15,Annual,09/01/1904-08/31/1909,cubic feet per second (second-feet)
3144,145,Lee Canyon near Charleston Park,36.340277,-115.65,,,Annual,10/01/1960-09/30/1963,"{'Discharge': 'cfs', 'Gage_Height': 'feet'}"
3885,14,"Falls Creek near Hetch Hetchy (Sequoia), Calif",,,37.75,-119.6,Annual or unspecified intervals from 1915 onwards,1915-,Square miles for drainage area
3885,14,"Cherry Creek near Hetch Hetchy (Sequoia), Calif",,,37.75,-119.6,Annual or unspecified intervals from 1910 onwards,1910-,Square miles for drainage area
3885,14,"South Fork Tuolumne River near Oakland Recreation Camp, Calif",,,37.93,-120.33,Annual or unspecified intervals from 1923 onwards,1923-,Square miles for drainage area
3885,14,"Calaveras River at Jenny Lind, Calif",,,38.02,-120.68,Annual or unspecified intervals from 1907 onwards,1907-,Square miles for drainage area
3034,133,Merced River at Bagby,,,,,Various dates across different years,02/09/1962-06/12/1965,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,133,Merced River at Exchequer,37.581389,-120.279167,,,Various dates across different years,04/07/1902-12/27/1955,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3033,66,Santa Ysabel Creek near Mesa Grande,33.1236,-116.7958,,,Annual peaks,01/01/1914-12/30/1953,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
1627,539,San Domingo Creek,38.115278,-120.616667,,,"Monthly for the year, daily for specific months",01/01/1950-09/30/1962,"{'Discharge': 'cubic feet per second (cfs)', 'Gage height': 'feet', 'Cumulative discharge': 'acre-feet'}"
3217,173,Tujunga Creek,34.268,-118.364,,,Monthly and yearly,1917-12-25 to 1950-11-10,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}"
2251,338,Stanislaus & San Joaquin Water Co.'s Canal,,,37.7341,-120.7673,Varies; multiple measurements per year from 1904-1912,07/22/1904-11/01/1910,"{'Gage_height': 'Feet', 'Discharge': 'Second-feet'}"
3034,76,Deer Creek at California Hot Springs,35.8791667,-118.6783333,,,Not specified (annual peaks),Unknown,"{'Gage height': 'not recorded', 'Discharge': 'cfs'}"
2847,54,Rincon Creek,34.45,-119.7,,,5 years (1941-1945),09/30/1941-09/30/1945,"{'Flow Rate': 'second-feet', 'Annual Loss': 'acre-feet'}"
2847,54,Carpinteria Creek (including Gobernador Creek),34.45,-119.7,,,5 years (1941-1945),09/30/1941-09/30/1945,"{'Flow Rate': 'second-feet', 'Annual Loss': 'acre-feet'}"
2847,54,Santa Monica Canyon Creek,34.0,-118.5,,,5 years (1941-1945),09/30/1941-09/30/1945,"{'Flow Rate': 'second-feet', 'Annual Loss': 'acre-feet'}"
2847,54,Arroyo Parida,34.45,-119.7,,,5 years (1941-1945),09/30/1941-09/30/1945,"{'Flow Rate': 'second-feet', 'Annual Loss': 'acre-feet'}"
2847,54,Toro Canyon Creek,34.45,-119.7,,,5 years (1941-1945),09/30/1941-09/30/1945,"{'Flow Rate': 'second-feet', 'Annual Loss': 'acre-feet'}"
3034,312,Klamath River,,,41.8911,-121.7872,Various dates within each year,"Feb. 22, 1956-Mar. 12, 1957 and other dates listed in the document","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,312,Middle Fork Smith River,41.8444,-123.9597,,,Various dates within each year,"Jan. 12, 1912-Jan. 9, 1959 and other dates listed in the document","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
4536,265,Merced River at Exchequer,,,,,"Monthly for the year ending September 30, 1924; additional measurements on specific dates","October 1923 - September 30, 1924; additional measurements: Dec. 5, Jan. 5, Jan. 31, Mar. 11, May 9, Aug. 15, Sept. 23","{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
2245,39,Tassajero Creek near Pleasanton,,,37.675,-121.8583,Annual,1914-01-01-1926-12-31,cubic feet per second (assumed based on typical hydrological data)
2245,39,Arroyo Mocho near Livermore,,,37.6906,-121.7708,Annual,1911-01-01-1926-12-31,cubic feet per second (assumed based on typical hydrological data)
2913,56,Bear River,41.7833,-112.0167,41.7833,-112.0167,Monthly and yearly,01/01/1913-12/31/1950,"['acre-feet', 'cubic feet per second']"
3034,276,Lost River at Wilson Bridge,42.140277,-121.677778,,,Annual,1913-04-13 to 1920-03-27,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,276,Antelope Creek near Tennant,41.545833,-121.917778,,,Annual,1953-01-09 to 1958-06-02,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
1607,432,Middle Fork of Feather River at Sloat (near Oromberg),39.6833,-121.1,,,Yearly,1912-12/31/1927,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,432,Middle Fork of Feather River at Bidwell Bar (near Croville),39.7167,-121.4333,,,Yearly,1912-12/31/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,432,South Fork of Feather River at Enterprise,39.9833,-121.0667,,,Yearly,1913-12/31/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
2447,262,Jones Hole Creek,40.558333,-109.054167,,,Annual measurements with some missing dates,"Apr. 26, 1952-Mar. 15, 1961","{'Gage Height': 'feet', 'Discharge': 'cfs'}"
2447,262,Green River,40.408333,-109.233333,,,Annual measurements with some missing dates,"May 29, 1904-June 25, 1962","{'Gage Height': 'feet', 'Discharge': 'cfs'}"
47988,77,Albion River tributary near Comptche,39.239444,-123.596222,,,Annual,08/1961-01/1971,"{'Gage Height': 'feet (ft)', 'Discharge': 'cubic feet per second (cfs)'}"
47988,77,Warner Creek near Fort Bragg,39.386944,-123.811667,,,Annual,08/1961-01/1971,"{'Gage Height': 'feet (ft)', 'Discharge': 'cubic feet per second (cfs)'}"
47988,77,Dunn Creek near Rockport,39.798889,-123.819722,,,Annual,08/1961-01/1971,"{'Gage Height': 'feet (ft)', 'Discharge': 'cubic feet per second (cfs)'}"
56419,443,Conn Creek Near Oakville,38.447222,-122.379722,,,Daily measurements over a year (October 1970 to September 1971),10/01/1970-09/30/1971,Cubic Feet per Second (cfs) for Discharge
48096,2,Firm Surface-Water Yield,,,,,Yearly,01/01/1970-12/31/1970,Unknown
3144,54,Show Low Creek near Lakeside,,,34.2994,-112.0672,Daily measurements from October 1 to September 30 (Water Year),10/01/1963-09/30/1965,Cubic Feet per Second (cfs)
3217,29,Dulzura Conduit,32.575,-116.752778,,,Monthly and yearly (1936-1950),10/01/1936-09/30/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
2447,185,Colorado River near Fruita,39.0135,-108.7333,,,Annual,"July 4, 1884-June 14, 1916","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,185,Colorado River near Colorado-Utah State line,39.15,-108.95,,,Annual,"June 23, 1951-June 5, 1960","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56461,262,CHERRY CREEK BELOW DION R. HOLM POWERHOUSE,37.89,-119.9689,,,Monthly measurements across water years,"{'Start': '03/01/1963', 'End': '09/30/1977'}","{'Discharge': 'cubic feet per second (ft3/s)', 'Gage Height': 'feet (ft) and meters (m)', 'Drainage Area': 'square miles (mi2) and square kilometers (km2)', 'Volume': 'acre-feet/year (acre-ft/yr) and cubic hectometers/year (hm3/yr)'}"
2447,229,"Green River at Green River, Wyo.",41.5333,-109.4833,,,Annual peaks are shown; measurements recorded on various dates between 1891 and 1945.,"June 27, 1895-December 31, 1945","{'Gage Height': 'feet', 'Discharge': 'cfs'}"
2447,229,"Green River near Green River, Wyo.",41.5167,-109.45,,,Annual peaks are shown; specific dates not detailed.,,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
1744,97,Arroyo Seco near Soledad,35.6375,-120.9603,,,Various dates in year ending 09/30/1914,11/14/1913-07/26/1914,"{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}"
2913,403,Humboldt River,40.05,-118.4667,,,Yearly and Monthly,"1912-1927, 1949-1950","cubic feet per second (cfs), acre-feet"
2913,403,Humboldt River,40.05,-118.4667,,,Monthly and Yearly,"1912-1927, 1950",cubic feet per second (cfs)
3565,30,Atascadero Creek near Goleta,34.4408,-120.007,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,San Jose Creek near Goleta,34.441,-120.0075,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,"Santa Ynez River at Jameson Lake, near Montecito¹1",34.4669,-119.7075,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,"Santa Ynez River below Los Laureles Canyon, near Santa Ynez",34.6453,-120.0374,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Santa Cruz Creek near Santa Ynez,34.64,-120.0365,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Cachuma Creek near Santa Ynez,34.641,-120.0385,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Santa Ynez River near Santa Ynez,34.641,-120.0385,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Santa Agueda Creek near Santa Ynez,34.648,-120.0435,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Zanja Cota near Santa Ynez,34.647,-120.0455,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,"Santa Ynez River at Grand Avenue, near Santa Ynez",34.646,-120.0475,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Santa Ynez River at Solvang,34.6443,-120.106,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Santa Ynez River at Buellton,34.6539,-120.1662,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,La Zaca Creek at Buellton,34.6545,-120.168,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Santa Ynez River near Buellton,34.654,-120.17,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,"Santa Ynez River at Cooper's Reef, near Lompoc",34.6505,-120.458,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,"Santa Ynez River below Santa Rita Creek, near Lompoc",34.6475,-120.464,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
3565,30,Salsipuedes Creek near Lompoc,34.6483,-120.466,,,1957-58 water year,1957-08-01 to 1958-07-31,Acre-feet per square mile
47988,109,"Slinkard Creek tributary near Topaz, Calif.",38.646944,-119.561111,,,Yearly,01/31/1963-07/16/1971,"{'Gage height': 'ft', 'Discharge': 'cfs'}"
47988,109,"Millberry Creek at Markleeville, Calif.",38.7,-119.783333,,,Yearly,01/31/1963-05/1971,"{'Gage height': 'ft', 'Discharge': 'cfs'}"
47988,109,"Hot Creek tributary near Bridgeport, Calif.",38.351667,-119.398056,,,Yearly,04/1965-05/1971,"{'Gage height': 'ft', 'Discharge': 'cfs'}"
70038398,216,San Gabriel River,34.169722,-117.887778,,,Daily measurements available for the water year October 1965 to September 1966,"May to November 1894, September 1895 to September 1966","{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}"
15,338,South Fork Feather River,39.7,-121.4,,,Monthly and yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
15,338,South Fork Feather River,,,39.7,-121.4,Monthly and yearly,10/1912-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
2913,448,Chewaucan River,42.416,-120.536,,,Monthly and yearly,October 1912-September 1939,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
