doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
3144,49,Little Colorado River,34.65,-109.7,,,Monthly discharge data available between March 1940 to September 1965; daily measurements for specific dates within the year 1961-62,"May 1929 to October 1933, March 1940 to September 1965","{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Annual Discharge Volume': 'acre-feet'}"
3034,220,South Fork Feather River at Enterprise,39.7978,-120.9339,39.7978,-120.9339,Varies between days and months depending on the year,01/03/1916-12/22/1965,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
251,274,Brown Canal,32.8667,-109.5167,,,"Daily (1914-15), Yearly (1936-38)","{'Start': '06/01/1914', 'End': '09/30/1932'}","{'Discharge': 'second-feet', 'Runoff_AcreFeet': 'acre-feet'}"
3144,256,San Simon River near Solomon,32.8016667,-109.6386111,,,Daily for some days in water years 1960-1961; specific times recorded for certain peak discharges,"{'Start': '06/01/1931', 'End': '09/30/1965'}","{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet', 'Water_Volume': 'acre-feet'}"
2447,198,San Miguel River,,,37.8333,-107.75,Varies by year and date provided in data table,1958-05-07 to 1962-04-18,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,198,Tabeguache Creek,38.3667,-108.3333,,,Varies by year and date provided in data table,1946-05-05 to 1953-05-18,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2913,142,South Fork Ogden River near Huntsville,,,41.1294,-111.6975,Monthly and yearly,1921-10/01/1920-09/30/1950,"['acre-feet', 'cubic feet per second']"
724,201,Cuyama River below Buckhorn Canyon,35.022222,-120.219444,,,Daily (water year October 1959 to September 1960),"October 1903 to December 1905, October 1959 to September 1960","{'Discharge': 'cubic feet per second', 'Gage_Height': 'feet', 'Annual_Discharge': 'Acres-foot'}"
2848,71,Santa Ynez River near Lompoc (at Robinson Bridge),34.633,-120.458,,,Annual data points from 1906 to 1943,1906-01-01 to 1943-12-31,"[{'Data_Point': 'Runoff and measurements', 'Unit': 'Acre-feet'}]"
15,325,SACRAMENTO RIVER MAIN STEM,,,38.5816,-121.4944,Monthly and yearly,01/01/1931-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
431,79,SANTIAGO CREEK,,,33.773,-117.855,Yearly,06/30/1920-09/30/1926,second-feet
583,454,Keene Creek Canal near Ashland,42.15,-122.5,,,Daily measurements from June 1923 to September 1945 with incomplete data for some years,06/01/1923-09/30/1945,{'Discharge': 'second-feet'}
2447,54,Creek,,,38.75,-106.93,Annual (based on dates provided),1906-06-01 to 1962-05-10,"{'Discharge': 'cfs (cubic feet per second)', 'Gage_Height': 'feet'}"
2447,54,Creek,,,39.02,-108.95,Annual (based on dates provided),1917-06-01 to 1941-05-12,"{'Discharge': 'cfs (cubic feet per second)', 'Gage_Height': 'feet'}"
593,151,Santa Agueda Creek near Santa Ynez,34.594444,-120.025,,,Daily measurements for the year October 1945 to September 1946,10/01/1945-09/30/1946,second-feet
3089,51,"Toro Creek near Pozo, Calif.",,,35.6,-120.8,Daily measurements over water years October 1963 to September 1964 and October 1964 to September 1965,10/01/1963-09/30/1964 and 10/01/1964-09/30/1965,Cubic feet per second
3994,15,"Salt Creek near Nephi, Utah",,,39.9194,-111.9066,Yearly,1925-38,cfs (cubic feet per second)
3994,15,"Summit Creek near Santaquin, Utah",,,40.1144,-111.7143,Yearly,1910-16;1954-66,cfs (cubic feet per second)
3994,15,"Spanish Fork at Thistle, Utah",,,40.1181,-111.7045,Yearly,1908-25;1932-,cfs (cubic feet per second)
2560,62,Helena St. near River Napa,,,38.289,-122.2952,Annual,01/01/1901-12/31/2000,cubic feet per second
2560,62,Helena St. near Creek Conn,,,38.289,-122.2952,Annual,01/01/1901-12/31/2000,cubic feet per second
2560,62,Napa near Creek Dry,,,38.289,-122.2952,Annual,01/01/1901-12/31/2000,cubic feet per second
2560,62,Springs Hot Boyes at Creek Sonoma,,,38.4387,-122.7013,Annual,01/01/1901-12/31/2000,cubic feet per second
2560,62,Petaluma River at Petaluma,,,38.2294,-122.6436,Annual,01/01/1901-12/31/2000,cubic feet per second
2560,62,Ross at Creek Madera Corte,,,37.5547,-120.8405,Annual,01/01/1901-12/31/2000,cubic feet per second
3058,430,North Fork Calaveras River near San Andreas,38.21806,-120.69861,,,Monthly and yearly measurements from March 1950 to September 1960,03/1950-09/1960,"{'Discharge': ""cubic feet per second (cf's), acre-feet"", 'Area': 'square miles (sq mi)', 'Elevation': 'feet'}"
70038399,348,Elder Creek,40.051389,-122.164722,,,Daily measurements over a year (Oct 1965 - Sept 1966),10/01/1965-09/30/1966,"{'Latitude': 'degrees, minutes, seconds', 'Longitude': 'degrees, minutes, seconds', 'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet'}"
15,65,Helms Creek,,,,,Yearly,1923-10/01/1929-09/30,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
15,65,North Fork Kings River,36.993056,-118.980556,,,Monthly and yearly,1921-10/01/1950-09/30,{'Discharge': 'cubic feet per second'}
3563,14,Cottonwood Creek at Morena Dam,,,33.0,-116.7,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Santa Ysabel Creek at Sutherland Dam,,,33.1,-116.8,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Murrieta Creek at Temecula,,,33.5,-117.2,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Santa Ana River near Mentone,,,34.1,-117.0,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Cucamonga Creek near Upland,,,34.1,-117.2,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,East Fork San Gabriel River near Camp Bonita,,,34.4,-117.7,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Arroyo Seco near Pasadena,,,34.2,-118.1,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Santa Anita Creek near Sierra Madre,,,34.2,-118.1,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Sespe Creek near Fillmore,,,34.4,-119.3,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,San Jose Creek near Goleta,,,34.4,-119.8,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Huasna River near Santa Maria,,,34.9,-120.4,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Arroyo Grande at Arroyo Grande,,,35.2,-120.6,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Palm Canyon Creek near Palm Springs,,,33.8,-116.5,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Deep Creek near Hesperia,,,34.4,-117.3,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
3563,14,Big Rock Creek near Valyermo,,,34.9,-118.4,annual,1956/10/01-1957/09/30,"{'Runoff_Acre_Feet': True, 'Inches': True}"
14840,10,East and West Forks Carson River,,,38.9,-116.5,1 year,1901-01-01-1965-12-31,Acre-feet
56414,34,Colorado River Basin,,,33.0,-114.5,Annual,04/01/1941-03/31/1970,
56414,34,Great Basin,,,37.0,-117.5,Annual,04/01/1941-03/31/1970,
56414,34,Pacific Slope Basins in California,,,34.0,-118.5,Annual,04/01/1941-03/31/1970,
2447,171,"Leroux Creek near Hotchkiss, Colo.",38.81666667,-107.7666667,,,Annual peaks,05/09/1939-05/26/1942,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2447,171,"Currant Creek near Cedaredge, Colo.",38.85,-107.8833333,,,Annual peaks,04/24/1949-05/19/1954,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,165,North Fork Mokelumne River below Salt Springs Dam,38.493611,-120.221667,,,Annual,"May 16, 1927-December 24, 1964","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,165,Cole Creek near Mokelumne Peak,38.523889,-120.207778,,,Annual,"March 25, 1928-April 21, 1931","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3217,289,Coyote Creek,,,37.3683,-121.8958,Monthly and yearly measurements from October to September,1903-01-01-1910-12-31,acre-feet for runoff; cubic feet per second for discharge
3217,289,Coyote Creek,,,37.3683,-121.8958,Yearly measurements ending September 30 and calendar year,1903-01-01-1930-12-31,cubic feet per second for discharge; acre-feet for runoff
53421,24,Kings River at Piedra,,,36.5167,-118.8333,Water year (Oct. 1 - Sept. 30),1896-10-01 to 1962-09-30,acre-feet
8455,9,Furnace Creek Area,,,36.5058,-116.9792,Annual runoff in ephemeral streams,1970 (Hedman) and 1978 (Busby),cubic feet per second
56362,39,California Surface Waters,,,,,Annual (based on water-supply papers),1941-07/01 - 1971-09/30,"['Jackson Turbidity Units (JTU)', 'mg/L as silica', 'ppm']"
3034,282,Williamson River below Sprague River,,,42.7333,-121.6167,Annual measurements with specific dates for peak stages and discharges,"Apr. 27, 1917 - Apr. 14, 1962","{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
3034,282,Annie Creek near Fort Klamath,42.7667,-122.05,,,Annual peaks with specific dates for peak stages and discharges,"Feb. 13, 1923 - June 21, 1927","{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
70038415,28,Colorado River basin,,,36.0,-114.0,Annual,04/01/1941-03/31/1967,Surface water quality data
70038415,28,Great Basin,,,39.0,-114.0,Annual,04/01/1941-03/31/1967,Surface water quality data
70038415,28,Pacific slope basins in California,,,36.5,-121.0,Annual,04/01/1941-03/31/1967,Surface water quality data
3034,82,Tule River below Success Dam,36.0563889,-118.9227778,,,Annual,11/19/1950-04/21/1958,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3034,82,Middle Fork Kaweah River near Potwisha Camp,36.5125,-118.7902778,,,Annual,10/1955-12/23/1964,{'Gage Height': 'feet'}
1312,110,San Luis Rey River near Pala,,,33.0988,-116.9183,Yearly,1904-1915,inches
1312,110,Santa Ysabel Creek near Ramona,,,33.1593,-116.8828,Yearly,1904-1915,inches
1312,110,San Diego River at diverting dam,,,32.7834,-117.0453,Yearly,1904-1915,inches
1312,110,Sweetwater River at Sweetwater dam,,,32.8428,-116.9944,Yearly,1904-1915,inches
3217,96,Waterman Canyon Creek near Arrowhead Springs,34.1167,-116.8,34.1167,-116.8,Monthly and yearly measurements,1912-01-01 to 1950-12-31,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}"
56403,632,"Quail Wash near Joshua Tree, CA",34.1177778,-116.3075,,,Annual maximum discharge,1972-12-31 to 1976-09-10,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"Fortynine Palms Creek near Twentynine Palms, CA",34.12,-116.0958333,,,Annual maximum discharge,1972-12-31 to 1976-09-10,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"Long Creek near Desert Hot Springs, CA",33.9647222,-116.4430556,,,Annual maximum discharge,1972-12-31 to 1976-09-10,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"Pipes Creek near Yucca Valley, CA",34.1719444,-116.54625,,,Annual maximum discharge,1958-12-31 to 1976-09-10,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"Cushenbury Creek near Lucerne Valley, CA",34.3644444,-116.845,,,Annual maximum discharge,1957-12-31 to 1976-09-10,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"E1 Paso Wash near Inyokern, CA",35.7783333,-117.8838889,,,Annual maximum discharge,1976-09-29,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"E1 Paso Wash tributary No. 5 near Inyokern, CA",35.7783333,-117.8838889,,,Annual maximum discharge,1976-09-29,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"E1 Paso Wash tributary No. 3 near Inyokern, CA",35.7783333,-117.8838889,,,Annual maximum discharge,1976-09-29,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56403,632,"E1 Paso Wash tributary No. 4 near Inyokern, CA",35.7783333,-117.8838889,,,Annual maximum discharge,1976-09-29,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
1520,314,North Fork of Feather River at Big Bar,,,40.2331,-120.9505,"Daily for the year ending Sept. 30, 1913",1911-12-01 to 1913-09-30,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft.'}"
3034,132,Merced River at Bagby,37.611111,-120.130556,,,Annual,"Apr. 6, 1923-1961","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3217,172,Fox Creek near Colby Ranch,,,,,Yearly,1931-10/04/1937-12/27,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
4317,38,South (South Fork) Yuba River at Jones Bar,39.217,-121.005,39.217,-121.005,Daily or monthly figures (calendar years),04/01/1940-12/31/1948;01/01/1959-12/31/1959,Not specified
4317,38,Yuba River at Englebright (Narrows) Dam,39.16,-120.885,39.16,-120.885,Daily or monthly figures (calendar years),01/01/1941-12/31/9999,Not specified
4317,38,Deer Creek near Smartville,39.153,-120.876,39.153,-120.876,Daily or monthly figures (calendar years),01/01/1935-12/31/9999,Not specified
4317,38,"Yuba River at Smartville (at Parks Bar Bridge, near Smartville)",39.16,-120.885,39.16,-120.885,Daily or monthly figures (calendar years),01/01/1900-12/31/1903;01/01/1941-12/31/1941,Not specified
4317,38,Dry Creek near Brownsville,39.147,-120.899,39.147,-120.899,Daily or monthly figures (calendar years),01/01/1964-12/31/9999,Not specified
4317,38,Yuba River near (at) Marysville,39.149,-121.572,39.149,-121.572,Daily or monthly figures (calendar years),01/01/1940-12/31/9999,Not specified
4317,38,"Bear River below Drum afterbay, near Blue Canyon",39.19,-120.9,39.19,-120.9,Daily or monthly figures (calendar years),01/01/1966-12/31/9999,Not specified
4317,38,Feather River at Nicolaus,39.2,-121.735,39.2,-121.735,Daily or monthly figures (calendar years),01/01/1921-12/31/1942;01/01/1943-12/31/9999,Not specified
4317,38,Sacramento River at Verona,38.687,-122.177,38.687,-122.177,Daily or monthly figures (calendar years),01/01/1926-12/31/1929;01/01/1929-12/31/9999,Not specified
2250,174,Stony Creek,,,38.6833,-120.8833,Varies by year and month (multiple measurements per year),11/01/1900-12/20/1912,"{'Gage_height': 'Feet', 'Discharge': 'Sec.-ft'}"
3217,139,East Fork San Gabriel River near Camp Bonita,,,,,Annual,1930-10/01/1936-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3217,139,Bear Creek near Camp Rincon,34.241667,-117.884722,,,"{'Monthly': '1929-1936', 'Yearly': '1929-1936'}",1929-10/01/1936-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
593,19,Surface water supply of Sacramento River Basin,38.5793,-121.4944,38.5778,-121.4901,Annual,1895-11/30/1927,Acre-feet
593,19,Surface water supply of San Joaquin River Basin,37.2882,-120.4913,37.2901,-120.4845,Annual,1895-11/30/1927,Acre-feet
3995,8,Cottonwood Creek (head of Tia Juana River) at Morena Dam,,,32.7689,-116.8717,Daily or monthly figures (calendar years),01/01/1916-12/31/1935,
3995,8,Pine Valley Creek near Jamul,,,32.7989,-116.8767,Daily or monthly figures (calendar years),01/01/1906-12/31/1908,
3995,8,Wilson Creek tributary near Dulzura,,,32.78,-116.86,Annual peaks (water years),01/01/1962-12/31/2023,
3995,8,"Cottonwood Creek at Barrett Dam, near Dulzura (Jamul)",,,32.7833,-116.8583,Daily or monthly figures (calendar years),01/01/1906-12/31/1915; 01/01/1945-12/31/1966,
3995,8,Sweetwater River near Descanso,,,32.87,-116.64,Daily or monthly figures (calendar years) and Low-flow measurements (water years),01/01/1905-12/31/1927; 01/01/1956-12/31/2023,
3995,8,"San Diego River at diverting dam, near Lakeside",,,32.8533,-116.91,Daily or monthly figures (calendar years),01/01/1912-12/31/1916,
4536,436,Keene Creek Canal,,,42.7194,-122.6996,Various dates throughout the year,05/07/1924-07/19/1924,"Feet (Gage height), Sec.-ft. (Discharge)"
15,118,San Joaquin River below Friant,36.7372,-119.7881,,,Monthly and yearly,1908-09-30 to 1950-09-30,Thousands of acre-feet for runoff; cubic feet per second for discharge
70038673,310,TEPUSQUET CREEK,34.872222,-120.243056,,,Daily measurements from October to September (water year),10/01/1967-09/30/1968,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}"
2447,431,San Carlos River,33.170833,-111.516667,,,Varies (daily to annual),"Dec. 31, 1951 - Aug. 22, 1961","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,431,Gila River below Coolidge Dam,33.170833,-111.266667,,,Varies (daily to annual),"Nov. 28, 1905 - Feb. 23, 1920","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
