doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
3034,117,Fine Gold Creek,37.0,-119.7166667,,,Varies by year and specific date of recording,"Mar. 4, 1949 - Apr. 6, 1958","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3034,117,Cottonwood Creek,37.0013889,-119.7194444,,,Varies by year and specific date of recording,"Dec. 31, 1941 - Apr. 29, 1951","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3217,157,San Jose Creek,,,,,Annual,01/01/1929-12/31/1950,cubic feet per second
70038398,290,San Antonio Creek tributary near Casmalia,34.8125,-120.525,,,"Variable, specific dates for certain measurements listed in the document (e.g., annual maxima, selected days)",October 1964-September 1966,"{'Discharge': 'cfs (cubic feet per second)', 'Precipitation': 'inches', 'Gage_Height': 'ft'}"
70038398,290,Aliso Canyon Creek near New Cuyama,34.983333,-119.775,,,"Variable, specific dates for certain measurements listed in the document (e.g., annual maxima)",October 1963-September 1966,"{'Discharge': 'CFB (cubic feet per second by computation)', 'Precipitation': 'inches', 'Gage_Height': 'ft'}"
15,17,Sacramento River basin,,,38.5,-121.5,25 years (1887-1912),08/01/1887-12/31/1912,cubic feet per second (common for stream discharge measurements)
15,17,San Joaquin River basin,,,37.5,-120.5,25 years (1887-1912),08/01/1887-12/31/1912,cubic feet per second (common for stream discharge measurements)
15,17,Sacramento River basin (1895-1927),,,38.5,-121.5,32 years (1895-1927),01/01/1895-12/31/1927,cubic feet per second (common for stream discharge measurements)
15,17,San Joaquin River basin (1895-1927),,,37.5,-120.5,32 years (1895-1927),01/01/1895-12/31/1927,cubic feet per second (common for stream discharge measurements)
8104,13,Mojave River,34.865,-116.869,,,Daily to Annual (varies based on recorded events),02/09/1932-03/05/1978,cubic feet per second and acre-ft
8104,13,Mojave River at Afton,34.766,-116.964,,,Daily to Annual (varies based on recorded events),02/10/1932-03/05/1978,cubic feet per second and acre-ft
658,72,Waterman Canyon Creek near Arrowhead Springs,34.193056,-117.276389,,,Daily measurements from October to September of each water year,November 1911 to September 1953,cubic feet per second (cfs)
2447,84,Fraser River near Winter Park,,,,,Varies by year and specific dates provided,04/06/1948-17/06/1962,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,84,Vasques Creek near Winter Park,39.920278,-105.784722,,,Varies by year and specific dates provided,15/06/1935-30/11/1962,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
70038398,177,"Little San Gorgonio Creek near Beaumont, Calif",34.029167,-116.944444,,,Daily to yearly,10/01/1948-09/30/1966,"{'Discharge': 'cfs (cubic feet per second)', 'Area': 'sq mi, acre-ft', 'Altitude': 'ft'}"
70038398,177,"San Timoteo Creek near Redlands, Calif",34.033056,-117.208333,,,Daily to yearly,10/01/1926-09/30/1966,"{'Discharge': 'cfs (cubic feet per second)', 'Area': 'sq mi, acre-ft', 'Altitude': 'ft'}"
56792,75,McCloud River Near McCloud,41.188333,-122.064444,,,daily measurements over a year,April 1931 to current year,"{'Discharge': 'cubic feet per second and cubic meters per second (ft3/s, m3/s)', 'Area': 'square miles and square kilometers (mi², km2)', 'Volume': 'acre-feet and hectometers cubed (acre-ft, hm3)'}"
3033,127,Los Angeles River near Downey,33.949167,-118.173333,,,Annual,1929-01-14/1965-04-09,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3058,90,WSP (Water Supply Project),,,,,Yearly,1950-1960,"['Cubic feet per second', 'Acre-feet']"
3058,663,Mad River near Arcata,40.909722,-124.059722,,,Monthly (from August to September for most years),1910-09 to September 1960,"{'Discharge': 'cubic feet per second and acre-feet', 'Latitude_Longitude': 'degrees'}"
3930,30,North Gila Valley Canal at Laguna Dam,,,32.8,-115.5,Annual,1935-1951,square miles and years
56808,410,ALDER CREEK NEAR WHITE HALL,38.755278,-120.371389,,,Daily measurements for water year October 1977 to September 1978 and specific dates for current year,"{'Overall Period': 'October 1922 to current year', 'Specific Years Mentioned': '1977-78, Current Year (specific dates included)'}","{'Discharge': ['ft3/s', 'm3/s'], 'Gage Height': ['ft', 'm']}"
2913,427,Janesville Creek at Janesville,40.419167,-120.684722,,,Monthly and yearly,1915-1921,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
2913,427,Susan River at Susanville,40.419167,-120.684722,,,Monthly and yearly,1900-1921,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
3033,262,Black Butte River near Covelo,39.826389,-123.091667,,,Variable; daily to annual,12/11/1937-03/27/1963,"{'Gage height': 'feet', 'Discharge': 'cfs'}"
3033,262,Middle Fork Eel River below Black Butte River near Covelo,39.826389,-123.091667,,,Variable; daily to annual,01/09/1952-04/14/1963,"{'Gage height': 'feet', 'Discharge': 'cfs'}"
3565,14,Cottonwood Creek at Morena Dam,,,33.1412,-116.8776,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Santa Ysabel Creek at Southerland Dam,,,33.1499,-117.1661,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Santa Ana River near Mentone,,,33.9853,-116.9761,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Cucamonga Creek near Upland,,,34.1226,-117.2061,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,East Fork San Gabriel River near Camp Bonita,,,34.385,-117.8,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Arroyo Seco near Pasadena,,,34.1478,-118.1443,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Santa Anita Creek near Sierra Madre,,,34.1893,-118.0125,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,San Jose Creek near Goleta,,,34.4412,-119.845,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Huasna River near Santa Maria,,,34.95,-120.4375,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Arroyo Grande at Arroyo Grande,,,35.125,-120.55,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Palm Canyon Creek near Palm Springs,,,33.83,-116.55,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
3565,14,Big Rock Creek near Hesperia,,,34.4,-117.3,Annual,10/01/1958-09/30/1959,"{'Runoff': ['acre-feet', 'inches']}"
716,134,Santa Ana River below Prado Dam,33.883333,-117.644444,,,Daily (during water year October 1958 to September 1959),05/01/1930-09/30/1959,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Water Year Total Discharge': 'acre-feet'}"
56403,121,COLORADO RIVER MAIN STEM 09429490,,,32.8,-114.6,Bi-Annual (October 1974 to September 1976),10/01/1974-09/30/1976,"{'Cell_Count': 'cells per milliliter (cells/ML)', 'Percentage': 'percent'}"
1140,244,Lost River,,,39.1234,-122.5678,Annual (specific dates in March and May),03/04/1909-05/27/1909,"{'Width': 'Feet', 'Area of section': 'Sq. ft.', 'Gage height': 'Feet', 'Discharge': 'Sec.-ft.'}"
3106,346,"TRINITY RIVER AT HOOPA, CALIF.",41.05,-123.25,,,"{'Chemical_Analyses': 'Yearly (October to September)', 'Water_Temperatures_Sediment_Records': 'Monthly'}","{'Chemical_Analyses': 'October 1953 to September 1968', 'Water_Temperatures_Sediment_Records': 'November 1956 to September 1968'}","{'Discharge': 'CFS', 'Concentration': 'mg/l', 'Temperature': '°C', 'Sediment_Discharge': 'tons'}"
3058,32,Tia Juana River near Nestor,32.55139,-117.08333,,,Monthly and yearly measurements from October 1914 to September 1960,10/01/1914-09/30/1960,"{'Water-Stage': 'Feet above mean sea level', 'Discharge': [{'Unit': 'cfs', 'Description': 'Cubic feet per second'}, {'Unit': 'acre-ft', 'Description': 'Acre-feet'}]}"
56502,507,"RUSSIAN RIVER AT HEALDSBURG, CA",38.7311,-122.3547,,,"Varies within each month and year, no consistent interval.",10/01/1976-09/30/1977,"{'Dissolved Ammonia Nitrogen (N)': 'mg/L', 'Total Organic Nitrogen (N)': 'mg/L', 'Dissolved Organic Nitrogen (N)': 'mg/L', 'Total Kjeldahl Nitrogen (N)': 'mg/L', 'Dissolved Kjeldahl Nitrogen (N)': 'mg/L', 'Total Nitrogen (N)': 'mg/L', 'Total Phosphorus (P)': 'mg/L', 'Total Phosphate (PO4)': 'mg/L', 'Dissolved Ortho. Phosphorus (P)': 'mg/L', 'Dissolved Ortho Phosphate (PO4)': 'mg/L'}"
56807,140,"PESCADERO CREEK NEAR PESCADERO, CA",37.2611,-122.3289,,,Daily measurements across various months/years,"{'Period of Record': 'April 1951 to current year', 'Current Year Peaks': [['Jan 5, 2000', '846 ft³/s (24.0 m³/s)'], ['Jan 16', '3050 ft³/s (86.4 m³/s)'], ['Feb 7', '923 ft³/s (26.1 m³/s)']], 'Water Year': {'Oct 1977 to Sep 1978': [['Oct 31, 1977', '15.13 ft³/s'], ['Sep 30, 1978', '84.1 ft³/s']]}}","{'Discharge': 'ft³/s (m³/s)', 'Gage_Height': 'ft (m)'}"
724,27,"San Gabriel River, West Fork",,,34.2359,-118.0635,Annual (1934-1960),03/01/1934-12/31/1960,
724,27,San Jacinto River,,,33.7417,-116.9756,Annual (1954-1960),03/01/1954-12/31/1960,
724,27,Santa Ana-Delhi drain,,,33.6667,-117.8958,Annual (1949-1960),03/01/1949-12/31/1960,
724,27,Santa Anita Creek,,,34.1347,-117.8736,Annual (1948-1960),03/01/1948-12/31/1960,
724,27,Sespe Creek,,,34.5788,-119.2801,Annual (1953-1960),03/01/1953-12/31/1960,
56394,220,FRIANT-KERN CANAL,36.5381,-119.2969,,,Daily to weekly measurements over the water year,10/01/1975-09/30/1976,"{'Discharge': 'CFS', 'Specific Conductance': 'MICRO-MHOS', 'pH': 'UNITS', 'Temperature': 'DEG C', 'Turbidity': 'JTU', 'Fecal Coliform': 'COL. PER 100 ML', 'Streptococci': 'COLONIES PER 100 ML', 'Hardness (Ca, Mg)': 'MG/L', 'Non-Carbonate Hardness': 'MG/L', 'Dissolved Calcium': 'MG/L', 'Dissolved Magnesium': 'MG/L', 'Dissolved Sodium': 'MG/L', 'Percent Sodium': '', 'Sodium Adsorption Ratio': '', 'Dissolved Potassium': 'MG/L', 'Bicarbonate (HCO3)': 'MG/L', 'Carbonate (CO3)': 'MG/L', 'Alkalinity as CaCO3': 'MG/L', 'Dissolved Sulfate': 'MG/L', 'Dissolved Chloride': 'MG/L', 'Fluoride': 'MG/L', 'Silica (Si02)': 'MG/L', 'Residue Due at 180 C': 'MG/L', 'Sum of Constituents': 'MG/L', 'Total Dissolved Solids (Tons Ac-FT)': '', 'Total Dissolved Solids (Tons Per Day)': '', 'Nitrite + Nitrate (N)': 'MG/L', 'Kjeldahl Nitrogen': 'MG/L', 'Total Nitrogen (Gen N)': 'MG/L', 'Total Phosphorus': 'MG/L'}"
1607,382,Fish Creek near Duarte,,,34.1333,-117.9167,Annual,06/01/1930-12/31/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,382,Sawpit Creek near Monrovia,,,34.1392,-117.9716,Annual,01/01/1917-12/31/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,382,Sawpit Creek and Monrovia pipe line near Monrovia,,,34.1392,-117.9716,Annual,01/01/1917-12/31/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,382,San Dimas Creek near San Dimas,,,34.1172,-117.8164,Annual,01/01/1917-12/31/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
56416,137,SANTA ANA RIVER AT MWD CROSSING,33.9677778,-117.4461111,,,Various specific dates within the water year October 1972 to September 1973,10/01/1969-09/30/1973,"{'Discharge': 'CFS (cubic feet per second)', 'Dissolved Nitrate (N)': 'MG/L', 'Dissolved Nitrite (NO2)': 'MG/L', 'Specific Conductance': 'Micromhos', 'Temperature': 'Degrees Celsius', 'Total Organic Carbon (C)': 'MG/L', 'Arsenic (As)': 'UG/L', 'Cadmium (Cd)': 'MG/L', 'Chromium (Cr)': 'UG/L', 'Hexavalent Chromium (Cr6)': 'UG/L', 'Cobalt (Co)': 'UG/L', 'Copper (Cu)': 'UG/L', 'Lead (Pb)': 'UG/L', 'Mercury (Hg)': 'UG/L', 'Zinc (ZN)': 'MG/L'}"
3217,46,San Diego River,32.8314,-116.9666,,,Monthly and yearly,1912-12-31/1950-12-31,"['cubic feet per second', 'acre-feet']"
3217,376,Klamath River at Keno,41.7333,-124.0833,,,Yearly,1904-01-01-1950-12-31,"['cubic feet per second', 'acre-feet']"
1995,9,Clear Creek at French Gulch,,,39.2167,-121.1333,water years,1951-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Middle Fork Cottonwood Creek near Ono,,,40.7674,-121.6761,water years,1957-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,South Fork Cottonwood Creek near Cottonwood,,,40.7425,-121.6678,water years,1963-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Cottonwood Creek near Cottonwood,,,40.7478,-121.6694,water years,1941-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Red Bank Creek near Red Bluff and Elder Creek near Paskenta,,,39.425,-121.6181,water years,1965-04/01 to 1967-03/31 and 1949-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Thomes Creek at Paskenta,,,39.4531,-121.58,water years,1921-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Stony Creek at Black Butte damsit near Orland,,,39.7417,-122.0789,water years,1952-04/01 to 1962-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Stone Corral Creek near Sites,,,39.0972,-122.0025,water years,1959-04/01 to 1964-03/31 and 1966-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,North Fork Cache Creek near Lower Lake,,,38.9639,-122.6831,water years,1931-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Bear Creek near Rumsey,,,38.7122,-122.4103,water years,1959-04/01 to 1967-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1995,9,Cache Creek above Rumsey,,,38.7089,-122.4072,water years,1960-04/01 to 1967-03/31,"{'Drainage_area': 'sq. mi.', 'Precipitation': 'inches'}"
1995,9,Cache Creek near Capay,,,38.7872,-122.0339,water years,1943-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Precipitation': 'inches'}"
1995,9,Cache Creek at Yolo,,,38.7594,-121.9831,water years,1904-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Precipitation': 'inches'}"
1995,9,Putah Creek near Guenoc,,,38.9528,-122.6172,water years,1931-04/01 to 1968-03/31,"{'Drainage_area': 'sq. mi.', 'Runoff': 'acre-feet and inches', 'Precipitation': 'inches'}"
1607,416,South San Joaquin Canal near Knights Ferry,37.7475,-120.5597,,,Yearly,1915-12/31/1928,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,416,Oakdale Canal near Knights Ferry,37.7475,-120.5597,,,Yearly,1914-12/31/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,416,Calaveras River at Jenny Lind,38.0335,-120.6977,,,Yearly,1909-12/31/1934,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
3034,252,"Feather River at Nicolaus, Calif.",,,38.7481,-121.5833,Annual peaks,03/05/1944-02/09/1960,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3034,252,"Onion Creek tributary No. 3 near Soda Springs, Calif.",39.2844,-120.3556,,,Annual peaks,04/06/1959-05/05/1962,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3034,252,"Onion Creek tributary No. 5A near Soda Springs, Calif.",39.2844,-120.3461,,,Annual peaks,04/09/1960-11/14/1963,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
431,289,"Deer Creek near Vina, Calif.",,,39.7833,-122.1833,"Various dates within the year ending September 30, 1926",04/12/1926-09/30/1926,"{'Gage_height': 'Feet', 'Discharge': 'Sec.-ft.'}"
2447,246,Elk River at Clark,40.716667,-106.913889,,,Daily to multiple days (depending on the specific year),06/11/1912-06/29/1962,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3144,188,Colorado River below Parker Dam,34.258333,-114.15,,,Daily measurements between October and September of consecutive years,10/01/1960-09/30/1961,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Acre-Feet': ''}"
3034,219,Middle Fork Feather River near Merrimac,,,39.724722,-121.013889,Varies by year and event,02/09/1962-12/22/1964,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,219,South Fork Feather River near La Porte,39.725,-121.014167,,,Annual peaks shown,03/26/1928-05/28/1933,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,219,South Fork Feather River at Enterprise,39.5375,-121.345833,,,"Annual peaks shown prior to Oct. 1, 1947, and subsequent to Sept. 30, 1961","Prior to Oct. 1, 1947, and subsequent to Sept. 30, 1961","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
4821,6,North Atlantic,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,South Atlantic and eastern Gulf of Mexico,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,Ohio River St. Lawrence River and,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,Great Lakes Hudson Bay and Upper Mississippi River,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,Missouri River,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,Lower Mississippi River,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,Western Gulf of Mexico,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,Colorado River,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,Great Basin,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,California,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
4821,6,North Pacific,,,36.7783,-119.4179,Annual,1899-01-01-1913-12-31,Number of papers
25119,24,"Ashley Creek near Jensen, Utah",40.4789,-109.9317,40.4789,-109.9317,Daily or monthly figures (calendar years),01/01/1946-12/31/Current,
25119,24,"Twelvemile Wash tributary near Maeser, Utah",39.7439,-111.6767,39.7439,-111.6767,Annual peaks (water years),10/01/1960-12/31/Current,
25119,24,"Green River at Ouray, Utah",39.8742,-109.9894,39.8742,-109.9894,"['Daily or monthly figures (calendar years)', 'Annual peaks (water years)']","['01/01/1904-12/31/1905', '10/01/1960-09/30/1968']",
25119,24,"Duchesne River (North Fork Duchesne River) at Provo River Trail, near Hanna, Utah.",41.7403,-111.3911,41.7403,-111.3911,Daily or monthly figures (calendar years),10/01/1953-09/30/1969,
25119,24,"Hades Creek near Hanna, Utah",41.7458,-111.4014,41.7458,-111.4014,Daily or monthly figures (calendar years),10/01/1949-09/30/1968,
25119,24,"Duchesne River at Hanna, Utah",41.74,-111.3833,41.74,-111.3833,Daily or monthly figures (calendar years),10/01/1953-09/30/1960,
641,213,South Fork Kern River at Isabella,35.6667,-118.4667,,,Daily measurements during the water year October 1950 to September 1951,10/01/1950-09/30/1951,cubic feet per second (cfs)
56807,171,Calabazas Creek,37.300833,-122.025556,,,Daily for selected dates within the year; monthly means for full water year,October 1973 to September 1978,"{'Discharge': ['ft3/s', 'm3/s'], 'Gage_Height': ['ft', 'm'], 'Volume': ['acre-ft', 'hm3']}"
15,366,Middle Yuba River,39.1533,-121.0082,,,Monthly and yearly,1926-01-01-1950-12-31,"['cubic feet per second', 'acre-feet']"
1640,541,ANTELOPE CREEK NEAR TENNANT,41.5466667,-121.9166667,,,"Daily (for discharge data), Annual maximum/minimum (as recorded)",05/01/1952-09/30/1970,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Drainage Area': 'square miles (sq mi)', 'Average Discharge': 'acre-feet per year'}"
658,125,"Haines Creek near Tujunga, Calif.",34.263889,-118.270833,,,monthly measurements within each year,"02/1917-09/1934, 10/1935-09/1953",cubic feet per second (cfs)
56808,98,SACRAMENTO RIVER AT KESWICK,40.15,-120.9,40.15,-120.9,Daily to multiple daily measurements within a year,10/14/1977-09/26/1978,"{'Stream-Flow (CFS)': 'cubic feet per second', 'Specific Conductance (Micro-MHOS)': 'micro-mhos/cm', 'PH (UNITS)': '', 'Temperature (DEG C)': 'degrees Celsius', 'Turbidity (NTU)': 'Nephelometric Turbidity Units', 'Oxygen, Dissolved (MG/L)': 'milligrams per liter', 'Hardness (MG/L AS CAC03)': 'milligrams per liter as calcium carbonate', 'Calcium, Dissolved (MG/L AS CA)': 'milligrams per liter as calcium'}"
15,202,Cosgrove Creek,,,,,Monthly and yearly,1907-1950,cubic feet per second (cfs)
15,202,Calaveras River,38.0888888889,-120.8647222222,,,Monthly and yearly,1907-1950,cubic feet per second (cfs)
70038401,58,Big Dip Creek,36.9180555556,-117.292777778,,,Annual and daily,10/01/1959-09/30/1967,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Acre-feet': ''}"
3033,253,Dutcher Creek near Asti,38.7222,-122.9764,,,Annual,16/02/1959-22/12/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3033,253,Mark West Creek at Mark West Springs,38.55,-122.7194,,,Annual,24/02/1958-31/01/1961,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
15,249,Thomas Creek,,,42.4167,-120.6667,Annual,1912-01/01 to 1931-12/31,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
2252,375,George Creek,,,37.766667,-120.166667,Daily to Monthly (specific intervals vary by year and data availability),07/12/1909-02/25/1911,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft. or second-feet'}"
3807,10,San Gabriel River,34.1211,-117.9028,,,Annual,1955-10/01/1956-09/30,inches
3807,10,Santa Ana River,34.0694,-117.7233,,,Annual,1955-10/01/1956-09/30,inches
2846,23,Whitewater River,,,33.8,-116.5,Annual,1951-01/01/1963-12/31/1967,acre-feet
3034,184,Drews Creek near Lakeview,42.119444,-120.579167,,,Annual measurements with varying dates,"Jan 16, 1909 - Apr 27, 1950","{'Gage Height': 'feet', 'Discharge': 'cfs (cubic feet per second)'}"
2252,585,Santa Ana River,,,,,"['July 27, 1896-Aug. 31, 1897: Approx. 12 months', 'Aug. 28, 1898-Oct. 25, 1900: Approx. 2 years and 1 month', 'June 17, 1898-Sept. 23, 1903: Approx. 5 years']","July 27, 1896-Sept. 23, 1903",Sec.-ft.
56414,425,EEL RIVER NEAR DOS RIOS,39.625,-123.340277777778,,,Daily measurements recorded at various times throughout the year,10/21/1971-09/14/1972,"{'Discharge': 'CFS (Cubic Feet per Second)', 'Sodium': 'mg/L', 'Bicarbonate': 'mg/L', 'Carbonate': 'mg/L', 'Alkalinity': 'mg/L as CaCO3', 'Ride': 'mg/L', 'Chloride': 'mg/L', 'Nitrate': 'mg/L', 'Nitrite': 'mg/L', 'Ammonia Nitrogen': 'mg/L', 'Organic Nitrogen': 'mg/L', 'Total Kjeldahl Nitrogen': 'mg/L', 'Total Phosphorus': 'mg/L', 'Dissolved Ortho. Phosphorus': 'mg/L', 'Hardness (Ca,Mg)': 'mg/L as CaCO3'}"
2245,67,Truckee River at Tahoe,39.161,-120.183,39.161,-120.183,Annual,1889-90 to 1926,"['square miles', 'cubic feet per second']"
431,397,Wood River at Fort Klamath,,,42.765278,-121.737778,varied (specific measurements noted within a year),08/05/1911-09/30/1926,"{'Discharge': 'second-feet', 'Gage height': 'feet'}"
