doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
4317,42,Robinson Creek near Ukiah,39.14,-123.2,39.14,-123.2,Annual peaks (water years),01/01/1956-12/31/1962,sq mi
4317,42,Russian River near Hopland,38.993,-123.009,38.993,-123.009,Daily or monthly figures (calendar years),01/01/1939-12/31/Current,sq mi
4317,42,Dry Creek near Healdsburg,38.624,-122.841,38.624,-122.841,Daily or monthly figures (calendar years),01/01/1939-12/31/Current,sq mi
4317,42,Santa Rosa Creek near Santa Rosa,38.44,-122.711,38.44,-122.711,Daily or monthly figures (calendar years),01/01/1959-12/31/1970,sq mi
1630,33,TIJUANA RIVER NEAR NESTOR,32.5516667,-117.0833333,,,Monthly measurements from October to September (water years),10/01/1914-09/30/1970,"{'Discharge': 'cubic feet per second', 'Gage Height': 'feet', 'Runoff': 'acre-feet'}"
2447,117,"Brush Creek near Eagle, Colo.",,,39.65,-106.92,Varies by year and date,1951-05-29 to 1962-06-30,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2447,117,"Eagle River at Gypsum, Colo.",39.65,-106.95,,,Annual peaks recorded at various dates,1905-06-04 to 1909-06-20,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2447,117,"Gypsum Creek near Gypsum, Colo.",39.55,-106.93,,,Annual peaks recorded at various dates,1906-06-13 to 1909-06-20,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2913,261,Beaver River at Adamsville,,,38.431944,-112.588889,Monthly and yearly,1914-1950,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}"
3089,180,Butano Creek near Pescadero,37.233611,-122.365556,,,"Varies (occasional low-flow measurements, annual maximums)","1957-05/02, 1959-06/22, 1962-09/28","{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet'}"
29192,29,Suisun Bay,38.1833,-122.0333,,,21 years (1867-1888),1867-01-01-1888-12-31,millions of cubic yards
29192,29,Carquinez Strait,38.1357,-122.2222,,,29 years (1861-1890),1861-01-01-1890-12-31,millions of cubic yards
29192,29,San Pablo Bay,37.9367,-122.3848,,,40 years (1856-1896),1856-01-01-1896-12-31,millions of cubic yards
29192,29,San Francisco Bay,37.8044,-122.2711,,,46 years (1855-1901),1855-01-01-1901-12-31,millions of cubic yards
56362,385,"EEL RIVER AT SCOTIA, CALIF",,,41.0622,-123.7983,Monthly and daily temperature measurements within the water year October 1974 to September 1975; chemical analyses are less frequent.,10/09/1974-02/10/1975,"{'Arsenic': 'ug/L', 'Cadmium': 'ug/L', 'Chromium': 'ug/L', 'Cobalt': 'ug/L', 'Copper': 'ug/L', 'Lead': 'ug/L', 'Mercury': 'ug/L', 'Zinc': 'ug/L', 'Temperature': 'deg C'}"
3033,56,Creek Matadero,,,37.4333,-122.1667,years between sequential measurements,1958-04-02 to 1955-12-22,"{'Discharge': 'Cfs sq mi', 'Gage height': 'feet'}"
3033,56,Creek Stevens,,,37.322,-122.0322,years between sequential measurements,1955-12-23,"{'Discharge': 'Cfs sq mi', 'Gage height': 'feet'}"
3033,56,River Guadalupe,,,37.2345,-121.9743,years between sequential measurements,1958-04-02 to 1945-02-01,"{'Discharge': 'Cfs sq mi', 'Gage height': 'feet'}"
3033,56,Creek Coyote,,,37.2082,-121.9355,years between sequential measurements,1917-02-10 to 1917-02-10,{'Discharge': 'Cfs sq mi'}
3033,56,Creek Alameda,,,37.2718,-122.0201,years between sequential measurements,1922-02-10 to 1922-02-10,{'Discharge': 'Cfs sq mi'}
3033,56,Creek Pacheco,,,37.6724,-121.7702,years between sequential measurements,1958-04-03,{'Discharge': 'Cfs sq mi'}
3033,56,San Joaquin River,,,36.6526,-119.7283,years between sequential measurements,1938-03-12 to 1952-01-12,{'Discharge': 'Cfs sq mi'}
3033,56,Creek Fine,,,36.7375,-119.5214,years between sequential measurements,1958-04-02 to 1963-02-01,{'Discharge': 'Cfs sq mi'}
3033,56,Creek Panoche,,,36.6792,-120.7581,years between sequential measurements,1959-02-16,{'Discharge': 'Cfs sq mi'}
28370,32,Cottonwood Creek near Hornbrook,,,41.1833,-123.8167,"Varies across years (1965, 1967-69, 1971)",05/01/1965-12/31/1971,
28370,32,Shasta River near Yreka,,,41.7383,-122.6381,"Varies across years (1967, 1969-73)",01/01/1967-12/31/1973,
28370,32,Klamath River near Seiad Valley,,,41.9333,-123.1667,"Varies across years (1964, 1966-73)",01/01/1964-12/31/1973,
28370,32,Salmon River at Somesbar,,,41.8667,-123.6833,"Varies across years (1966, 1969-73)",01/01/1966-12/31/1973,
28370,32,Klamath River at Orleans,,,41.9333,-122.8,Varies across years (1966-73),01/01/1966-12/31/1973,
28370,32,Trinity River at Lewiston,,,40.8167,-123.1833,Varies across years (1960-73),01/01/1960-12/31/1973,
28370,32,Trinity River near Burnt Ranch,,,40.6667,-123.25,"Varies across years (1963-64, 1967, 1969-71, 1973)",01/01/1963-12/31/1973,
28370,32,Blue Creek near Klamath,,,41.9333,-122.5,Varies across years (1967-73),01/01/1967-12/31/1973,
28370,32,Smith River near Crescent City,,,41.7778,-124.1736,"Varies across years (1967-70, 1973)",01/01/1967-12/31/1973,
56808,54,"SACRAMENTO RIVER AT DELTA, CA",,,38.0,-121.7,Daily measurements during specified months from 1951 to current year; detailed data for water year October 1977 to September 1978.,11/15/1977-09/05/1978,"{'Stream-Flow': 'CFS (cubic feet per second)', 'Specific Conductance': 'Micro-mhos', 'pH': 'units', 'Temperature': 'deg C', 'Turbidity': 'NTU', 'Oxygen, Dissolved': 'mg/L', 'Hardness (as CaCO3)': 'mg/L', 'Calcium, Dissolved (as Ca)': 'mg/L', 'Magnesium, Dissolved (as Mg)': 'mg/L', 'Sodium, Dissolved (as Na)': 'mg/L'}"
70038681,527,"East Fork Kaweah River below Eagle Creek, near Hammond",,,,,5 years (1968-1973),09/14/1973,cfs
70038681,527,"East Fork Kaweah River above Monarch Creek, near Hammond",,,,,5 years (1968-1973),09/14/1973,cfs
70038681,527,"East Fork Kaweah River below Monarch Creek, near Hammond",,,,,5 years (1968-1973),09/14/1973,cfs
70038681,527,"East Fork Kaweah River at Sequoia National Park boundary, near Hammond",,,,,4 years (1968-1971b) and 2 years (1972-1973),09/14/1973,cfs
70038681,527,"Atwell Creek above Mineral King Highway, near Hammond",,,,,5 years (1968-1973),09/14/1973,cfs
70038681,527,"Redwood Creek above Mineral King Highway, near Hammond",,,,,5 years (1968-1973),09/14/1973,cfs
70038681,527,"Squirrel Creek below Mineral King Highway, near Hammond",,,,,5 years (1968-1973),09/14/1973,cfs
70038681,527,"Crunigen Creek below Mineral King Highway, near Hammond",,,,,5 years (1968-1973),09/14/1973,cfs
70038401,94,"Boom Creek Near Barstow, California",34.9055555556,-116.949166667,,,Annual and daily measurements,1959-09/1967,"{'Discharge': 'cubic feet per second (cfs)', 'Precipitation': 'inches', 'Gage Height': 'feet', 'Area': 'square miles, acre-feet'}"
2040,10,Stonyford Cooley Ranch,39.7194,-122.0275,,,Yearly (for 3-year period 1960-62),May 1959 onwards,inches per year for precipitation
2040,10,"Stony Creek at Black Butte Dam, near Orland",39.7417,-122.0161,,,Yearly (Water Year),1948-1962 (Water Year),acre-ft for water discharge
70039753,338,NORTH FORK TRINITY RIVER,,,41.7681,-122.7532,Periodic determinations within water year October 1962 to September 1963,10/19/1962-09/30/1963,"{'Temperature': '°F', 'Discharge': 'cfs', 'Sediment Concentration': 'ppm', 'Sediment Discharge': 'tons per day'}"
2447,90,Fraser River at Granby,40.083333,-105.947222,,,Annual,06/05/1905-06/21/1953,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
667,296,San Joaquin River below Kerckhoff powerhouse,37.0791666667,-119.5597222222,,,Daily measurements with annual summaries,"{'Start_Date': '04/01/1910', 'End_Date': '09/30/1954'}","{'Latitude_Longitude': 'degrees minutes (convertible to decimal)', 'Discharge': 'cubic feet per second (cfs)', 'Drainage Area': 'square miles (sq mi)', 'Annual Discharge': 'acre-feet per year'}"
695,27,Eighth Street east conduit,34.1475,-117.6875,34.1475,-117.6875,Yearly,04/01/1942-12/31/1957,
695,27,Eighth Street west spreading grounds,34.1475,-117.6875,34.1475,-117.6875,Yearly,04/01/1942-12/31/1957,
695,27,Evey Canyon Creek,34.1475,-117.5023,34.1475,-117.5023,Yearly,01/01/1956-12/31/1957,
695,27,Fifteenth Street storm drain,34.1463,-117.6767,34.1463,-117.6767,Yearly,04/01/1942-12/31/1957,
695,27,Fullerton relief channel,33.8842,-117.9394,33.8842,-117.9394,Yearly,01/01/1941-12/31/1957,
695,27,Harrison Creek,34.1142,-117.2644,34.1142,-117.2644,Yearly,01/01/1947-12/31/1957,
695,27,La Tuna Creek,34.1536,-118.4458,34.1536,-118.4458,Yearly,01/01/1945-12/31/1957,
695,27,Los Angeles River,34.1794,-118.3,34.1794,-118.3,Yearly,"['01/01/1938-12/31/1957', '01/01/1950-12/31/1957']",
695,27,Los Angeles River,34.1794,-118.3,34.1897,-118.3892,Yearly,"['01/01/1938-12/31/1957', '01/01/1950-12/31/1957']",
695,27,Los Angeles River,34.1897,-118.3892,34.1794,-118.3,Yearly,"['01/01/1938-12/31/1957', '01/01/1950-12/31/1957']",
695,27,Los Angeles River,34.1897,-118.3892,34.1897,-118.3892,Yearly,"['01/01/1938-12/31/1957', '01/01/1950-12/31/1957']",
15,129,San Joaquin River,37.1125,-120.5889,,,Monthly and yearly,10/1940-09/1949,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
15,129,Chamberlain Slough,37.1125,-120.5889,,,Monthly and yearly,10/1939-09/1948,{'Diversions': 'acre-feet'}
2247,24,Sacramento River near Red Bluff,40.133,-122.236,,,Annual,01/01/1896-09/30/1927,second-feet and days
2247,24,Pit River at Big Bend,41.833,-120.333,,,Annual,01/01/1912-09/30/1927,second-feet and days
1606,132,Rio Hondo Slough,33.9752,-118.0996,,,Daily measurements from October to September each year,10/01/1936-09/30/1938,"{'Discharge': 'Second-feet', 'Run-off': 'Acre-feet'}"
3058,456,Middle Fork Cosumnes River near Somerset,38.62472,-120.70056,,,Monthly and yearly from October 1957 to September 1960,10/01/1957-09/30/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Gage_Height': 'feet'}"
3058,456,South Fork Cosumnes River near River Pines,38.55694,-120.79222,,,Monthly and yearly from October 1957 to September 1960,10/01/1957-09/30/1960,{'Discharge': 'cubic feet per second (cfs) and acre-feet'}
51055,23,East Fork San Gabriel River near Camp Bonita,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,San Gabriel River near Azusa,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years'}"
51055,23,San Gabriel River at Pico,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,"San Gabriel River at Spring Street, near Los Alamitos",,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years'}"
51055,23,West Fork San Gabriel River at Camp Rincon,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,Rogers Creek near Azusa,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,Fish Creek near Duarte,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,San Dimas Creek near San Dimas,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,Dalton Creek near Glendora,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,Little Dalton Creek near Glendora,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,San Jose Creek near Whittier,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,Coyote Creek near Artesia,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,"Brea Creek below Brea Dam, near Fullerton",,,,,Annual (1949-50),1949-12-31 to 1950-12-31,{'Peak_discharge_index': 'Second-feet'}
51055,23,Brea Creek at Fullerton,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,Fullerton Creek below Fullerton Dam,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,{'Peak_discharge_index': 'Second-feet'}
51055,23,Fullerton Creek at Fullerton,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,"{'Runoff': 'acre-feet', 'Length_of_record': 'years', 'Peak_discharge_index': 'Second-feet'}"
51055,23,Carbon Creek near Yorba Linda,,,,,Annual (1949-50),1949-12-31 to 1950-12-31,{'Peak_discharge_index': 'Second-feet'}
3033,133,Ballona Creek,33.9966667,-118.4019444,,,Annual,1928-05-08 to 1965-04-09,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3033,133,Topanga Creek,34.0638889,-118.5861111,,,Annual,,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,Pine Creek near Westwood,,,,,Annual,"1950-61a, 1966-72","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,Golden Trout Creek near Cartago,,,,,Annual,"1956-67a, 1969a, 1970, 1972","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,Little Kern River near Quaking Aspen Camp,,,,,Annual,"1957-68a, 1969a, 1970, 1972","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,Bitterwater Creek near Lost Hills,,,,,Annual,1961-72,{'Discharge': 'cfs'}
56412,538,Rock Creek at Dinkey Creek,,,,,Annual,"1960-70a, 1971-72","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,Panoche Creek below Silver Creek near Panoche,,,,,Annual,"1949-53a, 1958-70a, 1972","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,South Fork Merced River at Wawona,,,,,Annual,"1958-68a, 1970-72","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,Corral Hollow Creek near Tracy,,,,,Annual,"1959-65a, 1967, 1972","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56412,538,San Antonio Creek near San Andreas,,,,,Annual,"1950-59a, 1961-72","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1276,90,Colorado River at Grand Junction,,,39.0839,-108.5501,Yearly,01/01/1897-12/31/1899,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}"
3090,73,Squaw Creek above Shasta Lake,40.6963,-122.2767,,,Daily measurements from October to September of consecutive years,10/01/1961-09/30/1962,Cubic feet per second (cfs)
1083,27,Black Butte River near Covelo,,,41.0537,-123.1585,1 year,1966-01/01 to 1967-12/31,"{'Water_Discharge': 'cfs (cubic feet per second)', 'Sediment_Yield': 'tons per sq mi'}"
1083,27,Middle Fork Eel River below Black Butte River near Covelo,,,41.0574,-123.1576,5 years,1963-01/01 to 1967-12/31,"{'Water_Discharge': 'cfs (cubic feet per second)', 'Sediment_Yield': 'tons per sq mi'}"
1083,27,Middle Fork Eel River near Dos Rios,,,39.6952,-123.0264,10 years,1958-01/01 to 1967-12/31,"{'Water_Discharge': 'cfs (cubic feet per second)', 'Sediment_Yield': 'tons per sq mi'}"
1083,27,Eel River at Fort Seward,,,40.8043,-123.1767,1 year,1966-01/01 to 1967-12/31,"{'Water_Discharge': 'cfs (cubic feet per second)', 'Sediment_Yield': 'tons per sq mi'}"
1083,27,Eel River at Scotia,,,40.5067,-123.8159,10 years,1958-01/01 to 1967-12/31,"{'Water_Discharge': 'cfs (cubic feet per second)', 'Sediment_Yield': 'tons per sq mi'}"
1083,27,South Fork Eel River near Branscomb,,,40.8032,-123.1581,5 years,1963-01/01 to 1967-12/31,"{'Water_Discharge': 'cfs (cubic feet per second)', 'Sediment_Yield': None}"
47988,25,"Post Creek near Forest Glen, Calif.",,,40.4116667,-123.2305556,Annual,10/22/1966-01/17/1971,"{'Gage_Height_ft': 'ft', 'Discharge_cfs': 'cfs'}"
47988,25,"Boulder Creek near Lamoine, Calif.",,,41.0166667,-122.3875,Annual,10/19/1960-12/21/1970,"{'Gage_Height_ft': 'ft', 'Discharge_cfs': 'cfs'}"
47988,25,"Willow Creek near Round Mountain, Calif.",,,40.8,-121.9375,Annual,11/09/1960-02/12/1971,"{'Gage_Height_ft': 'ft', 'Discharge_cfs': 'cfs'}"
47988,25,"Huling Creek tributary at Ono, Calif.",,,40.4777778,-122.6022222,Annual,09/27/1960-11/09/1970,"{'Gage_Height_ft': 'ft', 'Discharge_cfs': 'cfs'}"
3217,30,Cottonwood Creek above Tecate Creek,,,,,Annual and Monthly,1937-01-07/1950-03-25,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3217,30,"Campo Creek near Campo, Calif.",32.590278,-116.525,,,Monthly and Annual,1937-10/1950-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3067,119,Haines Creek,34.2638889,-118.2708333,,,Monthly observations with monthly to yearly data points,"02/1917-09/1934, 10/1935-09/1956","{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Flow Volume': 'acre-feet'}"
3034,188,Sacramento River at Antler,40.8806,-122.3778,,,Annual peaks recorded with specific dates for certain years,"Mar. 6, 1911- Mar. 1, 1941","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,188,North Fork Pit River near Alturas,41.5,-120.4833,,,Annual peaks recorded with specific dates for certain years,"Historical data with specific reference to Mar. 19, 1932","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038673,511,Jacoby Creek near Freshwater,40.791667,-124.002778,,,Annual,1954-1964+ 1966-1968,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
70038673,511,South Fork Salmon River near Forks of Salmon,41.222222,-123.25,,,Annual,1958-1966+ 1967-1968,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
70038673,511,Hayfork Creek near Hayfork,40.519444,-123.084583,,,Annual,1956-1966+ 1967-1968,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
70038673,511,South Fork Smith River near Crescent City,41.791667,-124.025,,,Annual,1911-1913+ 1954-1961+ 1962-1968,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
25119,19,"Pack Creek near Moab, Utah",,,38.7833,-109.5278,Annual,1954-06/01/1959-05/31,
25119,19,"Indian Creek near Monticello, Utah",,,38.9892,-111.8511,Annual,1949-01/01/1957-12/31,
25119,19,"Cottonwood Creek near Monticello, Utah",,,38.9822,-111.8394,Annual,1949-01/01/1957-12/31,
3033,96,Lone Pine Creek near Keenbrook,34.2663889,-117.4630556,,,Annual (varies),1920-1965,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3217,183,Los Angeles River near Downey,,,,,Annual,1928-05/31/1940,Cubic feet per second
3217,183,Sawpit Creek near Monrovia,34.172639,-117.988333,,,Monthly and Yearly,1917-10/01/1945,Cubic feet per second
1641,217,KINGS RIVER BELOW PINE FLAT DAM,36.830556,-119.335278,,,Monthly and yearly,10/1953-09/1970,"cubic feet per second (cfs), acre-feet, gage height in feet"
641,301,Tuolumne River at Modesto,37.62888889,-120.98888889,,,Daily measurements for water year October 1950 to September 1951,10/01/1950-09/30/1951,cubic feet per second (cfs)
3995,38,Middle Fork American River near (East) Auburn,,,38.8774,-120.8042,Daily or monthly figures (calendar years),01/01/1911-,Cubic Feet per Second
3995,38,North Fork American River at Rattlesnake Bridge,,,38.7589,-120.7258,Daily or monthly figures (calendar years),01/01/1930-07,Cubic Feet per Second
3995,38,"South Fork American River at Kyburz, Calif.",,,38.7783,-120.7556,Daily or monthly figures (calendar years),01/01/1906-07;1923-24,Cubic Feet per Second
3995,38,"Silver Lake Outlet near Kirkwood, Calif.",,,38.8056,-120.6933,Daily or monthly figures (calendar years),01/01/1922-,Cubic Feet per Second
3995,38,"South Fork American River below Silver Fork, at Kyburz, Calif.",,,38.7783,-120.7556,Daily or monthly figures (calendar years),01/01/1906,Cubic Feet per Second
70038682,125,LOS PENASQUITOS CREEK,32.9431,-117.1208,,,Daily measurements for each day of the year (October to September),10/01/1964-09/30/2023,"{'Flow': 'ft3/s or m3/s', 'Cumulative_Annual_Flow': 'acre-ft/yr or km3/yr'}"
70038393,472,Bitterwater Creek near Maricopa,,,35.2994,-118.7795,Annual,1961-10-62,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038393,472,Santiago Creek near Maricopa,,,35.2933,-118.7631,Annual,1961-10-62,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038393,472,Bitterwater Creek near Lost Hills,,,35.5303,-119.4734,Annual,1961-12-62,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038393,472,South Fork Kings River near Cedar Grove,,,36.3338,-118.7553,Annual,1962-06-05,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038393,472,"Los Gatos Creek below Jacalitos Creek, near Coalinga",,,36.1257,-120.3061,Annual,1962-09-02,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038393,472,Zapato Chino Creek near Avenal,,,36.1378,-120.0484,Annual,1962-09-02,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038393,472,Cantua Creek near Cantua Creek,,,36.4903,-120.2058,Annual,1962-09-02,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
