doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
2913,211,City Creek near Salt Lake City,Yearly,1899-06/1900-05/1918-10,"['cubic feet per second', 'acre-feet']",40.7717,-111.893,2913_page_211_table1.csv
2913,375,North Fork Humboldt River near Halleck,Monthly and yearly (time interval between sequential measurements not explicitly mentioned),January to March 1900; October 1902 to January 1904,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Gage Heights': 'feet'}",40.933333,-115.55,"2913_page_375_table1.csv,2913_page_375_table2.csv,2913_page_375_table3.csv"
3217,133,Santiago Creek at Santa Ana,Monthly and yearly measurements,1929-03-02/1950-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",33.7691666667,-117.8816666667,"3217_page_133_table1.csv,3217_page_133_table2.csv"
70038404,133,Teakettle Creek Tributary No. 2A,daily measurements over water years October 1967 to September 1968,10/01/1957-09/30/1968,cubic feet per second (cfs),36.956944,-119.030556,70038404_page_133_table1.csv
47988,95,Willow Creek tributary,Annual,08/31/1960-01/16/1970,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.5902777778,-121.1958333333,47988_page_95_table1.csv
47988,95,Thompson Creek,Annual,08/31/1960-12/21/1970,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.0705555556,-121.3430555556,47988_page_95_table1.csv
47988,95,Arroyo Calero tributary,Annual,09/15/1960-11/29/1970,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.1777777778,-121.7583333333,47988_page_95_table1.csv
3034,94,Rancheria Creek near Smith Meadow,annual,1925-05-25/1935-06-03,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",36.9513889,-118.9708333,"3034_page_94_table1.csv,3034_page_94_table2.csv"
3034,94,"Teakettle Creek at site No. 3, near Patterson Mountain",annual,Unknown Dates,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",36.9611111,-119.0263889,"3034_page_94_table1.csv,3034_page_94_table2.csv"
3217,80,Arroyo Trabuco,annual,12/23/1945-01/11/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",,,"3217_page_80_table1.csv,3217_page_80_table2.csv,3217_page_80_table3.csv"
3217,80,Aliso Creek at El Toro,monthly and yearly,10/1931-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",33.620833,-117.688889,"3217_page_80_table1.csv,3217_page_80_table2.csv,3217_page_80_table3.csv"
3034,294,Elk Creek near Happy Camp,Annual peaks and specific dates as recorded,"Pre-Oct 1, 1957-unknown date","{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",41.744444,-123.347222,3034_page_294_table1.csv
15,159,Cherry Creek,Monthly and yearly,01/01/1921-12/31/1950,"['acre-feet', 'cubic feet per second']",37.7691,-119.5718,"15_page_159_table1.csv,15_page_159_table2.csv"
70038682,272,Maria Ygnacio Creek,Daily measurements from October 1970 to current year,10/01/1970-12/31/current year,"{'Discharge': 'Cubic feet per second (ft3/s)', 'Gage Height': 'Feet (ft) and Meters (m)'}",34.445,-119.802,70038682_page_272_table1.csv
2447,470,Red Tank Draw near Rimrock,Various dates throughout the years,1958-12-31 to 1962-03-28,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.695833,-111.713889,"2447_page_470_table1.csv,2447_page_470_table2.csv"
2447,470,Rattlesnake Canyon near Rimrock,Various dates throughout the years,1959-07-01 to 1961-06-30,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.766667,-111.672222,"2447_page_470_table1.csv,2447_page_470_table2.csv"
15,38,Kern River,Monthly and yearly,1926-12-31 to 1945-09-30,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}",35.3733,-119.0268,"15_page_38_table1.csv,15_page_38_table2.csv"
3058,426,South Fork Calaveras River near San Andreas,Monthly measurements from October to September for each water year; daily flow records are implied but not explicitly stated in the document.,04/01/1950-09/30/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Water_Level': 'feet'}",38.14444,-120.66389,"3058_page_426_table1.csv,3058_page_426_table2.csv,3058_page_426_table3.csv"
15,112,Cascadel Creek,Annual,1910-12/09/30-1912/09/30,cubic feet per second,,,"15_page_112_table1.csv,15_page_112_table2.csv,15_page_112_table3.csv"
15,112,San Joaquin River,Monthly and Yearly,1910/10-1949/09-1950/09,cubic feet per second,37.079167,-119.559722,"15_page_112_table1.csv,15_page_112_table2.csv,15_page_112_table3.csv"
2561,16,Klamath River Basin,Annual,1900-1959,"{'Precipitation': 'inches', 'Runoff': [""1000's of acre-ft"", 'Inches']}",41.25,-124.0,2561_page_16_table1.csv
2561,16,Trinity River,Annual,1900-1959,"{'Precipitation': None, 'Runoff': [""1000's of acre-ft"", 'Inches']}",41.25,-124.0,2561_page_16_table1.csv
2561,16,Smith River Basin,Annual,1900-1959,"{'Precipitation': None, 'Runoff': [""1000's of acre-ft"", 'Inches']}",41.25,-124.0,2561_page_16_table1.csv
70038669,264,Sisquoc River near Garey,Yearly (1940-1963),10/1940-09/1963,"{'Discharge': 'cfs', 'Runoff': 'acre-ft per year'}",34.8944,-120.3056,"70038669_page_264_table1.csv,70038669_page_264_table2.csv"
70038669,264,Santa Maria River at Guadalupe,Yearly (1940-1963),10/1940-09/1963,"{'Discharge': 'cfs', 'Runoff': 'acre-ft per year'}",34.9764,-120.0708,"70038669_page_264_table1.csv,70038669_page_264_table2.csv"
1554,339,Rock Creek at Goodyear Bar,"Daily for October 1921 to September 1922; Monthly for the year ending September 30, 1922",10/01/1921-09/30/1922,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",39.95,-121.02,"1554_page_339_table1.csv,1554_page_339_table2.csv"
733,297,Tujunga Creek below Mill Creek,Daily measurements over two water years (Oct 1961 - Sep 1962 and Oct 1962 - Sep 1963),10/01/1961-09/30/1962 and 10/01/1962-09/30/1963,cubic feet per second,34.2556,-118.2259,"733_page_297_table1.csv,733_page_297_table2.csv"
3033,108,Santiago Creek near Villa Park,Annual (varies by specific dates within each year),01/01/1921-12/31/1963,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",33.8228,-117.7758,"3033_page_108_table1.csv,3033_page_108_table2.csv"
3033,108,Santiago Creek at Santa Ana,Annual (varies by specific dates within each year),01/01/1930-12/31/1939,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",33.7692,-117.8817,"3033_page_108_table1.csv,3033_page_108_table2.csv"
9716,52,SAN VICENTE CREEK,Water year,1961-current,"{'Discharge': 'CFS', 'Conductance': 'MICRO-MHOS', 'Sodium': 'MG/L', 'Phosphorus': 'K (micro-mhos)', 'Hardness': 'CA,MG (mg/l)', 'Dissolved Oxygen': 'MG/L', 'Temperature': 'DEG C'}",37.0552778,-122.1811111,"9716_page_52_table1.csv,9716_page_52_table2.csv"
9716,52,PESCADERO CREEK,Water year,"{'Discharge': '1951-current', 'Water Quality': '1977', 'Temperature': '1965-current'}","{'Discharge': 'CFS', 'Conductance': 'MICRO-MHOS', 'Sodium': 'MG/L', 'Phosphorus': 'K (micro-mhos)', 'Hardness': 'CA,MG (mg/l)', 'Dissolved Oxygen': 'MG/L', 'Temperature': 'DEG C'}",37.2608333,-122.3277778,"9716_page_52_table1.csv,9716_page_52_table2.csv"
4317,48,Klamath River near Happy Camp,Daily or Monthly (Calendar Years),01/01/1911-12/31/1912,,41.6,-123.2,4317_page_48_table1.csv
4317,48,Indian Creek near Happy Camp,Daily or Monthly (Calendar Years),01/01/1911-12/31/1914; 1916-21; 1956,,41.6,-123.2,4317_page_48_table1.csv
4317,48,Reeve Davis flume near Happy Camp,Daily or Monthly (Calendar Years),01/01/1911-12/31/1913,,41.6,-123.2,4317_page_48_table1.csv
4317,48,Elk Creek near Happy Camp,Daily or Monthly (Calendar Years),01/01/1956-12/31/1964,,41.6,-123.2,4317_page_48_table1.csv
4317,48,Benjamin Creek near Happy Camp,Annual Peaks (Water Years),1961,,41.6,-123.2,4317_page_48_table1.csv
4317,48,Ti Creek near Somes Bar,Daily or Monthly (Calendar Years),01/01/1960-12/31/1964,,41.6,-123.3,4317_page_48_table1.csv
4317,48,South Fork Salmon River near Forks of Salmon,Daily or Monthly (Calendar Years),01/01/1957-12/31/1965,,41.9,-123.1,4317_page_48_table1.csv
4317,48,North Fork Salmon River at Sawyers Bar,Annual Peaks (Water Years),1959-1960,,41.9,-123.0,4317_page_48_table1.csv
4317,48,South Fork Salmon River near Forks of Salmon (continued),Daily or Monthly (Calendar Years),01/01/1958-12/31/1964,,41.9,-123.1,4317_page_48_table1.csv
4317,48,Butler Creek near Somes Bar,Annual Peaks (Water Years),1962-,,41.6,-123.3,4317_page_48_table1.csv
4317,48,Salmon River at Somes Bar,Daily or Monthly (Calendar Years),01/01/1911-12/31/1915; 1927,,41.6,-123.3,4317_page_48_table1.csv
4317,48,Wilson Creek near Orleans,Annual Peaks (Water Years),1962-,,41.6,-123.3,4317_page_48_table1.csv
4317,48,Klamath River at Orleans (Somes Bar),Daily or Monthly (Calendar Years),1927-,,41.6,-123.3,4317_page_48_table1.csv
24284,262,Natural Channel at 6-foot road culvert,"Variable, ranging from daily to annual measurements",10/22/1948-02/15/1956,"{'Discharge': 'gallons per minute (gpm)', 'Temperature': 'degrees Fahrenheit (°F)'}",34.566667,-119.969444,24284_page_262_table1.csv
3058,383,Merced River at Bagby,Monthly and yearly,10/1922-09/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Latitude_Longitude': 'degrees'}",37.611111,-120.130556,"3058_page_383_table1.csv,3058_page_383_table2.csv,3058_page_383_table3.csv"
2913,85,"Bear River near Weston, Idaho",Monthly and Yearly,1936-05/09/1937 to 1944-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",42.033333,-111.983333,"2913_page_85_table1.csv,2913_page_85_table2.csv,2913_page_85_table3.csv,2913_page_85_table4.csv"
2913,85,"Weston Creek at Weston, Idaho",Monthly and Yearly,1942-10 to 1944-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",42.033333,-111.983333,"2913_page_85_table1.csv,2913_page_85_table2.csv,2913_page_85_table3.csv,2913_page_85_table4.csv"
2913,85,"Cub River near Preston, Idaho",Monthly and Yearly,1940-10 to 1950-09,{'Discharge': 'cubic feet per second (cfs)'},42.133333,-111.683333,"2913_page_85_table1.csv,2913_page_85_table2.csv,2913_page_85_table3.csv,2913_page_85_table4.csv"
604,299,Cold Creek near Mokelumne Peak,Daily (water year October to September),October 1946-September 1947,"{'Latitude': 'Degrees decimal minutes', 'Longitude': 'Degrees decimal minutes', 'Discharge': 'Second-feet'}",38.51666667,-120.21666667,"604_page_299_table1.csv,604_page_299_table2.csv,604_page_299_table3.csv"
1641,171,NORTH FORK KINGS RIVER BELOW MEADOW BROOK,Monthly for some periods; yearly estimates for incomplete years,"October 1921 to September 1935, October 1956 to September 1970","{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet (ft)', 'Water Year Total Discharge': 'acre-feet'}",37.0813888889,-118.8619444444,"1641_page_171_table1.csv,1641_page_171_table2.csv,1641_page_171_table3.csv"
15,434,South Fork American River near Camino,Monthly and Yearly,['10/01/1936-09/30/1950'],Acre-feet for runoff; cubic feet per second for discharge,,,"15_page_434_table1.csv,15_page_434_table2.csv"
57549,62,"COLORADO RIVER AQUEDUCT NEAR SAN JACINTO, CA",Variable (multiple dates within a year),10/22/1976-09/27/1977,"{'Arsenic': 'UG/L', 'Cadmium': 'UG/L', 'Chromium': 'UG/L', 'Cobalt': 'UG/L', 'Copper': 'UG/L', 'Iron': 'UG/L', 'Lead': 'UG/L', 'Manganese': 'UG/L', 'Mercury': 'UG/L', 'Selenium': 'UG/L', 'Zinc': 'UG/L', 'Organic Carbon': 'MG/L'}",33.7433,-116.9952,"57549_page_62_table1.csv,57549_page_62_table2.csv,57549_page_62_table3.csv"
3034,109,Jackass Creek near Bass Lake,Annual,05/24/1922-12/23/1964,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.4888889,-119.3027778,"3034_page_109_table1.csv,3034_page_109_table2.csv"
3034,109,Chiquito Creek near Bass Lake,Annual,05/24/1922-02/01/1963,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.4125,-119.3805556,"3034_page_109_table1.csv,3034_page_109_table2.csv"
2913,344,West Walker River at Hoye Bridge,Monthly and yearly,1910-1932,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second (cfs)'}",38.75,-119.4,"2913_page_344_table1.csv,2913_page_344_table2.csv,2913_page_344_table3.csv"
56808,217,Butte Creek near Chico,Daily for Water Temperatures from November 1961 to current year,11/08/1977-09/21/1978,"{'Specific Conductance': 'Micro-mhos', 'Temperature': 'Degrees Celsius (°C)', 'Turbidity': 'NTU', 'Dissolved Oxygen': 'mg/L', 'Hardness': 'mg/L as CaCO3', 'Sodium': 'mg/L as Na', 'Chloride': 'mg/L as Cl', 'Boron': 'ug/L as B'}",39.75,-121.8,"56808_page_217_table1.csv,56808_page_217_table2.csv"
2447,156,Gunnison River at Iola,Annual (specific dates within each year),"May 30, 1900-06/07, 1951","{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.4806,-107.0917,"2447_page_156_table1.csv,2447_page_156_table2.csv"
2447,156,Cebolla Creek near Lake City,Annual (specific dates within each year),"May 21, 1948-05/12, 1954","{'Gage_height': 'feet', 'Discharge': 'cfs'}",37.9806,-107.1667,"2447_page_156_table1.csv,2447_page_156_table2.csv"
2854,115,Mission Creek,Annual (based on census data),1909-1909,Gallons per capita,37.4761,-122.2695,2854_page_115_table1.csv
2854,115,Laguna Creek,Annual (based on census data),1909-1909,Gallons per capita,33.7167,-117.8667,2854_page_115_table1.csv
3034,142,Middle Tuolumne River near Mather,Annual (varies by year),05/05/1925-05/30/1933,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",37.85,-119.8667,"3034_page_142_table1.csv,3034_page_142_table2.csv"
3034,142,Middle Tuolumne River at Oakland Recreation Camp,Annual (varies by year),02/21/1917-05/26/1948,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",37.8278,-120.0111,"3034_page_142_table1.csv,3034_page_142_table2.csv"
3992,40,Carlos River,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc.",32.9,-111.5,3992_page_40_table1.csv
3992,40,Sweetmeat Draw,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc.",32.9,-111.5,3992_page_40_table1.csv
3992,40,Sevenmile Creek,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc.",32.9,-111.5,3992_page_40_table1.csv
3992,40,Sycamore Draw,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc.",32.9,-111.5,3992_page_40_table1.csv
56394,130,SAN EMIGDIO CREEK,"Daily measurements for specific dates, monthly means over a year",03/1959-Current Year,"{'Discharge': ['ft3/s', 'm³/s'], 'Gage_Height': ['ft', 'm'], 'Acre_Foot/Year': 'acre-ft/yr', 'Cubic_Meters/Year': 'hm³ /yr'}",34.981667,-119.184167,"56394_page_130_table1.csv,56394_page_130_table2.csv"
38797,35,Cache Creek,Annual,1960-01/01/1963-12/31/1963,tons,38.6872,-121.7361,"38797_page_35_table1.csv,38797_page_35_table2.csv"
3033,139,Sespe Creek near Wheeler Springs,Varies by year,1949-03-10/1965-04-16,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",34.689,-119.256944,3033_page_139_table1.csv
3033,139,Sespe Creek near Sespe,Varies by year,Prior to 1924-04/1965,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",34.5007,-118.9472,3033_page_139_table1.csv
15,168,Middle Tuolumne River,Monthly and Yearly,01/01/1917-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",38.0,-120.7,"15_page_168_table1.csv,15_page_168_table2.csv,15_page_168_table3.csv"
1607,375,Waterman Canyon Creek near Arrowhead Springs,Yearly,1913-10/01/1939-09/30,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",34.2101,-116.8336,"1607_page_375_table1.csv,1607_page_375_table2.csv,1607_page_375_table3.csv,1607_page_375_table4.csv"
1607,375,City Creek near Highland,Yearly,1920-10/01/1939-09/30,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",33.7081,-117.6872,"1607_page_375_table1.csv,1607_page_375_table2.csv,1607_page_375_table3.csv,1607_page_375_table4.csv"
1607,375,Devil Canyon Creek near San Bernardino,Yearly,1914-10/01/1939-09/30,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",34.1216,-117.2941,"1607_page_375_table1.csv,1607_page_375_table2.csv,1607_page_375_table3.csv,1607_page_375_table4.csv"
27065,18,Site A,3 years,1960-01-01-1973-12-31,individuals per sampling period,,,27065_page_18_table1.csv
27065,18,Site B,3 years,1960-01-01-1973-12-31,individuals per sampling period,,,27065_page_18_table1.csv
27065,18,Site C,3 years,1960-01-01-1973-12-31,individuals per sampling period,,,27065_page_18_table1.csv
27065,18,Site D,3 years,1960-01-01-1973-12-31,individuals per sampling period,,,27065_page_18_table1.csv
27065,18,Site E,3 years,1960-01-01-1973-12-31,individuals per sampling period,,,27065_page_18_table1.csv
14306,9,Redwood Creek,"Various (daily discharge, annual runoff, frequency analysis periods)",1971-1973,"['Discharge', 'Flow Duration', 'Suspended Sediment Concentration']",40.6,-123.8,14306_page_9_table1.csv
2447,441,Gila River at Kelvin,Varies by year and date of measurement,1949-09-15 to 1961-09-14,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",33.302778,-111.273611,"2447_page_441_table1.csv,2447_page_441_table2.csv"
2447,441,Queen Creek at Whitlow damsite,Varies by year and date of measurement,1917-05-20 to 1961-12-16,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",33.298056,-111.273611,"2447_page_441_table1.csv,2447_page_441_table2.csv"
56808,445,SACRAMENTO RIVER AT FREEPORT,Daily measurements available from June 1960 to current year for water temperatures; chemical analyses and biological data recorded from various starting years as specified.,June 1960 to current year,"{'Flow Rate (CFS)': 'cubic feet per second', 'Specific Conductance (µmhos)': 'micromhos', 'pH (UNITS)': '', 'Temperature (°C)': 'degrees Celsius', 'Turbidity (NTU)': 'Nephelometric Turbidity Units', 'Coliforms, Oxygen, Solids': {'Oxygen (MG/L 100 ML)': 'milligrams per liter', 'Fecal Coliform (COLS./100 ML)': '', 'Streptococci (Cols. PER 100 ML)': ''}, 'Hardness (Mg/L as CaCO3)': 'milligrams per liter as calcium carbonate'}",38.4555556,-121.5019444,56808_page_445_table1.csv
15,181,Tuolumne River at Modesto,Monthly and yearly measurements available from various years (1895-1950),1895-1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",37.6278,-120.9889,"15_page_181_table1.csv,15_page_181_table2.csv,15_page_181_table3.csv"
56845,81,WARD CREEK,Daily (from October 1972 to current year),10/01/1972-Current Year,"{'Area': 'mi2 and km2', 'Discharge': 'ft3/s and m³/s', 'Gage Height': 'ft and m', 'Water Volume': 'acre-ft/yr and hm3/yr'}",39.132222,-120.156667,"56845_page_81_table1.csv,56845_page_81_table2.csv"
15,302,Sacramento River near Red Bluff,Annual,1879-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",40.1833,-122.2167,15_page_302_table1.csv
23396,83,San Joaquin River near Mendota,1 year,04/51-09/65,milligrams per liter,37.2999,-120.6994,23396_page_83_table1.csv
23396,83,Salt Slough near Loe Banos,1 year,04/51-09/65,milligrams per liter,37.0292,-120.8836,23396_page_83_table1.csv
23396,83,San Joaquin River at Fremont Ford Bridge,1 year,11/58-09/65,milligrams per liter,37.2872,-120.6495,23396_page_83_table1.csv
23396,83,Merced River at Exchequer,1 year,04/59-09/65,milligrams per liter,37.2167,-120.65,23396_page_83_table1.csv
23396,83,Merced River near Stevinson,1 year,04/59-09/65,milligrams per liter,37.2167,-120.65,23396_page_83_table1.csv
23396,83,San Joaquin River near Grayson,1 year,04/51-09/65,milligrams per liter,37.2167,-120.65,23396_page_83_table1.csv
23396,83,"Tuolumne River above La Grange Dam, near La Grange",1 year,04/51-09/65,milligrams per liter,38.07,-120.62,23396_page_83_table1.csv
23396,83,Tuolumne River at Tuolumne City,1 year,04/51-09/65,milligrams per liter,38.04,-120.63,23396_page_83_table1.csv
23396,83,"San Joaquin River at Maze Road Bridge, near Modesto",1 year,04/51-09/85,milligrams per liter,37.6999,-120.9994,23396_page_83_table1.csv
23396,83,"Stanislaus River at Tullock Dam site, near Knight Ferry",1 year,07/56-08/65,milligrams per liter,37.6999,-120.9994,23396_page_83_table1.csv
23396,83,Stanislaus River near Rippey,1 year,04/81-09/85,milligrams per liter,37.6999,-120.9994,23396_page_83_table1.csv
70038672,268,Aliso Canyon Creek near New Cuyama,Annual maximum from Water year 1960-63 and monthly from October 1963 to September 1964,1960-01-01 to 1964-09-30,"{'Discharge': 'cfs (cubic feet per second)', 'Precipitation': 'inches', 'Acre-feet': 'acre-ft'}",34.983333,-119.775,70038672_page_268_table1.csv
47988,133,"Laborde Creek near San Jacinto, Calif.",Annual,11/21/1961-12/4/1966,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",33.862222,-117.024722,47988_page_133_table1.csv
47988,133,"St. Johns Creek near Sage, Calif.",Annual,11/17/1961-12/21/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",33.622944,-116.935556,47988_page_133_table1.csv
47988,133,"Temescal Creek tributary near Elsinore, Calif.",Annual,12/15/1961-12/21/1970,{'Gage_Height': 'ft'},33.725,-117.368583,47988_page_133_table1.csv
47988,133,"Wigham Creek near Lake Henshaw, Calif.",Annual,01/06/1965-04/18/1971,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",33.258333,-116.7975,47988_page_133_table1.csv
1548,186,North Fork of Kaweah River at Kaweah,"Yearly records from October 12, 1910 to September 30, 1920",10/12/1910-09/30/1920,"{'Stage': 'feet', 'Discharge': 'second-feet'}",,,1548_page_186_table1.csv
3217,323,Russian River at Guerneville,Yearly,1946-12-28/1950-02-05,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",,,"3217_page_323_table1.csv,3217_page_323_table2.csv,3217_page_323_table3.csv,3217_page_323_table4.csv"
3217,323,Mattole River near Petrolia,"{'Monthly': '1912-1913', 'Yearly': '1911-1913'}",1911-09/1913-12,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'thousands of acre-feet'}",40.309722,-124.256944,"3217_page_323_table1.csv,3217_page_323_table2.csv,3217_page_323_table3.csv,3217_page_323_table4.csv"
251,14,Dodge-Nevada Canal near Pima,Annual,1921-01/01/1921-12/31/1938,Discharge (cubic feet per second),32.1555,-110.9876,251_page_14_table1.csv
251,14,Duncan Canal near Duncan,Annual,1899-01/01/1899-12/31/1938,Discharge (cubic feet per second),32.9185,-110.7498,251_page_14_table1.csv
251,14,East Fork White River at Fort Apache,Annual,1912-01/01/1912-12/31/1921,Discharge (cubic feet per second),33.7363,-109.9972,251_page_14_table1.csv
251,14,East Turkey Creek at Paradise,Annual,1919-01/01/1919-12/31/1925,Discharge (cubic feet per second),35.1985,-111.6491,251_page_14_table1.csv
251,14,Florence Canal near Florence,Annual,1898-01/01/1898-12/31/1917,Discharge (cubic feet per second),32.9862,-111.6763,251_page_14_table1.csv
251,14,Florence-Casa Grande Canal near Florence,Annual,1928-01/01/1937-12/31/1938,Discharge (cubic feet per second),32.9862,-111.6763,251_page_14_table1.csv
251,14,Fort Thomas Canal at Ashurst,Annual,1899-01/01/1899-12/31/1931,Discharge (cubic feet per second),32.9185,-110.7498,251_page_14_table1.csv
1520,145,"Kaweah River near Three Rivers, Cal.",Various dates during the year,04/11/1913-09/30/1913,"{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",36.3492,-119.2264,"1520_page_145_table1.csv,1520_page_145_table2.csv,1520_page_145_table3.csv"
56420,143,LOS GATOS CREEK ABOVE NUNEZ CANYON,Daily measurements from October to September of each water year,May 1945 to current year,"{'Discharge': 'cubic feet per second (cfs)', 'Area': 'square miles (sq mi)', 'Volume': 'acre-feet (acre-ft)'}",36.214722,-120.469722,56420_page_143_table1.csv
3034,207,Sacramento River near Red Bluff,Annual peak stages,1879-01-06 to 1946-12-27,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",40.231944,-122.180833,3034_page_207_table1.csv
56411,521,Albion River near Comptche,Annual,12/22/1971,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",39.261111,-123.616667,56411_page_521_table1.csv
56411,521,South Fork Eel River near Branscomb,Annual,01/22/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",39.718583,-123.651667,56411_page_521_table1.csv
56411,521,Jacoby Creek near Freshwater,Annual,03/02/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",40.791667,-124.002778,56411_page_521_table1.csv
