doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
2447,172,Tongue Creek,Annual,04/14/1942-07/21/1945,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.233333,-107.983333,"2447_page_172_table1.csv,2447_page_172_table2.csv,2447_page_172_table3.csv"
2447,172,Ward Creek,Annual,04/04/1939-04/22/1945,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.916667,-107.983333,"2447_page_172_table1.csv,2447_page_172_table2.csv,2447_page_172_table3.csv"
2447,172,Kiser Creek,Annual,05/11/1940-07/19/1946,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.933333,-107.95,"2447_page_172_table1.csv,2447_page_172_table2.csv,2447_page_172_table3.csv"
3089,249,Arroyo Valle,Daily measurements across water years 1961-1962 and 1962-1963,10/01/1961-09/30/1962 and 10/01/1962-09/30/1963,Cubic feet per second (CFS),37.6867,-121.8218,"3089_page_249_table1.csv,3089_page_249_table2.csv"
3034,166,Bear River at Pardoe Camp,Annual peaks,"Mar. 25, 1928 - May 13, 1937","{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.5333,-120.25,"3034_page_166_table1.csv,3034_page_166_table2.csv"
56363,58,Pit River near Canby,"Various dates from 1951 to current year, specific water years mentioned for different data sets.",1951-12/31 to current year,"{'Temperature': '°C', 'Discharge': 'CFS (cubic feet per second)', 'Iron': 'µg/L (micrograms per liter)', 'Manganese': 'µg/L', 'Sodium': 'mg/L (milligrams per liter)', 'Bicarbonate': 'mg/L', 'Carbonate': 'mg/L', 'Alkalinity': 'as CaCO3 mg/L', 'Chloride': 'mg/L', 'Nitrate': 'mg/L', 'Conductance': 'micro mhos', 'pH': None, 'Temperature (°C)': None, 'Turbidity (JTU)': None, 'Dissolved Oxygen': 'mg/L'}",40.8,-121.8,56363_page_58_table1.csv
251,30,Verde River near McDowell,1 year,01/01/1899-12/31/1925,discharge records,32.877,-110.718,251_page_30_table1.csv
251,30,Virgin River at Littlefield,1 year,01/01/1929-12/31/1938,discharge records,35.958,-111.722,251_page_30_table1.csv
251,30,"Virgin River at Virgin, Utah",1 year,01/01/1909-12/31/1938,discharge records,37.152,-113.595,251_page_30_table1.csv
3217,263,Arroyo Seco near Soledad,Yearly,1902-01/01/1929-12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",35.5,-120.85,3217_page_263_table1.csv
3217,307,Alameda Creek near Niles,Monthly and Yearly,01/01/1906-12/31/1910,"['acre-feet', 'cubic feet per second']",37.9936,-121.7994,"3217_page_307_table1.csv,3217_page_307_table2.csv"
4536,354,"Middle Fork of Yuba River near North San Juan, Calif.",Daily and Yearly,"07/01/1900-10/20/1900, 10/27/1910-09/30/1924",second-feet,,,"4536_page_354_table1.csv,4536_page_354_table2.csv"
1553,176,Middle Fork of Tuolumne River near Buck Meadows,Various dates within the year,11/23/1916-09/30/1921,"{'Discharge': 'second-feet', 'Gage_height': 'Feet'}",37.643,-119.701,"1553_page_176_table1.csv,1553_page_176_table2.csv"
641,185,Arroyo Seco near Soledad,Daily measurements from October to September (Water Year),11/01/1901-09/30/1951,"{'Latitude_Longitude': 'Degrees', 'Discharge': 'Cubic feet per second (cfs)', 'Area': 'Square miles and acres-feet'}",36.2806,-121.3222,"641_page_185_table1.csv,641_page_185_table2.csv"
3034,223,Red Clover Creek near Genesee,Annual,02/24/1958-12/22/1964,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",40.05,-120.664,"3034_page_223_table1.csv,3034_page_223_table2.csv,3034_page_223_table3.csv"
3034,223,Indian Creek near Taylorsville,Annual,12/23/1955-12/22/1964,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",40.047222,-120.815556,"3034_page_223_table1.csv,3034_page_223_table2.csv,3034_page_223_table3.csv"
3034,223,Lights Creek near Taylorsville,Annual,02/24/1958-04/14/1962,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",40.166667,-120.792778,"3034_page_223_table1.csv,3034_page_223_table2.csv,3034_page_223_table3.csv"
4536,230,San Joaquin River near Vernalis,"Various dates within year ending September 30, 1924",07/29/1922-09/30/1924,"{'Gage height': 'Feet', 'Discharge': 'Sec.-ft.'}",37.75,-121.18,"4536_page_230_table1.csv,4536_page_230_table2.csv"
3058,305,North Fork Tule River at Springville,Monthly measurements between October and September (inclusive) for years 1957-1960,02/1957-09/1960,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}",36.139444,-118.801389,"3058_page_305_table1.csv,3058_page_305_table2.csv,3058_page_305_table3.csv,3058_page_305_table4.csv,3058_page_305_table5.csv,3058_page_305_table6.csv"
3058,305,Tule River near Springville,Monthly measurements between October and September (inclusive) for years 1958-1960,10/1957-09/1960,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}",36.094722,-118.835833,"3058_page_305_table1.csv,3058_page_305_table2.csv,3058_page_305_table3.csv,3058_page_305_table4.csv,3058_page_305_table5.csv,3058_page_305_table6.csv"
251,358,Queen Creek,"{'1896-99': 'yearly', '1915-16': 'monthly and gage heights', '1915-20': 'monthly discharge'}","{'Monthly_Discharge_Range': 'Jan 1896-Dec 1899', 'Yearly_Discharge_Range': 'Jan 1897-Aug 1899', 'Gage_Height_Range': 'Feb 1915-Sep 1915', 'Full_Record_Range': 'Oct 1915-Sep 1920'}","{'Discharge': 'second-feet', 'Runoff': 'unit not specified', 'Gage_Height': 'feet'}",33.3,-111.3,251_page_358_table1.csv
47988,69,"Kingsbury Creek near Twain, Calif.",Annual,10/13/1962-01/14/1970,"{'Gage_height': 'ft', 'Discharge': 'cfs'}",40.020833,-121.070833,47988_page_69_table1.csv
47988,69,"Granite Creek at Tobin, Calif.",Annual,10/13/1962-03/26/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}",39.950833,-121.3,47988_page_69_table1.csv
47988,69,"South Yuba River tributary near Soda Springs, Calif.",Annual,02/01/1963-06/26/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}",39.315556,-120.456667,47988_page_69_table1.csv
47988,69,"Kirkwood Creek near Silver Lake, Calif.",Annual,02/01/1963-05/1971,"{'Gage_height': 'ft', 'Discharge': 'cfs'}",38.419444,-120.069444,47988_page_69_table1.csv
1084,92,Putah Creek at Winters,Annual (October 1 to September 30),1905-06 to 1920-21,"{'Discharge': 'second-feet', 'Run-off per square mile': None, 'Depth in inches on drainage area': None, 'Total in acre-feet': 'acre-feet'}",38.7014,-122.2236,"1084_page_92_table1.csv,1084_page_92_table2.csv"
1084,92,Sacramento River at Collinsville,Annual (varies),1878-79 to 1884-85,"{'Discharge': 'second-feet', 'Run-off per square mile': None, 'Depth in inches on discharge area': None, 'Total in acre-feet': 'acre-feet'}",39.4855,-121.5593,"1084_page_92_table1.csv,1084_page_92_table2.csv"
70038404,307,McCloud River Near McCloud,Daily measurements over the water year October 1967 to September 1968,10/01/1967-09/30/1968,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}",41.1667,-122.7306,70038404_page_307_table1.csv
2447,57,Green River,5 years,05/01/1918-06/30/1965,"[{'Measurement_Type': 'Volume/Flow', 'Unit': 'cubic feet per second'}, {'Measurement_Type': 'Water Level/Ahead', 'Unit': 'feet'}]",41.0,-110.0,2447_page_57_table1.csv
70039753,137,DELTA-MENDOTA CANAL BELOW TRACY PUMPING PLANT,Monthly intervals during the water year October 1962 to September 1963,03/12/1963-09/17/1963,"{'Water_Temperature': '°F', 'Discharge': 'cfs', 'Sediment_Concentration': 'ppm', 'Suspended_Sediment_Percent_Finer_Than_Size': 'Percentage'}",37.7333,-121.4631,70039753_page_137_table1.csv
3884,7,Bear Creek near Camp Rincon,7 years (1929-1936),1929-12/31/1936,square miles,34.2581,-117.6892,3884_page_7_table1.csv
3884,7,North Fork San Gabriel River at Camp Rincon,7 years (1929-1936),1929-12/31/1936,square miles,34.2581,-117.6892,3884_page_7_table1.csv
3884,7,"North Branch of North Fork San Gabriel River at weir, Calif",1 year (1900),1900-12/31/1900,,34.2581,-117.6892,3884_page_7_table1.csv
3884,7,"Azusa Canal (Southern California Edison Co.'s canal) near Azusa, Calif",41 years (1896-1937),1896-12/31/1937,,34.1378,-117.9025,3884_page_7_table1.csv
3033,213,Panoche Creek,Varies by year,09/18/1950-02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.71806,-120.86389,"3033_page_213_table1.csv,3033_page_213_table2.csv"
3033,213,Little Panoche Creek tributary No. 1,Annual peaks,02/20/1959-04/10/1965,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.71806,-120.86389,"3033_page_213_table1.csv,3033_page_213_table2.csv"
3033,213,Wolf Creek,Annual peaks,Varies by year,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.06806,-121.16111,"3033_page_213_table1.csv,3033_page_213_table2.csv"
3994,16,Utah Lake (head of River),Daily or monthly figures (calendar years),1938-1950,Not specified,40.3689,-111.6536,3994_page_16_table1.csv
3994,16,"Snake Creek near Charleston, Utah",Daily or monthly figures (calendar years),1938-1950,Not specified,40.7596,-111.8914,3994_page_16_table1.csv
3994,16,"Round Valley Creek near Wallsburg, Utah",Daily or monthly figures (calendar years),1938-1950,Not specified,41.6953,-112.0054,3994_page_16_table1.csv
3994,16,"Provo River below Deer Creek Dam, Utah",Low-flow measurements (water years),1953-present,Not specified,40.3633,-111.6559,3994_page_16_table1.csv
3994,16,"North Fork Provo River at Wildwood, Utah",Low-flow measurements (water years),1964-present,Not specified,40.3715,-111.6413,3994_page_16_table1.csv
3994,16,"Provo River at Vivian Park (Forks), Utah",Annual (water peaks years),1911-1963,Not specified,40.2178,-111.6557,3994_page_16_table1.csv
3994,16,"American Fork above South Fork, near American Fork, Utah.",Annual (water peaks years),1912-1914;1915*,Not specified,40.3691,-111.7998,3994_page_16_table1.csv
3994,16,"Dry Creek near Alpine, Utah",Daily or monthly figures (calendar years),1947-1955,Not specified,40.4651,-111.5656,3994_page_16_table1.csv
3048,238,San Benito River near Hollister,Daily measurements over water year October 1957 to September 1958,10/01/1957-09/30/1958,"{'Discharge': 'cubic feet per second (cfs)', 'Drainage Area': 'square miles (sq mi)'}",36.7880555556,-121.3697222222,3048_page_238_table1.csv
648,24,Cucamonga Creek,Yearly from 1947 to 1952,04/01/1947-12/31/1952,,34.0945,-117.6099,648_page_24_table1.csv
648,24,Daley Creek,Yearly from 1947 to 1952,04/01/1947-12/31/1952,,34.1078,-117.5889,648_page_24_table1.csv
648,24,Dalton Wash,Yearly from 1941 to 1952,01/01/1941-12/31/1952,,34.1704,-117.9588,648_page_24_table1.csv
648,24,Day Creek,Yearly from 1947 to 1952,04/01/1947-12/31/1952,,33.9755,-117.2386,648_page_24_table1.csv
648,24,Del Rosa channel,Yearly from 1947 to 1952,04/01/1947-12/31/1952,,34.1105,-117.2879,648_page_24_table1.csv
648,24,Dog Creek,Yearly from 1949 to 1951,01/01/1949-12/31/1951,,36.8193,-119.7068,648_page_24_table1.csv
648,24,Dominguez channel,Yearly from 1938 to 1952,01/01/1938-12/31/1952,,33.8431,-118.3534,648_page_24_table1.csv
648,24,Dry Creek,Yearly from 1946 to 1952,01/01/1946-12/31/1952,,36.7705,-119.7467,648_page_24_table1.csv
3058,43,Guejito Creek near San Pasqual,Monthly and yearly,12/1946-09/1960,"{'Discharge_Cubic_Foot_Per_Second': 'cfs', 'Acre_Feet': 'acre-ft'}",33.115833,-116.952222,"3058_page_43_table1.csv,3058_page_43_table2.csv,3058_page_43_table3.csv"
27793,6,Santa Maria River system,Annual (since 1930),01/01/1930-12/31/2023,Not specified,34.95,-120.65,"27793_page_6_table1.csv,27793_page_6_table2.csv"
24065,39,Redwood Creek Tributaries,Varies between measurements (up to 4 years),08/28/1974-07/20/1978,"{'Drainage Area': 'square miles', 'Widths': 'Feet', 'Change in Altitude of Thalweg': 'Feet', 'Change in Cross Section Area': 'square feet'}",40.7667,-123.8833,24065_page_39_table1.csv
47988,117,Little Mill Creek,1 year,11/06/1960-03/01/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",34.181944,-117.148889,47988_page_117_table1.csv
47988,117,Lytle Creek tributary,1 year,12/21/1970-06/29/1966,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",34.233333,-117.474722,47988_page_117_table1.csv
47988,117,Icehouse Canyon Creek,1 year,07/28/1968-01/25/1969,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",34.248333,-117.641389,47988_page_117_table1.csv
47988,117,North Fork San Gabriel River,1 year,11/06/1960-11/29/1971,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",34.290556,-117.838889,47988_page_117_table1.csv
3930,16,Yampa River at Steamboat Springs,varied by years with specific periods like 1904-6; 1909-13,1904-06-01-1933-12-31,(sq mi),40.5033,-106.8407,3930_page_16_table1.csv
3930,16,Elkhead Creek near Craig,varied by years with specific periods like 1906; 1909-13,1906-01-01-1918-12-31,(sq mi),40.5833,-107.9833,3930_page_16_table1.csv
3930,16,Williams Fork (River) at Hamilton,varied by years with specific periods like 1904-6; 1909-13,1904-01-01-1927-12-31,(sq mi),40.5333,-107.9833,3930_page_16_table1.csv
3930,16,Little Snake River near Slater,varied by years with specific periods like 1942-47,1942-01-01-1950-12-31,(sq mi),39.9667,-108.6333,3930_page_16_table1.csv
3930,16,Yampa River near Maybell,varied by years with specific periods like 1904-5; 1910-12,1904-01-01-1933-12-31,(sq mi),40.3333,-107.5833,3930_page_16_table1.csv
57995,43,Weaver Creek near Douglas City,Annual,1912-01-01-1970-12-31,"['Tons', 'Tons/sq mi']",40.8,-123.3,57995_page_43_table1.csv
57995,43,North Fork Trinity River at Helena,Annual,1912-01-01-1970-12-31,"['Tons', 'Tons/sq mi']",40.8,-123.3,57995_page_43_table1.csv
57995,43,South Fork Trinity River below Hyampom,Annual,1912-01-01-1970-12-31,"['Tons', 'Tons/sq mi']",40.9,-123.2,57995_page_43_table1.csv
57995,43,South Fork Trinity River near Salyer,Annual,1912-01-01-1970-12-31,"['Tons', 'Tons/sq mi']",40.9,-123.2,57995_page_43_table1.csv
57995,43,Trinity River near Hoopa,Annual,1912-01-01-1970-12-31,"['Tons', 'Tons/sq mi']",41.0,-123.5,57995_page_43_table1.csv
3033,244,Russian River near Ukiah,Varies (annual peaks shown for certain years),"Mar 15, 1912 - Jan 31, 1963","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",39.201944,-123.198611,3033_page_244_table1.csv
3033,244,East Fork Russian River tributary near Potter Valley,Annual peaks shown subsequent to 1961,"Unknown start date - Dec 26, 1964","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",39.258333,-123.115833,3033_page_244_table1.csv
3671,37,Alameda Creek,water years 1926-53,1926-05/1953-04,"['mgd', 'acre-feet', 'cfs']",37.6889,-122.0873,3671_page_37_table1.csv
3671,37,San Lorenzo Creek,water years 1946-1953,1939-10/1953-09,"['mgd', 'cfs']",37.6687,-122.0838,3671_page_37_table1.csv
2749,205,Mokelumne River at Clements,Annual discharge records ending March 31,1927-03-31 to 1929-03-31,{'Discharge': 'acre-feet'},38.05,-121.02,2749_page_205_table1.csv
2848,120,Santa Ynez River Basin,Annual,1935-01/01/1944-12/31,"{'Pumpage': 'acre-feet', 'Flow Rate': 'second-feet'}",34.616,-120.183,2848_page_120_table1.csv
26381,10,Mad River,Daily to yearly intervals,1957-1973,"[{'Suspended-Sediment Transport Relation': 'data points', 'Particle-Size Range': 'millimetres'}, {'Water Discharge': None}]",40.867,-124.099,26381_page_10_table1.csv
1640,93,Nacimento River Below Nacimiento Dam,Daily measurements over water years,10/01/1957-09/30/1970,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Flow Rate': 'acre-feet'}",35.761389,-120.854444,"1640_page_93_table1.csv,1640_page_93_table2.csv"
2848,25,Los Alamos,Annual,1908-09-01 to 1943-12-31,Unknown (likely inches or millimeters based on context),35.2833,-120.6167,2848_page_25_table1.csv
3034,74,Tumbleweed Creek,Annual peaks are shown; specific intervals vary by year,1959-01-10/1965-04,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",35.4652778,-119.025,"3034_page_74_table1.csv,3034_page_74_table2.csv,3034_page_74_table3.csv"
3034,74,Wagon Wheel Creek,Annual peaks are shown; specific intervals vary by year,1959-02-16/1965-08-14,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",35.3236111,-119.7416667,"3034_page_74_table1.csv,3034_page_74_table2.csv,3034_page_74_table3.csv"
3034,74,Sand Creek,Annual peaks are shown; specific intervals vary by year,1959-02-16/1965,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",35.3236111,-119.6263889,"3034_page_74_table1.csv,3034_page_74_table2.csv,3034_page_74_table3.csv"
3217,60,San Luis Rey River at Lake Henshaw,Monthly and yearly measurements from 1911 to 1922,01/01/1911-12/31/1922,"{'Discharge': 'cubic feet per second (cfs) and acre-feet per year', 'Latitude_Longitude': 'degrees'}",33.23889,-116.76194,"3217_page_60_table1.csv,3217_page_60_table2.csv,3217_page_60_table3.csv"
70210573,33,"Middle Fork Eel River above Black Butte River, near Covelo","Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",39.1874,-123.0667,70210573_page_33_table1.csv
70210573,33,Black Butte River near Covelo,"Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",39.1874,-123.0667,70210573_page_33_table1.csv
70210573,33,"Middle Fork Eel River below Black Butte River, near Covelo","Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",39.1874,-123.0667,70210573_page_33_table1.csv
70210573,33,Williams Creek near Covelo,"Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",39.1874,-123.0667,70210573_page_33_table1.csv
70210573,33,Short Creek near Covelo,"Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",39.1874,-123.0667,70210573_page_33_table1.csv
70210573,33,Mill Creek near Covelo,"Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",39.1874,-123.0667,70210573_page_33_table1.csv
70210573,33,Elk Creek near Hearst,"Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",40.0252,-123.5094,70210573_page_33_table1.csv
70210573,33,Middle Fork Eel River near Dos Rios,"Annual (1911-14, 1917-67)",1911-04-01-1967-12-31,"{'Area': 'sq mi', 'Yield_Tons': 'Tons', 'Yield_Per_Area': 'Tons/sq mi'}",39.3561,-123.005,70210573_page_33_table1.csv
3217,234,La Zaca Creek,Monthly and yearly,1941-10/1950-09,"['cubic feet per second', 'acre-feet']",34.61389,-120.24167,"3217_page_234_table1.csv,3217_page_234_table2.csv,3217_page_234_table3.csv,3217_page_234_table4.csv,3217_page_234_table5.csv"
3034,310,Trinity River near Hoopa,"Variable, depends on the specific year's data",01/25/1912-02/11/1958,"{'Gage height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",40.716111,-123.947222,3034_page_310_table1.csv
2913,54,Thomas Fork near Wyoming-Idaho State line,"Monthly, Yearly",1950-10/1950-09,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",,,"2913_page_54_table1.csv,2913_page_54_table2.csv,2913_page_54_table3.csv,2913_page_54_table4.csv,2913_page_54_table5.csv,2913_page_54_table6.csv"
2913,54,"Preuss Creek near Geneva, Idaho","Monthly, Yearly",1943-05/1944-09,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",42.466667,-111.166667,"2913_page_54_table1.csv,2913_page_54_table2.csv,2913_page_54_table3.csv,2913_page_54_table4.csv,2913_page_54_table5.csv,2913_page_54_table6.csv"
