doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
3992,42,Tonto River,annual,1906-01/01/1963-12/31,mi) (sq mi),34.9933,-112.443,3992_page_42_table1.csv
3992,42,Verde River,annual,1906-01/01/1963-12/31,mi) (sq mi),34.54,-112.8,3992_page_42_table1.csv
4538,312,Butte Creek,Daily for the water year October 1940 to September 1941,10/01/1930-09/30/1941,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",39.733333,-121.7,"4538_page_312_table1.csv,4538_page_312_table2.csv,4538_page_312_table3.csv"
15,121,San Joaquin River Main Stem,Annual and Monthly,1895-1901; 1947-1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",36.65,-120.19,"15_page_121_table1.csv,15_page_121_table2.csv,15_page_121_table3.csv"
15,121,Fresno Slough Bypass,Annual and Monthly,1947-1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",36.65,-120.19,"15_page_121_table1.csv,15_page_121_table2.csv,15_page_121_table3.csv"
15,121,San Joaquin River near Mendota,Annual and Monthly,1939-1950,{'Discharge': 'cubic feet per second (cfs)'},36.809722,-120.376111,"15_page_121_table1.csv,15_page_121_table2.csv,15_page_121_table3.csv"
30518,19,Owens River,Annual and specific years as listed,1918-01/01/1940-12/31/1948-01/01/1968-12-31,cubic feet per second (ft3/s),37.3631,-118.3676,30518_page_19_table1.csv
29196,35,Triple Falls Creek,Annual,1966-1970-01/01/1971-12/31/1980,acre-feet,,,29196_page_35_table1.csv
29196,35,Oak Glen (tunnel),Annual,1966-1970-01/01/1971-12/31/1980,acre-feet,,,29196_page_35_table1.csv
1607,377,Cajon Creek,Yearly,1932-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",34.085,-117.222,"1607_page_377_table1.csv,1607_page_377_table2.csv,1607_page_377_table3.csv,1607_page_377_table4.csv,1607_page_377_table5.csv,1607_page_377_table6.csv"
1607,377,Lone Pine Creek,Yearly,1920-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",34.085,-117.222,"1607_page_377_table1.csv,1607_page_377_table2.csv,1607_page_377_table3.csv,1607_page_377_table4.csv,1607_page_377_table5.csv,1607_page_377_table6.csv"
1607,377,Day Creek,Yearly,1930-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",34.103,-117.228,"1607_page_377_table1.csv,1607_page_377_table2.csv,1607_page_377_table3.csv,1607_page_377_table4.csv,1607_page_377_table5.csv,1607_page_377_table6.csv"
1607,377,Cucamonga Creek,Yearly,1929-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",34.13,-117.683,"1607_page_377_table1.csv,1607_page_377_table2.csv,1607_page_377_table3.csv,1607_page_377_table4.csv,1607_page_377_table5.csv,1607_page_377_table6.csv"
1607,377,San Jacinto River,Yearly,1921-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",33.754,-116.974,"1607_page_377_table1.csv,1607_page_377_table2.csv,1607_page_377_table3.csv,1607_page_377_table4.csv,1607_page_377_table5.csv,1607_page_377_table6.csv"
1520,61,Santa Maria Creek,As needed during the year,11/06/1912-09/30/1913,"{'Gage height': 'Feet', 'Discharge': 'Sec.-ft'}",33.0508,-116.8767,"1520_page_61_table1.csv,1520_page_61_table2.csv"
3146,381,Kern River near Kernville,Daily measurements over a water year (October to September),10/01/1964-09/30/1965,"{'Temperature': '°F', 'pH': '', 'Specific Conductance': 'microat mhos 25°C', 'Sodium Adsorption Ratio': '', 'Hardness CaCO3': 'as Non-carbonate, Calcium, Magnesium', 'Solids (residue at 180°C)': {'Tons per day': '', 'Tons per acre-foot': '', 'Parts per million': ''}, 'Boron (B)': '', 'Nitrate (NO3)': '', 'Fluoride (F)': '', 'Chloride (Cl)': '', 'Sulfate (SO4)': '', 'Carbonate (CO2)': '', 'Bicarbonate (HCO)': '', 'Potassium (K)': '', 'Sodium (Na)': '', 'Magnesium (Mg)': '', 'Calcium (Ca)': '', 'Iron (Fe)': '', 'Silica (SiO2)': '', 'Mean Discharge': 'cfs'}",35.707,-118.533,"3146_page_381_table1.csv,3146_page_381_table2.csv"
70038392,128,Santa Ana River near Mentone,Daily (water year October 1960 to September 1961),July 1896 to September 1961,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",34.11111,-117.09833,"70038392_page_128_table1.csv,70038392_page_128_table2.csv"
2913,87,"Cub River at Franklin, Idaho",Yearly and Monthly,1946-1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",42.075,-111.7583333,"2913_page_87_table1.csv,2913_page_87_table2.csv,2913_page_87_table3.csv,2913_page_87_table4.csv"
56845,330,NORTH FORK STANISLAUS RIVER BELOW SILVER CREEK,Daily (for daily discharge) and yearly average (monthly table),10/01/1952-09/30/1978,"{'Discharge': 'cubic feet per second, cubic meters per second', 'Gage_Height': 'feet, meters', 'Water_Volume': 'acre-feet, hectometers cubed'}",38.439444,-120.014722,"56845_page_330_table1.csv,56845_page_330_table2.csv"
2447,154,Tomichi Creek at Parlin,Annual peak stages,"May 16, 1945 - June 20, 1949","{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.498611,-106.726389,"2447_page_154_table1.csv,2447_page_154_table2.csv"
2447,154,Quartz Creek near Ohio City,Annual peak stages,"May 30, 1938 - June 21, 1962","{'Gage_height': 'feet', 'Discharge': 'cfs'}",38.559722,-106.636111,"2447_page_154_table1.csv,2447_page_154_table2.csv"
4316,28,"Bridgeport Creek near Bodie, Calif",Annual Peaks (Water Years),1963-,,37.7256,-119.2621,4316_page_28_table1.csv
4316,28,"Dry Creek near June Lake, Calif",Annual Peaks (Water Years),1964-69,,37.9191,-119.1372,4316_page_28_table1.csv
4316,28,"Rush Creek above Grant Lake, near June Lake, Calif",Daily or Monthly Figures (Calendar Years),1936-,,37.9333,-119.1375,4316_page_28_table1.csv
4316,28,"Rush Creek near Mono Lake, Calif",Daily or Monthly Figures (Calendar Years),1910-13,,37.9294,-119.0536,4316_page_28_table1.csv
4316,28,"Lee Vining Creek near Lee Vining, Calif",Daily or Monthly Figures (Calendar Years),1934-,,37.9472,-119.0861,4316_page_28_table1.csv
4316,28,"Lee Vining Creek near Mono Lake, Calif",Daily or Monthly Figures (Calendar Years),1910-16,,37.9294,-119.0536,4316_page_28_table1.csv
4316,28,"Virginia Creek (head of Walker River) near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),(1908;1927-*).1953-,,38.2667,-119.2333,4316_page_28_table1.csv
4316,28,"Green Creek near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),1953-,,38.2667,-119.2333,4316_page_28_table1.csv
4316,28,"Summers Creek near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),1953-59,,38.2667,-119.2333,4316_page_28_table1.csv
4316,28,"Robinson Creek at Twin Lakes outlet, near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),1953-,,38.2667,-119.2333,4316_page_28_table1.csv
4316,28,"Robinson Creek near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),1910-14,,38.2667,-119.2333,4316_page_28_table1.csv
4316,28,"Buckeye Creek near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),1910-14;1953-,,38.2667,-119.2333,4316_page_28_table1.csv
4316,28,"Swager Creek near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),1911-15;1953-,,38.2667,-119.2333,4316_page_28_table1.csv
4316,28,"East Walker River near Bridgeport, Calif",Daily or Monthly Figures (Calendar Years),1911-14*;1921-,,38.2667,-119.2333,4316_page_28_table1.csv
3058,102,"Santa Ana River at county line, below Prado Dam",Irrigation seasons only (varies by year),"{'Start_Date': '01/1919', 'End_Date': '11/1951-09/1960'}","{'Discharge': ['cubic feet per second', 'acre-feet'], 'Water stage': ['feet']}",33.8705556,-117.6713889,"3058_page_102_table1.csv,3058_page_102_table2.csv,3058_page_102_table3.csv"
3034,140,Cherry Creek near Early Intake,Annual peaks,07/17/1957-02/09/1962,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",37.894444,-119.961667,"3034_page_140_table1.csv,3034_page_140_table2.csv"
3034,140,South Fork Tuolumne River at Italian Flat,Annual peaks,02/06/1925-05/28/1933,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",37.816667,-119.916667,"3034_page_140_table1.csv,3034_page_140_table2.csv"
56418,538,EEL RIVER AT FORT SEWARD,"{'Chemical_Analyses': 'Water years 1972 to current year (partial-record station)', 'Water_Temperatures': 'November 1960 to current year', 'Sediment_Records': 'October 1965 to current year', 'Turbidity': 'Water years 1966-68, 1971-73 (partial-record station)'}",10/01/1973-09/30/1974,"{'Discharge': 'CFS', 'Nitrate': 'MG/L', 'Nitrite': 'MG/L', 'Ammonia_Nitrogen': 'MG/L', 'Organic_Nitrogen': 'MG/L', 'Kjeldahl_Nitrogen': 'MG/L', 'Phosphorus': 'MG/L', 'Ortho_Phosphorus': 'MG/L', 'Conductance': 'MICRO-MHOS', 'Temperature': 'DFG C', 'Organic_Carbon': 'MG/L', 'Pesticides': 'UG/L'}",40.2180555556,-123.631666667,"56418_page_538_table1.csv,56418_page_538_table2.csv,56418_page_538_table3.csv"
1607,392,Alamitos Creek near Edenvale,Annual,1930-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.0625,-121.5625,"1607_page_392_table1.csv,1607_page_392_table2.csv,1607_page_392_table3.csv,1607_page_392_table4.csv"
1607,392,Los Gatos Creek at Los Gatos,Annual,1930-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.2375,-121.9572222,"1607_page_392_table1.csv,1607_page_392_table2.csv,1607_page_392_table3.csv,1607_page_392_table4.csv"
1607,392,Coyote Creek (Coyote River) near Madrone,Annual,1903-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.0,-121.8,"1607_page_392_table1.csv,1607_page_392_table2.csv,1607_page_392_table3.csv,1607_page_392_table4.csv"
1607,392,Coyote Creek (Coyote River) near Edenvale,Annual,1917-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.0625,-121.5625,"1607_page_392_table1.csv,1607_page_392_table2.csv,1607_page_392_table3.csv,1607_page_392_table4.csv"
15,223,Mokelumne River,Monthly and yearly,1905-10-01 to 1950-09-30,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",38.0168,-120.7269,"15_page_223_table1.csv,15_page_223_table2.csv"
15,347,Butt Creek below Almanor-Butt Creek tunnel,Monthly and yearly,1937-10/1950-09,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}",40.1167,-121.15,"15_page_347_table1.csv,15_page_347_table2.csv,15_page_347_table3.csv"
56411,394,Colma Creek,Daily measurements over a water year (October to September),10/1963-09/1972,"{'Discharge': 'cubic feet per second (cfs)', 'Area': 'square miles (sq mi) and acre-feet', 'Precipitation': 'inches'}",37.6538889,-122.425,56411_page_394_table1.csv
716,42,Boulder Creek at Cuyamaca Reservoir,Monthly measurements from October to September each year,10/01/1935-09/30/1959,"{'Gage height': 'feet', 'Contents': 'acre-feet', 'Change in contents': 'acre-feet', 'Draft': 'acre-feet', 'Evaporation': 'acre-feet', 'Spill plus leakage': 'acre-feet', 'Runoff': 'acre-feet'}",32.9888889,-116.5861111,716_page_42_table1.csv
56403,131,COLORADO RIVER ABOVE IMPERIAL DAM,Monthly (Water Years October 1974 to September 1976),10/01/1974-09/30/1976,{'Cells/ML': 'cells per milliliter'},32.85,-114.66,56403_page_131_table1.csv
667,354,Calaveritas Creek,Daily measurements from October to September of the following year,10/01/1953-09/30/1954,"{'Latitude_Longitude': 'degrees, minutes, seconds (DMS)', 'Gage_Height': 'feet (ft)', 'Discharge': 'cubic feet per second (cfs)'}",38.1638889,-120.6583333,"667_page_354_table1.csv,667_page_354_table2.csv"
2913,437,Deep Creek below Dismal Creek near Warner Lake,Monthly and yearly,1913-1919,cubic feet per second (cfs) and acre-feet,42.0666667,-120.15,"2913_page_437_table1.csv,2913_page_437_table2.csv,2913_page_437_table3.csv,2913_page_437_table4.csv,2913_page_437_table5.csv"
51002,143,Bear Canyon Creek Above Storke Diversion,"Various dates throughout the year 1948 and 1949, with some measurements in early 1951",07/03/1948-02/24/1949,"['Second-feet', 'Gals. per min.', 'Temperature (°F)']",34.5416667,-119.9416667,51002_page_143_table1.csv
3217,249,Santa Maria River,Annual,1941-12/31 to 1950-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",,,"3217_page_249_table1.csv,3217_page_249_table2.csv,3217_page_249_table3.csv"
3217,249,Arroyo Grande,Monthly and Annual,1940-10/01 to 1950-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",35.125,-120.567222,"3217_page_249_table1.csv,3217_page_249_table2.csv,3217_page_249_table3.csv"
3034,209,Mill Creek near Los Molinos,"Daily to monthly, depending on the specific years recorded","Feb. 3, 1929-Sept. 27, 1957","{'Gage_height': 'feet', 'Discharge': 'cfs (cubic feet per second)'}",40.054722,-122.019444,3034_page_209_table1.csv
2913,120,Malad River at Woodruff,Monthly and yearly,10/01/1939-09/30/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",41.576389,-112.1,"2913_page_120_table1.csv,2913_page_120_table2.csv,2913_page_120_table3.csv,2913_page_120_table4.csv"
3090,619,Phippe Creek near Lower Lake,Annual,"01/31/1963-01/20/1964, 01/05/1965","{'Gage Height': 'feet', 'Discharge': 'cfs'}",38.9975,-122.5544,3090_page_619_table1.csv
3090,619,Putah Creek tributary near Whispering Pines,Annual,"02/16/1959-01/31/1961, 02/13/1962-02/01/1963, 01/20/1964","{'Gage Height': 'feet', 'Discharge': 'cfs'}",38.7861,-122.6917,3090_page_619_table1.csv
3090,619,Wragg Creek near Winters,Annual,"12/22/1964, 01/05/1965","{'Gage Height': 'feet', 'Discharge': 'cfs'}",38.4311,-122.1578,3090_page_619_table1.csv
3090,619,Putah Creek tributary No. 2 near Winters,Annual,"02/01/1960-01/31/1961, 02/09/1962-02/01/1963, 01/20/1964","{'Gage Height': 'feet', 'Discharge': 'cfs'}",38.5083,-122.0417,3090_page_619_table1.csv
2447,256,Slater Fork near Slater,Daily (based on the regular recording of dates for water year peaks),"May 9, 1911-MM/DD/YYYY","{'Gage Height': 'feet', 'Discharge': 'cfs'}",40.983333,-107.383333,2447_page_256_table1.csv
3058,364,Panocne Creek below Silver Creek,Monthly and yearly,10/1949-09/1960,"{'Discharge': ['cubic feet per second', 'acre-feet'], 'Latitude_Longitude': ['degrees']}",36.618889,-120.672778,"3058_page_364_table1.csv,3058_page_364_table2.csv,3058_page_364_table3.csv"
2251,281,Modesto Canal,Daily for 1903-1912 and specific dates within those years,04/01/1903-09/30/1912,"{'Gage_Height': 'Feet', 'Discharge': 'Sec-feet'}",37.666,-121.013,"2251_page_281_table1.csv,2251_page_281_table2.csv"
4538,17,Sacramento River Basin,annual,1903-1912,cubic feet per second (CFS),38.5808,-121.4944,4538_page_17_table1.csv
4538,17,San Joaquin River Basin,annual,1903-1912,cubic feet per second (CFS),37.2694,-120.9539,4538_page_17_table1.csv
4538,17,Great Basin and Pacific Coast River Basins,annual,1903-1912,cubic feet per second (CFS),39.2197,-120.8322,4538_page_17_table1.csv
4538,17,"Southern California, Surface water supply of Pacific slope of",annual,1913-1918,cubic feet per second (CFS),34.0522,-118.2437,4538_page_17_table1.csv
4538,17,"Sacramento River Basin, Surface Water Supply",annual,1919-1927,cubic feet per second (CFS),38.5808,-121.4944,4538_page_17_table1.csv
4538,17,"San Joaquin River Basin, Surface Water Supply",annual,1919-1927,cubic feet per second (CFS),37.2694,-120.9539,4538_page_17_table1.csv
4538,17,"Southern California, Pacific slope basins in",annual,1927,cubic feet per second (CFS),34.0522,-118.2437,4538_page_17_table1.csv
4538,17,"California, Minor San Francisco Bay, Northern Pacific and Great basins in",annual,1927,cubic feet per second (CFS),37.5375,-122.2915,4538_page_17_table1.csv
431,299,Feather River,"Daily for the year ending September 30, 1926",10/01/1925-09/30/1926,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft.'}",39.5058,-121.5586,"431_page_299_table1.csv,431_page_299_table2.csv"
1607,406,Merced River at Happy Isles Bridge,Yearly (Water year ending Sept. 30 and Calendar year),1916-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.7184,-119.6135,"1607_page_406_table1.csv,1607_page_406_table2.csv"
1607,406,Merced River at Pohono Bridge,Yearly,1917-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.7299,-119.6133,"1607_page_406_table1.csv,1607_page_406_table2.csv"
1607,406,Merced River at Kittridge (Horseshoe Bend),Yearly,1923-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.6629,-119.6994,"1607_page_406_table1.csv,1607_page_406_table2.csv"
2252,727,San Roqui Creek,Variable dates within the year 1890,02/13/1890-09/14/1890,Sec.-feet,,,2252_page_727_table1.csv
251,216,Gila River at and near San Carlos and below Coolidge Dam,Yearly,1901-01/01/1901 to 1938-12/31/1938,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",32.9833,-110.775,"251_page_216_table1.csv,251_page_216_table2.csv"
3217,366,Klamath River Basin,Monthly and yearly,October to September of each year from 1911 to 1936,"['cubic feet per second', 'acre-feet']",42.1833,-121.8333,"3217_page_366_table1.csv,3217_page_366_table2.csv,3217_page_366_table3.csv"
431,135,Kern River,"Daily for the year ending September 30, 1926; Monthly summary for the same period",10/01/1925-09/30/1926,Second-feet and acre-feet,35.3733,-119.0187,"431_page_135_table1.csv,431_page_135_table2.csv"
3217,147,Rogers Creek near Azusa,Monthly measurements from October to September (annual cycle),1917-12/31/1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",34.16528,-117.90556,"3217_page_147_table1.csv,3217_page_147_table2.csv"
3034,107,Bear Creek near Lake Thomas A. Edison,Monthly (varies by year),"May 4, 1922 - July 16, 1965","{'Gage height': 'feet', 'Discharge': 'cfs'}",36.9952777778,-119.990277778,3034_page_107_table1.csv
56850,591,"GAVIOTA CREEK NEAR GAVIOTA, CA",daily measurements within a water year,10/01/1966-Current Year,"{'Discharge': 'cubic feet per second (ft³/s) and cubic meters per second (m³/s)', 'Gage_Height': 'feet (ft) and meters (m)'}",34.4877778,-120.2261111,"56850_page_591_table1.csv,56850_page_591_table2.csv"
1520,245,Mokelumne River,"Various dates within the year ending September 30, 1913",10/28/1904-09/30/1913,"{'Gage height': 'Feet', 'Discharge': 'Sec.-ft'}",38.02,-120.77,"1520_page_245_table1.csv,1520_page_245_table2.csv"
56404,320,MIDDLE FORK EEL RIVER,Varied dates within the year 1975-1976,10/06/1975-09/29/1976,"{'Temperature': 'Degrees Celsius (DEG C)', 'Discharge': 'Cubic Feet per Second (CFS)', 'Width': 'Feet (FT)', 'Sediment Bedload Discharge': 'Tons per Day (T/DAY)'}",39.1833,-123.0667,56404_page_320_table1.csv
70038397,120,SAN JOAQUIN RIVER NEAR VERNALIS,"Daily measurements from Oct. 7, 1964 to Sept. 15, 1965 for chemical analyses; daily temperature recordings throughout water year 1964-65",10/07/1964-09/15/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Temperature': '°F', 'Chemical Concentrations': 'parts per million (ppm)'}",37.5833,-120.9667,"70038397_page_120_table1.csv,70038397_page_120_table2.csv"
2298,20,Cosumnes River,5 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Jackson Creek,5 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Mokelumne River,8 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Calaveras River,5 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Stanislaus River,11 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Tuolumne River,11 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Merced River,10 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Chowchilla River,5 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,San Joaquin River,12 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",37.7,-120.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Kaweah River,6 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",36.2,-118.8,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Tule River,9 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",36.3,-119.4,"2298_page_20_table1.csv,2298_page_20_table2.csv"
2298,20,Kern River,17 years,1906-1906,"{'Area_of_Drainage_Basin': 'Sq. miles', 'Average_Annual_Discharge': 'Acre-feet'}",35.8,-118.9,"2298_page_20_table1.csv,2298_page_20_table2.csv"
70038395,448,Beaver Creek near Klamath River,"Varies (Occasional low-flow measurements, annual maximum)",March 1959 to November 1964,"{'Discharge': 'cfs', 'Drainage Area': 'sq mi', 'Gage Height': 'ft', 'Flow Measurement': 'acre-ft per year'}",41.89444,-122.82222,70038395_page_448_table1.csv
3067,315,Orestimba Creek near Newman,"daily for October 1955 to September 1956, monthly data from other years",01/01/1932-09/30/1956,"{'Discharge': 'cfs (cubic feet per second)', 'Gage_Height': 'feet', 'Runoff_in_Acre_Feet': 'acre-feet'}",37.319167,-121.119999,"3067_page_315_table1.csv,3067_page_315_table2.csv,3067_page_315_table3.csv"
4316,24,Amargosa River at Furnace Creek Inn,Daily or monthly figures (calendar years),1959-09/01/1959-,,36.4575,-116.8272,4316_page_24_table1.csv
4316,24,Amargosa River near Beatty,Daily or monthly figures (calendar years),1963-09/01/1963-,,36.7745,-116.7558,4316_page_24_table1.csv
4316,24,Horse Thief Creek near Tecopa,Daily or monthly figures (calendar years),1960-09/01/1970-,,35.8647,-116.1694,4316_page_24_table1.csv
51055,27,San Antonio Creek at Harris,Annual,1949-12-31 to 1950-12-31,acre-feet,34.9455,-120.3839,51055_page_27_table1.csv
51055,27,Cuyama River near Ventucopa,Annual,1949-12-31 to 1950-12-31,acre-feet,34.9526,-119.8457,51055_page_27_table1.csv
51055,27,Cuyama River near Santa Maria,Annual,1949-12-31 to 1950-12-31,acre-feet,34.9127,-120.4268,51055_page_27_table1.csv
51055,27,Santa Maria River at Guadalupe,Annual,1949-12-31 to 1950-12-31,acre-feet,34.9303,-120.4251,51055_page_27_table1.csv
51055,27,Alamo Creek near Santa Maria,Annual,1949-12-31 to 1950-12-31,acre-feet,34.9219,-120.4363,51055_page_27_table1.csv
51055,27,Huasna River near Santa Maria,Annual,1949-12-31 to 1950-12-31,acre-feet,34.9062,-120.4497,51055_page_27_table1.csv
51055,27,Sisquoc River near Sisquoc,Annual,1949-12-31 to 1950-12-31,acre-feet,34.8859,-120.3083,51055_page_27_table1.csv
51055,27,Sisquoc River near Gary,Annual,1949-12-31 to 1950-12-31,acre-feet,34.8817,-120.2875,51055_page_27_table1.csv
51055,27,Labrea Creek near Sisquoc,Annual,1949-12-31 to 1950-12-31,acre-feet,34.8789,-120.2958,51055_page_27_table1.csv
51055,27,Tepusquet Creek near Sisquoc,Annual,1949-12-31 to 1950-12-31,acre-feet,34.8825,-120.3042,51055_page_27_table1.csv
51055,27,Arroyo Grande at Arroyo Grande,Annual,1949-12-31 to 1950-12-31,acre-feet,35.1433,-120.62,51055_page_27_table1.csv
51055,27,Whitewater River at Whitewater,Annual,1949-12-31 to 1950-12-31,acre-feet,33.6989,-116.7247,51055_page_27_table1.csv
51055,27,Palm Canyon Creek near Palm Springs,Annual,1949-12-31 to 1950-12-31,acre-feet,33.8306,-116.5447,51055_page_27_table1.csv
51055,27,Andreas Creek near Palm Springs,Annual,1949-12-31 to 1950-12-31,acre-feet,33.8336,-116.5267,51055_page_27_table1.csv
51055,27,Tahquitz Creek near Palm Springs,Annual,1949-12-31 to 1950-12-31,acre-feet,33.8361,-116.5267,51055_page_27_table1.csv
