doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
3217,80,Arroyo Trabuco,,,,,annual,12/23/1945-01/11/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
3217,80,Aliso Creek at El Toro,33.620833,-117.688889,,,monthly and yearly,10/1931-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
3034,294,Elk Creek near Happy Camp,41.744444,-123.347222,,,Annual peaks and specific dates as recorded,"Pre-Oct 1, 1957-unknown date","{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
15,159,Cherry Creek,37.7691,-119.5718,37.7691,-119.5718,Monthly and yearly,01/01/1921-12/31/1950,"['acre-feet', 'cubic feet per second']"
70038682,272,Maria Ygnacio Creek,34.445,-119.802,,,Daily measurements from October 1970 to current year,10/01/1970-12/31/current year,"{'Discharge': 'Cubic feet per second (ft3/s)', 'Gage Height': 'Feet (ft) and Meters (m)'}"
2447,470,Red Tank Draw near Rimrock,34.695833,-111.713889,,,Various dates throughout the years,1958-12-31 to 1962-03-28,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,470,Rattlesnake Canyon near Rimrock,34.766667,-111.672222,,,Various dates throughout the years,1959-07-01 to 1961-06-30,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
15,38,Kern River,35.3733,-119.0268,35.3733,-119.0268,Monthly and yearly,1926-12-31 to 1945-09-30,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3058,426,South Fork Calaveras River near San Andreas,38.14444,-120.66389,,,Monthly measurements from October to September for each water year; daily flow records are implied but not explicitly stated in the document.,04/01/1950-09/30/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Water_Level': 'feet'}"
15,112,Cascadel Creek,,,,,Annual,1910-12/09/30-1912/09/30,cubic feet per second
15,112,San Joaquin River,37.079167,-119.559722,,,Monthly and Yearly,1910/10-1949/09-1950/09,cubic feet per second
2561,16,Klamath River Basin,,,41.25,-124.0,Annual,1900-1959,"{'Precipitation': 'inches', 'Runoff': [""1000's of acre-ft"", 'Inches']}"
2561,16,Trinity River,,,41.25,-124.0,Annual,1900-1959,"{'Precipitation': None, 'Runoff': [""1000's of acre-ft"", 'Inches']}"
2561,16,Smith River Basin,,,41.25,-124.0,Annual,1900-1959,"{'Precipitation': None, 'Runoff': [""1000's of acre-ft"", 'Inches']}"
70038669,264,Sisquoc River near Garey,34.8944,-120.3056,,,Yearly (1940-1963),10/1940-09/1963,"{'Discharge': 'cfs', 'Runoff': 'acre-ft per year'}"
70038669,264,Santa Maria River at Guadalupe,34.9764,-120.0708,,,Yearly (1940-1963),10/1940-09/1963,"{'Discharge': 'cfs', 'Runoff': 'acre-ft per year'}"
1554,339,Rock Creek at Goodyear Bar,,,39.95,-121.02,"Daily for October 1921 to September 1922; Monthly for the year ending September 30, 1922",10/01/1921-09/30/1922,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
733,297,Tujunga Creek below Mill Creek,,,34.2556,-118.2259,Daily measurements over two water years (Oct 1961 - Sep 1962 and Oct 1962 - Sep 1963),10/01/1961-09/30/1962 and 10/01/1962-09/30/1963,cubic feet per second
3033,108,Santiago Creek near Villa Park,33.8228,-117.7758,,,Annual (varies by specific dates within each year),01/01/1921-12/31/1963,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3033,108,Santiago Creek at Santa Ana,33.7692,-117.8817,,,Annual (varies by specific dates within each year),01/01/1930-12/31/1939,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
9716,52,SAN VICENTE CREEK,37.0552778,-122.1811111,,,Water year,1961-current,"{'Discharge': 'CFS', 'Conductance': 'MICRO-MHOS', 'Sodium': 'MG/L', 'Phosphorus': 'K (micro-mhos)', 'Hardness': 'CA,MG (mg/l)', 'Dissolved Oxygen': 'MG/L', 'Temperature': 'DEG C'}"
9716,52,PESCADERO CREEK,37.2608333,-122.3277778,,,Water year,"{'Discharge': '1951-current', 'Water Quality': '1977', 'Temperature': '1965-current'}","{'Discharge': 'CFS', 'Conductance': 'MICRO-MHOS', 'Sodium': 'MG/L', 'Phosphorus': 'K (micro-mhos)', 'Hardness': 'CA,MG (mg/l)', 'Dissolved Oxygen': 'MG/L', 'Temperature': 'DEG C'}"
4317,48,Klamath River near Happy Camp,,,41.6,-123.2,Daily or Monthly (Calendar Years),01/01/1911-12/31/1912,
4317,48,Indian Creek near Happy Camp,,,41.6,-123.2,Daily or Monthly (Calendar Years),01/01/1911-12/31/1914; 1916-21; 1956,
4317,48,Reeve Davis flume near Happy Camp,,,41.6,-123.2,Daily or Monthly (Calendar Years),01/01/1911-12/31/1913,
4317,48,Elk Creek near Happy Camp,,,41.6,-123.2,Daily or Monthly (Calendar Years),01/01/1956-12/31/1964,
4317,48,Benjamin Creek near Happy Camp,,,41.6,-123.2,Annual Peaks (Water Years),1961,
4317,48,Ti Creek near Somes Bar,,,41.6,-123.3,Daily or Monthly (Calendar Years),01/01/1960-12/31/1964,
4317,48,South Fork Salmon River near Forks of Salmon,,,41.9,-123.1,Daily or Monthly (Calendar Years),01/01/1957-12/31/1965,
4317,48,North Fork Salmon River at Sawyers Bar,,,41.9,-123.0,Annual Peaks (Water Years),1959-1960,
4317,48,South Fork Salmon River near Forks of Salmon (continued),,,41.9,-123.1,Daily or Monthly (Calendar Years),01/01/1958-12/31/1964,
4317,48,Butler Creek near Somes Bar,,,41.6,-123.3,Annual Peaks (Water Years),1962-,
4317,48,Salmon River at Somes Bar,,,41.6,-123.3,Daily or Monthly (Calendar Years),01/01/1911-12/31/1915; 1927,
4317,48,Wilson Creek near Orleans,,,41.6,-123.3,Annual Peaks (Water Years),1962-,
4317,48,Klamath River at Orleans (Somes Bar),,,41.6,-123.3,Daily or Monthly (Calendar Years),1927-,
24284,262,Natural Channel at 6-foot road culvert,34.566667,-119.969444,34.566667,-119.969444,"Variable, ranging from daily to annual measurements",10/22/1948-02/15/1956,"{'Discharge': 'gallons per minute (gpm)', 'Temperature': 'degrees Fahrenheit (°F)'}"
3058,383,Merced River at Bagby,37.611111,-120.130556,,,Monthly and yearly,10/1922-09/1960,"{'Discharge': 'cubic feet per second (cfs) and acre-feet', 'Latitude_Longitude': 'degrees'}"
2913,85,"Bear River near Weston, Idaho",42.033333,-111.983333,,,Monthly and Yearly,1936-05/09/1937 to 1944-09/30,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,85,"Weston Creek at Weston, Idaho",42.033333,-111.983333,,,Monthly and Yearly,1942-10 to 1944-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,85,"Cub River near Preston, Idaho",42.133333,-111.683333,,,Monthly and Yearly,1940-10 to 1950-09,{'Discharge': 'cubic feet per second (cfs)'}
604,299,Cold Creek near Mokelumne Peak,38.51666667,-120.21666667,,,Daily (water year October to September),October 1946-September 1947,"{'Latitude': 'Degrees decimal minutes', 'Longitude': 'Degrees decimal minutes', 'Discharge': 'Second-feet'}"
1641,171,NORTH FORK KINGS RIVER BELOW MEADOW BROOK,37.0813888889,-118.8619444444,,,Monthly for some periods; yearly estimates for incomplete years,"October 1921 to September 1935, October 1956 to September 1970","{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet (ft)', 'Water Year Total Discharge': 'acre-feet'}"
15,434,South Fork American River near Camino,,,,,Monthly and Yearly,['10/01/1936-09/30/1950'],Acre-feet for runoff; cubic feet per second for discharge
57549,62,"COLORADO RIVER AQUEDUCT NEAR SAN JACINTO, CA",,,33.7433,-116.9952,Variable (multiple dates within a year),10/22/1976-09/27/1977,"{'Arsenic': 'UG/L', 'Cadmium': 'UG/L', 'Chromium': 'UG/L', 'Cobalt': 'UG/L', 'Copper': 'UG/L', 'Iron': 'UG/L', 'Lead': 'UG/L', 'Manganese': 'UG/L', 'Mercury': 'UG/L', 'Selenium': 'UG/L', 'Zinc': 'UG/L', 'Organic Carbon': 'MG/L'}"
3034,109,Jackass Creek near Bass Lake,37.4888889,-119.3027778,,,Annual,05/24/1922-12/23/1964,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,109,Chiquito Creek near Bass Lake,37.4125,-119.3805556,,,Annual,05/24/1922-02/01/1963,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2913,344,West Walker River at Hoye Bridge,38.75,-119.4,,,Monthly and yearly,1910-1932,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second (cfs)'}"
56808,217,Butte Creek near Chico,,,39.75,-121.8,Daily for Water Temperatures from November 1961 to current year,11/08/1977-09/21/1978,"{'Specific Conductance': 'Micro-mhos', 'Temperature': 'Degrees Celsius (°C)', 'Turbidity': 'NTU', 'Dissolved Oxygen': 'mg/L', 'Hardness': 'mg/L as CaCO3', 'Sodium': 'mg/L as Na', 'Chloride': 'mg/L as Cl', 'Boron': 'ug/L as B'}"
2447,156,Gunnison River at Iola,38.4806,-107.0917,,,Annual (specific dates within each year),"May 30, 1900-06/07, 1951","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,156,Cebolla Creek near Lake City,37.9806,-107.1667,,,Annual (specific dates within each year),"May 21, 1948-05/12, 1954","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2854,115,Mission Creek,,,37.4761,-122.2695,Annual (based on census data),1909-1909,Gallons per capita
2854,115,Laguna Creek,,,33.7167,-117.8667,Annual (based on census data),1909-1909,Gallons per capita
3034,142,Middle Tuolumne River near Mather,37.85,-119.8667,,,Annual (varies by year),05/05/1925-05/30/1933,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3034,142,Middle Tuolumne River at Oakland Recreation Camp,37.8278,-120.0111,,,Annual (varies by year),02/21/1917-05/26/1948,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3992,40,Carlos River,,,32.9,-111.5,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc."
3992,40,Sweetmeat Draw,,,32.9,-111.5,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc."
3992,40,Sevenmile Creek,,,32.9,-111.5,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc."
3992,40,Sycamore Draw,,,32.9,-111.5,"Annual, Monthly, Daily",1896-1963,"mi (square miles), a2.0, 15.4, .98, 1,027, etc."
56394,130,SAN EMIGDIO CREEK,34.981667,-119.184167,,,"Daily measurements for specific dates, monthly means over a year",03/1959-Current Year,"{'Discharge': ['ft3/s', 'm³/s'], 'Gage_Height': ['ft', 'm'], 'Acre_Foot/Year': 'acre-ft/yr', 'Cubic_Meters/Year': 'hm³ /yr'}"
38797,35,Cache Creek,38.6872,-121.7361,,,Annual,1960-01/01/1963-12/31/1963,tons
3033,139,Sespe Creek near Wheeler Springs,34.689,-119.256944,,,Varies by year,1949-03-10/1965-04-16,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
3033,139,Sespe Creek near Sespe,34.5007,-118.9472,,,Varies by year,Prior to 1924-04/1965,"{'Gage_height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
15,168,Middle Tuolumne River,,,38.0,-120.7,Monthly and Yearly,01/01/1917-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
1607,375,Waterman Canyon Creek near Arrowhead Springs,34.2101,-116.8336,,,Yearly,1913-10/01/1939-09/30,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,375,City Creek near Highland,33.7081,-117.6872,,,Yearly,1920-10/01/1939-09/30,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,375,Devil Canyon Creek near San Bernardino,34.1216,-117.2941,,,Yearly,1914-10/01/1939-09/30,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
27065,18,Site A,,,,,3 years,1960-01-01-1973-12-31,individuals per sampling period
27065,18,Site B,,,,,3 years,1960-01-01-1973-12-31,individuals per sampling period
27065,18,Site C,,,,,3 years,1960-01-01-1973-12-31,individuals per sampling period
27065,18,Site D,,,,,3 years,1960-01-01-1973-12-31,individuals per sampling period
27065,18,Site E,,,,,3 years,1960-01-01-1973-12-31,individuals per sampling period
14306,9,Redwood Creek,,,40.6,-123.8,"Various (daily discharge, annual runoff, frequency analysis periods)",1971-1973,"['Discharge', 'Flow Duration', 'Suspended Sediment Concentration']"
2447,441,Gila River at Kelvin,,,33.302778,-111.273611,Varies by year and date of measurement,1949-09-15 to 1961-09-14,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2447,441,Queen Creek at Whitlow damsite,33.298056,-111.273611,,,Varies by year and date of measurement,1917-05-20 to 1961-12-16,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
56808,445,SACRAMENTO RIVER AT FREEPORT,38.4555556,-121.5019444,,,Daily measurements available from June 1960 to current year for water temperatures; chemical analyses and biological data recorded from various starting years as specified.,June 1960 to current year,"{'Flow Rate (CFS)': 'cubic feet per second', 'Specific Conductance (µmhos)': 'micromhos', 'pH (UNITS)': '', 'Temperature (°C)': 'degrees Celsius', 'Turbidity (NTU)': 'Nephelometric Turbidity Units', 'Coliforms, Oxygen, Solids': {'Oxygen (MG/L 100 ML)': 'milligrams per liter', 'Fecal Coliform (COLS./100 ML)': '', 'Streptococci (Cols. PER 100 ML)': ''}, 'Hardness (Mg/L as CaCO3)': 'milligrams per liter as calcium carbonate'}"
15,181,Tuolumne River at Modesto,37.6278,-120.9889,,,Monthly and yearly measurements available from various years (1895-1950),1895-1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
56845,81,WARD CREEK,39.132222,-120.156667,,,Daily (from October 1972 to current year),10/01/1972-Current Year,"{'Area': 'mi2 and km2', 'Discharge': 'ft3/s and m³/s', 'Gage Height': 'ft and m', 'Water Volume': 'acre-ft/yr and hm3/yr'}"
15,302,Sacramento River near Red Bluff,40.1833,-122.2167,,,Annual,1879-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
23396,83,San Joaquin River near Mendota,,,37.2999,-120.6994,1 year,04/51-09/65,milligrams per liter
23396,83,Salt Slough near Loe Banos,,,37.0292,-120.8836,1 year,04/51-09/65,milligrams per liter
23396,83,San Joaquin River at Fremont Ford Bridge,,,37.2872,-120.6495,1 year,11/58-09/65,milligrams per liter
23396,83,Merced River at Exchequer,,,37.2167,-120.65,1 year,04/59-09/65,milligrams per liter
23396,83,Merced River near Stevinson,,,37.2167,-120.65,1 year,04/59-09/65,milligrams per liter
23396,83,San Joaquin River near Grayson,,,37.2167,-120.65,1 year,04/51-09/65,milligrams per liter
23396,83,"Tuolumne River above La Grange Dam, near La Grange",,,38.07,-120.62,1 year,04/51-09/65,milligrams per liter
23396,83,Tuolumne River at Tuolumne City,,,38.04,-120.63,1 year,04/51-09/65,milligrams per liter
23396,83,"San Joaquin River at Maze Road Bridge, near Modesto",,,37.6999,-120.9994,1 year,04/51-09/85,milligrams per liter
23396,83,"Stanislaus River at Tullock Dam site, near Knight Ferry",,,37.6999,-120.9994,1 year,07/56-08/65,milligrams per liter
23396,83,Stanislaus River near Rippey,,,37.6999,-120.9994,1 year,04/81-09/85,milligrams per liter
70038672,268,Aliso Canyon Creek near New Cuyama,34.983333,-119.775,,,Annual maximum from Water year 1960-63 and monthly from October 1963 to September 1964,1960-01-01 to 1964-09-30,"{'Discharge': 'cfs (cubic feet per second)', 'Precipitation': 'inches', 'Acre-feet': 'acre-ft'}"
47988,133,"Laborde Creek near San Jacinto, Calif.",33.862222,-117.024722,,,Annual,11/21/1961-12/4/1966,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
47988,133,"St. Johns Creek near Sage, Calif.",33.622944,-116.935556,,,Annual,11/17/1961-12/21/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
47988,133,"Temescal Creek tributary near Elsinore, Calif.",33.725,-117.368583,,,Annual,12/15/1961-12/21/1970,{'Gage_Height': 'ft'}
47988,133,"Wigham Creek near Lake Henshaw, Calif.",33.258333,-116.7975,,,Annual,01/06/1965-04/18/1971,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
1548,186,North Fork of Kaweah River at Kaweah,,,,,"Yearly records from October 12, 1910 to September 30, 1920",10/12/1910-09/30/1920,"{'Stage': 'feet', 'Discharge': 'second-feet'}"
3217,323,Russian River at Guerneville,,,,,Yearly,1946-12-28/1950-02-05,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3217,323,Mattole River near Petrolia,40.309722,-124.256944,,,"{'Monthly': '1912-1913', 'Yearly': '1911-1913'}",1911-09/1913-12,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'thousands of acre-feet'}"
251,14,Dodge-Nevada Canal near Pima,,,32.1555,-110.9876,Annual,1921-01/01/1921-12/31/1938,Discharge (cubic feet per second)
251,14,Duncan Canal near Duncan,,,32.9185,-110.7498,Annual,1899-01/01/1899-12/31/1938,Discharge (cubic feet per second)
251,14,East Fork White River at Fort Apache,,,33.7363,-109.9972,Annual,1912-01/01/1912-12/31/1921,Discharge (cubic feet per second)
251,14,East Turkey Creek at Paradise,,,35.1985,-111.6491,Annual,1919-01/01/1919-12/31/1925,Discharge (cubic feet per second)
251,14,Florence Canal near Florence,,,32.9862,-111.6763,Annual,1898-01/01/1898-12/31/1917,Discharge (cubic feet per second)
251,14,Florence-Casa Grande Canal near Florence,,,32.9862,-111.6763,Annual,1928-01/01/1937-12/31/1938,Discharge (cubic feet per second)
251,14,Fort Thomas Canal at Ashurst,,,32.9185,-110.7498,Annual,1899-01/01/1899-12/31/1931,Discharge (cubic feet per second)
1520,145,"Kaweah River near Three Rivers, Cal.",,,36.3492,-119.2264,Various dates during the year,04/11/1913-09/30/1913,"{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}"
56420,143,LOS GATOS CREEK ABOVE NUNEZ CANYON,36.214722,-120.469722,,,Daily measurements from October to September of each water year,May 1945 to current year,"{'Discharge': 'cubic feet per second (cfs)', 'Area': 'square miles (sq mi)', 'Volume': 'acre-feet (acre-ft)'}"
3034,207,Sacramento River near Red Bluff,40.231944,-122.180833,,,Annual peak stages,1879-01-06 to 1946-12-27,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
56411,521,Albion River near Comptche,39.261111,-123.616667,,,Annual,12/22/1971,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56411,521,South Fork Eel River near Branscomb,39.718583,-123.651667,,,Annual,01/22/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56411,521,Jacoby Creek near Freshwater,40.791667,-124.002778,,,Annual,03/02/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56411,521,South Fork Salmon River near Forks of Salmon,41.222222,-123.25,,,Annual,03/02/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56411,521,Hayfork Creek near Hayfork,40.519444,-123.084583,,,Annual,03/03/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56411,521,South Fork Smith River near Crescent City,41.791667,-124.025,,,Annual,03/02/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
56362,249,Salmon Creek at Bodega,38.348333,-122.979167,,,Daily measurements within specified years,07/01/1962-09/30/1975,"{'Discharge': 'cubic feet per second (ft3/s)', 'Volume': 'acre-feet/yr (ac-ft/yr)'}"
2987,192,Stillaguamish River,47.8897,-122.1045,,,Annual,1909-12-07 to 1937-11-26,cfs (cubic feet per second)
2987,192,Suiattle River,48.6833,-121.1169,,,Annual,1910-11-21 to 1937-11-26,cfs (cubic feet per second)
2987,192,Nooksack River,48.8378,-122.2967,,,Annual,1910-11-21 to 1937-11-26,cfs (cubic feet per second)
2913,165,Spanish Fork near Lake Shore,,,40.215,-111.713,Monthly and yearly,01/01/1904-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
57549,236,MOJAVE RIVER NEAR HODGE,34.835833,-117.190833,,,Daily (for the year 1976-77 as per table),"10/01/1930-09/30/1932, 10/01/1970-current year",cubic feet per second
1983,39,Rock Creek,,,,,Monthly to Annually,01/04/1897-10/14/1908,cubic feet per second
1607,408,Tenaya Creek near Yosemite,37.7431,-119.6035,,,Annual,1914-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,408,Tuolumne River near Hetch Hetchy (Sequoia),37.8789,-120.0833,,,Annual,1911-01-01-1927-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1744,48,Black Canyon Creek,,,33.0325,-117.2083,Various dates within the year,10/01/1913-09/30/1914,{'Discharge': 'second-feet'}
51055,25,Topanga Creek near Topanga Beach,,,34.0,-118.5,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}"
51055,25,"Malibu Creek at Crater Camp, near Calabasas",,,34.1,-118.6,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}"
51055,25,Santa Clara River near Saugus,,,34.3,-118.5,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}"
51055,25,Piru Creek near Piru,,,34.4,-118.9,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}"
51055,25,Hopper Creek near Piru,,,34.4,-118.9,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}"
51055,25,Sespe Creek near Fillmore,,,34.4,-118.8,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}"
51055,25,Santa Paula Creek near Santa Paula,,,34.4,-119.1,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}"
