doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
9956,121,Perris Channel Lateral 'B' at Perris Boulevard near March Field,,,33.883333,-117.275556,"Various dates and times throughout the Water Years 1970-71, 1973-75",11/29/1970-04/MAR/1975,"{'Temperature': 'DEG C', 'StreamFlow': 'FT3/5', 'Sediment_Suspended': 'MG/L'}"
12711,15,Sacramento River at Butte City,39.533,-122.267,39.533,-122.267,Annual,01/31/1921-01/19/1973,"{'Elevation': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
3033,228,Highland Creek near Kelseyville,38.936111,-122.907222,,,Annual peaks for 1963-65,Annual peaks for 1963-65,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
1553,48,Santa Ana River near Prado,,,33.7333,-117.867,"Variable, measurements recorded at irregular intervals throughout the year",10/09/1921-09/21/1921,"{'Gage Height': 'Feet', 'Discharge': 'Second-feet'}"
3033,184,San Benito River,36.9006,-121.5967,,,Varies by year,"Jan. 28, 1950-Mar. 22, 1958","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3033,184,Pajaro River,36.9006,-121.5967,,,Varies by year,"February 1938-Mar. 20, 1949","{'Gage_Height': 'feet', 'Discharge': None}"
15,356,North Fork Feather River at Big Bar,39.8167,-120.8833,,,Monthly and Yearly,1911-1950,thousands of acre-feet for runoff; cubic feet per second for discharge
56792,174,SOUTH FORK WILLOW CREEK NEAR FRUTO,39.541111,-122.388611,,,Historical record to current year,07/1963-current year,"{'Average Discharge': 'ft3/s and m³/s', 'Drainage Area': 'mi² and km2'}"
573,16,"Loup, Platte, and Elkhorn Rivers",,,41.15,-104.7,Annual,01/01/1899-12/31/1944,Cubic Feet per Second (cfs)
573,16,Tributaries of Mississippi River from Lake Ontario,,,43.125,-77.6,Annual,01/01/1899-12/31/1944,Cubic Feet per Second (cfs)
573,16,"Rogue, Umpqua, and Siletz Rivers",,,42.5,-123.3,Annual,01/01/1899-12/31/1944,Cubic Feet per Second (cfs)
70038672,78,Deep Creek,34.3416667,-117.2277778,,,Daily measurements over a year (10-1963 to 09-1964),10/1963-09/1964,"{'Discharge': 'cubic feet per second', 'Volume': 'acre-feet'}"
70038393,405,Feather River at Nicolaus,38.9,-121.5333333,,,Daily measurements across water year October 1961 to September 1962,October 1961-September 1962,"{'Discharge': 'cubic feet per second (cfs)', 'Cumulative_Volume': 'acre-feet'}"
56404,407,INDIAN CREEK NEAR HAPPY CAMP,41.835278,-123.381389,,,Monthly (fragmentary) to current year,09/1911-12/1956 to current year,"{'Discharge': 'ft3/s and m3/s', 'Gage Height': 'ft and m'}"
3033,263,Middle Fork Eel River near Covelo,39.809722,-123.1375,,,Annual,01/25/1912-02/18/1922,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3033,263,Short Creek near Covelo,39.830556,-123.180556,,,Annual,12/21/1955-01/20/1964,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3807,20,Cottonwood Creek at Morena Dam,,,32.7688,-116.8776,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet', 'Runoff_Per_Square_Mile': 'acre-feet per square mile'}"
3807,20,Jamul Creek near Jamul,,,32.8372,-116.9917,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,"Sweetwater River at Loveland Dam, near Alpine",,,32.8333,-107.1836,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,"Boulder Creek at Cuyamaca Reservoir, near Julian",,,32.8581,-116.5854,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,San Diego River at El Capitan Dam,,,32.7855,-116.8808,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,San Diego River near Santee,,,32.8149,-116.9713,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,Santa Ysabel Creek at Sutherland Dam,,,33.0218,-116.8654,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,Guejito Creek near San Pasqual,,,33.0136,-116.8654,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,"San Luis Rey River at Lake Henshaw, near Mesa Grande",,,33.0855,-116.7466,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,"Temecula Creek at Vail Dam, near Temecula",,,33.5096,-117.1607,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3807,20,San Juan Creek near San Juan Capistrano,,,33.4809,-117.6472,Annual,1954-11-01/1955-10-31,"{'Drainage_Area': 'square miles', 'Runoff': 'acre-feet'}"
3034,262,North Fork American River at Rattlesnake Bridge,38.8144444,-121.0930556,,,Annual to Monthly,"1928-Dec. 27, 1946","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1607,426,McCloud River at Baird,41.0383,-121.7224,,,Yearly,01/01/1911-09/30/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,426,Mill Creek near Los Molinos,40.2236,-121.8019,,,Yearly,01/01/1929-09/30/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,426,Thomas Creek at Paskenta,41.1556,-121.9764,,,Yearly,01/01/1922-09/30/1939,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
3034,62,Soda Springs near Onion Creek Tributary,,,38.75,-120.75,Annual measurements,01/31/1963-12/23/1964,"{'Discharge': 'cfs sq mi', 'Gage height': 'feet'}"
3034,62,"Flat Dutch Creek near Forbes Fork North, Calif.",,,38.8,-120.7,Annual measurements,12/23/1955-02/01/1965,"{'Discharge': 'cfs sq mi', 'Gage height': 'feet'}"
3034,62,"Rubicon River near American Fork North, Calif.",,,39.1,-120.9,Annual measurements,02/01/1963-12/23/1964,"{'Discharge': 'cfs sq mi', 'Gage height': 'feet'}"
3034,62,"American River Fork South near Silver Fork, Calif.",,,38.6,-120.8,Annual measurements,12/23/1964,"{'Discharge': 'cfs sq mi', 'Gage height': 'feet'}"
3034,62,"Lost River near Bridge at Olene, Oreg.",,,42.5,-121.9,Annual measurements,12/23/1964,"{'Discharge': 'cfs sq mi', 'Gage height': 'feet'}"
3034,62,"Williamson River near Creek above Spring, Oreg.",,,42.7,-122.1,Annual measurements,04/27/1917,"{'Discharge': 'cfs sq mi', 'Gage height': 'feet'}"
3034,62,"Long Creek near Silver Lake, Oreg.",,,42.7,-121.8,Annual measurements,04/27/1913,"{'Discharge': 'cfs sq mi', 'Gage height': 'feet'}"
53409,108,San Gabriel Mountains,34.2975,-118.0833,,,Annual,1920-1950,acre-feet
53409,108,"Sawmill, Liebre, and Tehachapi Mountains",35.2628,-118.5512,,,Annual,1947,acre-feet
53409,108,Tehachapi Mountains,35.1128,-118.4174,,,Annual,1947,acre-feet
70048669,10,Mokelumne River,,,38.0958,-120.7625,Varies per year,03/19/1907-01/24/1970,"{'Stage': 'feet above mean sea level', 'Discharge': 'cfs'}"
2447,312,Ferron Creek,,,39.144444,-110.904167,Varies per year,1911-06-18 to 1958-10-20,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,312,San Rafael River,39.144444,-110.904167,,,Varies per year,1948-05-24 to 1962-09-21,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
70038681,351,STONE CORRAL CREEK NEAR SITES,39.288333,-122.3,,,Daily measurements within a Water Year (October to September),10/01/1972-09/30/1973,Cubic feet per second (cfs) for discharge
2252,628,Camp Carlton Ditch,,,34.1135,-117.2927,Months to years between sequential measurements,06/1898-09/25/1907,second-feet (Sec.-ft.)
2252,628,City of San Bernardino (General),,,34.114,-117.2923,Months to years between sequential measurements,05/31/1904-09/28/1907,second-feet (Sec.-ft.)
251,319,Graham Canal,,,34.3,-111.8,Annual,01/01/1915-12/31/1938,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}"
56807,503,Napa River,38.589444,-122.596667,,,Annual,01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56807,503,Blossom Creek,38.593333,-122.613056,,,Annual,01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56807,503,Garnett Creek,38.593333,-122.590556,,,Annual,01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56807,503,Cyrus Creek,38.580833,-122.593889,,,Annual,01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56807,503,Milliken Creek,38.325278,-122.273333,,,Annual,01/16/1978,{'Gage_Height': 'feet'}
56807,503,Sarco Creek,38.332222,-122.251667,,,Annual,01/09/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56807,503,Russian River,39.319444,-123.221111,,,Annual,12/14/1977,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56807,503,Albion River,39.261111,-123.616667,,,Annual,01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56807,503,Hull Creek,39.544167,-122.926111,,,Annual,01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
24284,142,Las Varas Canyon Creek at Lower Doty Diversion,34.4667,-119.9667,,,Variable (dates with measurements are inconsistent across years),12/13/1948-20/October/1955,"{'Discharge': 'gpm', 'Temperature': 'F'}"
733,491,Huasna River,35.021111,-120.321667,,,Monthly and yearly estimates from December 1929 to December 1961 (discontinued). Detailed daily records for the water year October 1960 to September 1961.,12/01/1929-12/31/1961,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Area': 'square miles (sq mi), acre-feet (acre-ft)'}"
2447,191,San Miguel River at Fall Creek,38.0,-108.016667,,,Annual,"May 27, 1896-June 10, 14, 1899","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2913,417,Truckee River,,,39.5,-120.0,Yearly,1911-01/01/1918-12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3033,252,Dry Creek tributary near Hopland,38.886111,-123.154167,,,Annual,02/16/1959-02/13/1962,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3033,252,Dry Creek near Cloverdale,38.749722,-123.091111,,,Annual,Dec 1937-01/23/1954,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
716,29,Santa Clara River,,,,,Yearly (1949-1959),04/01/1949 - 12/31/1959,
716,29,Santa Clara River,,,,,Yearly (1929-1959),01/01/1929 - 12/31/1959,
716,29,Santa Fe Channel,,,,,Yearly (1944-1959),01/01/1944 - 12/31/1959,
716,29,Sawpit Creek,,,,,Yearly (1941-1959),01/01/1941 - 12/31/1959,
716,29,Sespe Creek,,,,,Yearly (1953-1959),01/01/1953 - 12/31/1959,
716,29,Sierra Madre Wash,,,,,Yearly (1929-1959),01/01/1929 - 12/31/1959,
716,29,Stoddard Creek,,,,,Yearly (1958-1959),01/01/1958 - 12/31/1959,
716,29,Sycamore Canyon Channel,,,,,Yearly (1927-1959),01/01/1927 - 12/31/1959,
716,29,Thompson Creek,,,,,Yearly (1943-1959),01/01/1943 - 12/31/1959,
716,29,Timber Creek,,,,,Yearly (1945-1959),01/01/1945 - 12/31/1959,
716,29,Tujunga Wash,,,,,Yearly (1950-1959),01/01/1950 - 12/31/1959,
716,29,Walnut Ave. Storm Drain,,,,,Yearly (1928-1959),01/01/1928 - 12/31/1959,
733,20,Pacific slope basins,,,36.7783,-119.4179,Annual,1878-09/01/1960,
3058,618,Corte Madera Creek at Ross,37.9625,-122.5556,,,Monthly and Yearly,02/1951-09/1960,"{'Discharge': ['cubic feet per second', 'acre-feet'], 'Latitude_Longitude': ['degrees']}"
3033,219,North Fork Cottonwood Creek at Ono,40.472222,-122.622222,,,Annual,"Feb. 9, 1908-12/22, 1964","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3033,219,North Fork Cottonwood Creek near Igo,40.442222,-122.549167,,,Annual,"Dec. 21, 1955-Dec. 22, 1964","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3048,356,Merced River at Bagby,37.611111,-120.130556,,,"Daily measurements available for water year 1957-58, with monthly aggregates.",November 1922 to September 1958,"{'Latitude_Longitude': 'degrees', 'Discharge': ""cubic feet per second (cf's) and acre-feet (acre-ft)"", 'Gage_Height': 'feet'}"
15,367,Middle Yuba River,39.393056,-121.080556,,,Monthly and yearly,10/01/1940-09/30/1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
51002,13,San Jose Creek,,,34.5,-120.0,1 year,04/01/1941-03/31/1950,acre-feet
51002,13,Atascadero Creek,,,34.5,-120.0,1 year,04/01/1941-03/31/1950,acre-feet
51002,13,Carpinteria Creek,,,34.5,-120.0,1 year,04/01/1941-03/31/1950,acre-feet
51002,13,Salsipuedes Creek,,,34.5,-120.0,1 year,04/01/1941-03/31/1950,acre-feet
1641,403,SAN JOAQUIN RIVER NEAR NEWMAN,37.266667,-120.5,,,Daily measurements from October to September of the following year,10/01/1968-09/30/1970,Cubic feet per second (cfs)
15,146,Merced River at Exchequer,37.391944,-120.785833,,,Yearly,1935-12-31/1950-09-30,"['cubic feet per second', 'acre-feet']"
28370,16,Thermograph Station 10263500,,,,,Annual,,°C
28370,16,Thermograph Station 11111500,,,,,Annual,,°C
28370,16,Thermograph Station 11319500,,,,,Annual,,°C
28370,16,Thermograph Station 11382000,,,,,Annual,,°C
28370,16,Thermograph Station 11407000,,,,,Annual,,°C
28370,16,Thermograph Station 11445500,,,,,Annual,,°C
28370,16,Thermograph Station 11471000,,,,,Annual,,°C
28370,16,Thermograph Station 11480500,,,,,Annual,,°C
28370,16,Thermograph Station 11525500,,,,,Annual,,°C
70038681,467,RUBICON RIVER BELOW HELL HOLE DAM,39.0567,-120.4069,,,Daily measurements from October to September (water year),"{'Start_Date': '11/01/1965', 'End_Date': '09/30/1973'}","{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet', 'Gage Height': 'feet'}"
56417,518,Wildcat Canyon Creek near Cool,,,,,Annual,11/13/1973-11/13/1974,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56417,518,Browns Bar Canyon Creek near Cool,,,,,Annual,11/13/1973-11/13/1974,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56417,518,Paymaster Creek near Cool,,,,,Annual,11/13/1973-11/13/1974,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56417,518,Burns Valley Creek near Clearlake Highlands,38.975833,-122.611667,,,Annual,01/23/1970-01/16/1974,"{'Gage_height': 'feet', 'Discharge': 'ft3/s'}"
56417,518,Pine Creek nr Westwood,,,,,Annual,09/18/1974,{'Discharge': 'ft3/s'}
56417,518,Golden Trout Creek nr Cartago,,,,,Annual,09/10/1974,{'Discharge': 'ft3/s'}
56417,518,Little Kern River nr Quaking Aspen Camp,,,,,Annual,09/10/1974,{'Discharge': 'ft3/s'}
56417,518,South Fork Kern River nr Olancha,,,,,Annual,09/19/1974,{'Discharge': 'ft3/s'}
56850,341,Plunge Creek Near East Highlands,34.118333,-117.140833,,,Daily for discharge measurements; monthly mean values for water year October 1977 to September 1978,January 1919 to current year,"{'Discharge': 'cubic feet per second (ft3/s)', 'Gage Height': 'feet (ft) and meters (m)', 'Volume': 'acre-feet/yr (ac-ft/yr)'}"
3117,730,Putah Creek Near Guenoc,38.9567,-122.7164,38.9567,-122.7164,Daily measurements over a water year (October to September),10/01/1966-09/30/1968,Cubic feet per second
3048,25,Alameda storm drain,,,,,Yearly (1937 - 1958),03/01/1937-09/30/1958,cubic feet per second
3048,25,Alhambra Wash,,,,,Yearly (1929 - 1958),03/01/1929-09/30/1958,cubic feet per second
3048,25,Aliso Wash,,,,,Yearly (1939 - 1958),03/01/1939-09/30/1958,cubic feet per second
3048,25,Arcadia Wash,,,,,Yearly (1955 - 1958),03/01/1955-09/30/1958,cubic feet per second
3048,25,Arcadia Wash channel,,,,,Yearly (1956 - 1958),03/01/1956-09/30/1958,cubic feet per second
3048,25,Arroyo Seco,,,,,Yearly (1942 - 1958),03/01/1942-09/30/1958,cubic feet per second
3048,25,Arroyo Simi,,,,,Yearly (1933 - 1951) and (1952 - 1958),"03/01/1933-09/30/1951, 03/01/1952-09/30/1958",cubic feet per second
3048,25,Arroyo Simi (Moorpark Road),,,,,Yearly (1955 - 1958),03/01/1955-09/30/1958,cubic feet per second
366,107,San Gabriel River,34.1376,-117.8888,,,"Daily for year ending Sept. 30, 1915; Monthly summary also provided.",10/01/1915-09/30/1915,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
2848,91,Santa Ynez River,,,34.5,-120.0,Annual,1904-05-01 to 1943-44-12,inches
2848,91,San Lucas Bridge,,,34.5,-120.0,Annual,1928-29-01 to 1943-44-12,inches
2848,91,Robinson Bridge,,,34.5,-120.0,Annual,1904-05-01 to 1943-44-12,inches
2749,31,Mokelumne River,38.0686,-120.7368,,,1 year (Oct. 1 to Sept. 30),10/01/1905-09/30/1927,"{'Run-off_Total': 'acre-feet', 'Run-off_Per_Square_Mile': 'acre-feet', 'Depth_On_Drainage_Area': 'inches', 'Percentage_of_22_year_average_Runoff': '', 'Average_Precipitation_on_Drainage_Area': 'inches', 'Run_off_in_Percent_of_Precipitation': ''}"
25076,29,San Emigdio Creek at San Emigdio ranch house,,,34.8,-119.7,1 year,1893-03/01/1896-02/28,inches
25076,29,White River near Hot Springs,,,35.3,-118.9,1 year,1910-03/01/1913-02/28,inches
25076,29,Deer Creek at Hot Springs,,,35.3,-118.9,1 year,1910-03/01/1926-02/28,inches
25076,29,Tyler Creek near Hot Springs,,,35.3,-118.9,1 year,1910-03/01/1912-02/28,inches
23293,20,Mojave River at The Forks,,,34.5556,-117.2858,Annual for 1931-1965; daily during peak flood events,03/01/1931-05/31/1965,"Acre-feet, cubic feet per second (cfs)"
23293,20,Deep Creek near Hesperia,,,34.4283,-117.3002,Annual for 1904-1942; specific dates during peak events,02/09/1932,cubic feet per second (cfs)
23293,20,West Fork Mojave River near Hesperia,,,34.4789,-117.3164,Annual for 1904-1942; specific dates during peak events,03/13/1937,cubic feet per second (cfs)
23293,20,Mojave River at lower narrows near Victorville,,,34.5556,-117.2858,Annual for 1930-1969; specific dates during peak events,02/09/1932,cubic feet per second (cfs)
23293,20,Mojave River at Barstow,,,34.8803,-117.0282,Annual for 1930-1969; specific dates during peak events,02/09/1932,cubic feet per second (cfs)
23293,20,Mojave River at Afton,,,34.8022,-116.9847,Annual for 1929-1965; specific dates during peak events,02/10/1932,cubic feet per second (cfs)
70038413,452,BLACK BUTTE RIVER NEAR COVELO,39.8208333333,-123.080555556,,,Daily measurements from October to September of the following year,10/01/1958-09/30/1969,cubic feet per second (cfs) and acre-feet (acre-ft)
2447,424,Agricultural Research Service Safford watershed W-V,32.625,-109.6,,,Annual,"Aug. 6, 1939-07/24/1962","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
