doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
28076,40,C 7,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
28076,40,C 8,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
28076,40,C 9,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
28076,40,C 10,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
28076,40,P 1,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
28076,40,P 2,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
28076,40,P 3,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
28076,40,P 4,,,,,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}"
2809,131,Station near Guenoc,,,38.6167,-122.5833,Water Year (October 1 - September 30),10/01/1930-09/30/1953,acre-feet per square mile and depth in feet
2809,131,Station near Winters,,,38.7122,-121.8064,Water Year (October 1 - September 30),10/01/1930-09/30/1953,acre-feet per square mile and depth in feet
677,420,Big Grizzly Creek near Portola,39.8666667,-120.4666667,,,Daily measurements for specific months across different years,"10/1925-09/1932, 10/1950-09/1953, 06/1954-09/1955","{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Runoff': 'acre-feet'}"
16643,23,Santa Margarita River,33.3497,-117.2135,,,Annual,03/01/1923-12/31/1957,acre-feet
16643,23,De Luz Creek,33.2953,-117.2217,,,Annual,03/01/1923-12/31/1957,acre-feet
15,136,Tenaya Creek,,,,,Annual,1931-01/01/1931-1949-12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
15,136,Merced River at Yosemite,37.7439,-119.5892,,,"{'Annual_Average': '1912-1917', 'Monthly': '1904-1917'}","{'Annual_Average': '1912-12/31/1917', 'Monthly': '1904-10/01/1904-1917-09/30'}","{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet'}"
3058,681,Klamath River below Fall Creek,41.9722,-122.3681,,,Monthly and yearly measurements,10/1923-09/1960,"{'Discharge': ['cubic feet per second', 'acre-feet'], 'Gage Height': ['feet']}"
52982,67,Eagle Canyon Cheek Near Ellwood,34.4805556,-119.9333333,,,Various dates throughout the year,02/15/1946-03/14/1950,"['Second-feet', 'Gals. per min']"
15,57,Kaweah River near Three Rivers,36.4,-118.95,,,Monthly and yearly,10/1903-09/1950,cubic feet per second (cfs)
2447,143,Coon Creek,39.1167,-108.1333,39.1167,-108.1333,Annual,05/12/1937-10/1940,"{'Gage height': 'feet', 'Discharge': 'cfs'}"
2447,143,Mesa Creek,39.0833,-108.1167,39.0833,-108.1167,Annual,05/1937-06/1956,"{'Gage height': 'feet', 'Discharge': 'cfs'}"
28076,22,Calabazas Creek tributary,37.2679,-122.0315,37.2679,-122.0315,Annual,1974-01-01-1974-12-31,tonnes
28076,22,"Calabazas Creek at Mt. Eden Road, near Saratoga",37.2679,-122.0315,37.2679,-122.0315,Annual,1975-01-01-1975-12-31,tonnes
28076,22,"Prospect Creek at Saratoga Golf Course, near Saratoga",37.2679,-122.0315,37.2679,-122.0315,Annual,1973-01-01-1973-12-31,tonnes
28076,22,"Calabazas Creek at Rainbow Drive, near Cupertino",37.3267,-122.0325,37.3267,-122.0325,Annual,1974-01-01-1974-12-31,tonnes
28076,22,"Calabazas Creek at Rainbow Drive, near Cupertino 1",37.3267,-122.0325,37.3267,-122.0325,Annual,1975-01-01-1975-12-31,tonnes
3048,693,"Santa Maria River basin, gaging-station records in 191-199",34.9667,-120.6667,34.9667,-120.6667,Annual,1911-1999,
3884,12,San Joaquin River near Friant,,,36.7347,-119.5194,Annual,1907-1938,square miles
3884,12,San Joaquin River below Friant,,,36.7347,-119.5194,Annual,1938-present,square miles
3884,12,San Joaquin River near Mendota,,,36.7455,-120.5407,Annual,1939-present,square miles
3884,12,San Joaquin River near Dos Palos,,,37.1298,-120.4905,Annual,1940-present,square miles
3884,12,San Joaquin River near El Nido,,,37.2172,-120.4687,Annual,1939-present,square miles
3884,12,South Fork San Joaquin River near Florence Lake,,,37.5421,-119.7259,Annual,1921-present,square miles
3884,12,Bear Creek near Vermilion Valley,,,37.7975,-118.7684,Annual,1921-present,square miles
3884,12,Mono Creek near Vermilion Valley,,,37.7975,-118.7684,Annual,1921-present,square miles
3884,12,Big Creek below Huntington Lake,,,37.5222,-119.6953,Annual,1925-present,square miles
3884,12,Pitman Creek below Tamarack Creek,,,37.5096,-119.7043,Annual,1927-present,square miles
3884,12,Willow Creek below Crane Valley Reservoir,,,36.4068,-118.8836,Annual,1940-present,square miles
3884,12,Big Sandy Creek near Auberry,,,36.6833,-119.2236,Annual,1943-present,square miles
3884,12,Fine Gold Creek near Friant,,,36.7347,-119.5194,Annual,1936-present,square miles
3884,12,Cottonwood Creek near Friant,,,36.7347,-119.5194,Annual,1941-present,square miles
3884,12,Fresno River near Knowles,,,36.7378,-119.7017,Annual,1911-present,square miles
3884,12,Fresno River near Daulton,,,37.0315,-119.7272,Annual,1941-present,square miles
2447,108,Cataract Creek above Green Mountain Reservoir,39.85,-106.2903,,,Variable (dates differ each year),"May 9, 1947-June 21, 1951","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,108,Blue River near Kremmling,39.8722,-106.2903,,,Variable (dates differ each year),"June 9, 1905-July 1, 1907","{'Gage_height': 'feet', 'Discharge': 'cfs'}"
15,421,Twin Lakes Outlet near Kirkwood,38.7455,-120.7578,,,Monthly and yearly,1936-12-01/1950-09-30,"['cubic feet per second', 'acre-feet']"
57549,77,PALO VERDE CANAL,,,33.5962,-114.6447,varies by day within the water year (October 1976 to September 1977),10/01/1976-09/30/1977,"{'INSTANTANEOUS DISCHARGE': '(CFS)', 'SPE-CIFIC CON-DUCT-ANCE': '(MICROHOS)', 'PH': '(UNITS)', 'TEMPERATURE': '(DEG C)', 'HARD-NFSS': '(CA,MG/L)', 'NON-CAR-RONATE HARD-NESS': '(MG/L)', 'DIS-SOLVED CAL CIUM (CA)': '(MG/L)', 'DIS-SOLVED MAG-NE-STUM (MG)': '(MG/L)', 'DIS-SOLVED SODIUM (NA)': '(MG/L)'}"
3217,394,Salmon River at Somesbar,,,41.75,-123.1,Monthly and yearly mean discharge measurements,01/01/1912-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
1641,442,Cherry Creek,37.894444,-119.961667,,,Daily measurements (specific dates for different years are given in the document),May 1956-September 1970,"{'Discharge': 'cubic feet per second', 'Gage_Height': 'feet'}"
15,66,North Fork Kings River near Cliff Camp,,,36.3167,-118.5833,Monthly and yearly,Oct. 1921 - Sept. 1950,"[{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}]"
26897,40,Santa Ana River,,,34.1,-117.15,Annual mean recharge rate,Not specified,ft3/s (cubic feet per second)
1548,33,Santa Ysabel Creek,,,33.0667,-117.05,Multiple dates over the years 1918-1920,10/05/1918-09/29/1920,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}"
1641,409,Del Puerto Creek,37.48666667,-121.20805556,,,Daily for discharge measurements; yearly for total and average discharge,05/11/1965-09/30/1970,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet (ft)', 'Precipitation': 'inches'}"
2560,61,Big River near Mendocino,,,39.2833,-123.8175,Annual,1951-12-22 to 1956,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}"
2560,61,Noyo River near Fort Bragg,,,39.4651,-123.8208,Annual,1951-12-22 to 1965,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}"
2560,61,Middle Fork Ten Mile River near Fort Bragg,,,39.4781,-123.8306,Annual,1964-12-21 to 1965,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}"
2560,61,Mattole River near Petrolia,,,40.5625,-124.0458,Annual,1911-12-22 to 1965,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}"
2560,61,North Fork Mattole River at Petrolia,,,40.57,-124.05,Annual,1951-12-22 to 1957,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}"
56394,397,"Golden Trout Creek near Cartago, CA",,,36.4991,-118.4167,Annual,09-12-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"Kern River near Quaking Aspen Camp, CA",,,36.5,-118.4167,Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"Little Kern River near Quaking Aspen Camp, CA",,,36.5,-118.4167,Annual,09-11-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"South Fork Kern River near Olancha, CA",,,36.4167,-118.3333,Annual,09-11-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"Erskine Creek near Bodfish, CA",,,35.7167,-118.9167,Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"Bodfish Creek near Bodfish, CA",,,35.7167,-118.9167,Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"Bodfish Creek tributary near Bodfish, CA",,,35.7167,-118.9167,Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"Pleito Creek near Lakeview, CA",,,35.7167,-118.9167,Annual,09-29-1976,"{'Gage_Height': '', 'Discharge': 'unknown'}"
56394,397,"Cuddy Creek at Lake of the Woods, near Frazier Park, CA",,,34.8333,-118.9167,Annual,09-29-1976,"{'Gage_Height': '', 'Discharge': 'unknown'}"
56394,397,"Pastoria Creek near Grapevine, CA",,,35.25,-118.6667,Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
56394,397,"E1 Paso Creek above diversion dam, near Wheeler Ridge, CA",,,35.2833,-118.5833,Annual,09-26-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}"
3089,678,"Prairie Creek tributary near Klamath, Calif.",41.414722,-124.030556,,,Annual,12/01/1962-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Horsethief Creek near Macdoel, Calif.",41.6875,-122.052778,,,Annual,01/31/1963-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Mosquito Creek near Shevlin, Oreg.",,,,,Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Brownsworth Creek near Bly, Oreg.",,,,,Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Currier Creek near Paisley, Oreg.",,,,,Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Crystal Creek near Chiloquin, Oreg.",,,,,Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Threemile Creek near Crystal, Oreg.",,,,,Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Klamath River tributary near Keno, Oreg.",,,,,Annual,12/23/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Dona Creek near Klamath River, Calif.",41.837222,-122.921944,,,Annual,02/11/1961-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Cedar Gulch near Callahan, Calif.",41.344444,-122.829167,,,Annual,12/01/1960-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Etna Creek above Lunch Creek, near Etna, Calif.",41.402778,-122.981389,,,Annual,02/10/1961-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Soap Creek tributary near Fort Jones, Calif.",41.652778,-122.421389,,,Annual,1961-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Fort Goff Creek near Seiad Valley, Calif.",41.858333,-123.258333,,,Annual,09/02/1961-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
3089,678,"Benjamin Creek near Happy Camp, Calif.",41.768333,-123.401389,,,Annual,09/02/1961-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}"
15,409,Georgetown Divide Ditch above Pilot Creek,38.938333,-120.478333,,,Yearly,1910-1950,Cubic feet per second (cfs)
2447,120,Colorado River at Glenwood Springs,,,39.22222,-107.48278,"Varies by year, generally monthly in June","May 29, 1945-June 2, 1961","{'Gage Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
2447,120,Roaring Fork at Aspen,39.18889,-106.81528,,,"Varies by year, generally monthly in June","May 18, 1937-June 14, 1953","{'Gage Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
56363,218,Milton-Bowman Tunnel Outlet,39.46,-120.6111,,,Daily measurements throughout the year with monthly summaries.,"10/01/1928-09/30/1930, 02/01/1931-to current year","{'Discharge': 'cubic feet per second (ft³/s)', 'Volume': 'acre-feet per year (acre-ft/yr)'}"
3217,185,"Sawpit Creek near Monrovia, Calif.",,,34.1916667,-118.0163889,Monthly and yearly,1916-12-24-1950-11-10,cubic feet per second (cfs)
3927,20,"Sacramento River below Wilkins Slough, Calif",,,38.5816,-121.4944,Annual,1931-01/01/39-12/31/??,sq mi
3927,20,"Sacramento River at Knights Landing, Calif",,,38.8522,-121.7429,Annual,1921-01/01/39-12/31/??; 1940-01/01/??-12/31/??,sq mi
3927,20,"Big Grizzly (Grizzly) Creek near Portola, Calif",,,39.7683,-121.273,Annual,1925-01/01/32-12/31/53; 1954-01/01/??-12/31/??,sq mi
3927,20,"Middle Fork Feather River near Clio, Calif",,,39.7434,-121.6067,Annual,1925-01/01/??-12/31/??,sq mi
3927,20,"Middle Fork Feather River at Sloat (near Cromberg), Calif.",,,39.7522,-121.57,Annual,1910-01/01/??-12/31/28,sq mi
3927,20,"Lost Creek near Clipper Mills, Calif",,,39.7264,-121.5567,Annual,1927-01/01/??-12/31/41; 1948-01/01/??-12/31/??,sq mi
3927,20,"South Fork Feather River near La Porte, Calif",,,39.7567,-121.5792,Annual,1927-01/01/??-12/31/33,sq mi
3927,20,"North Fork Feather River near (below) Prattville, Calif.",,,39.7484,-121.578,Annual,1905-01/01/??-12/31/??,sq mi
3927,20,"Butt Creek below Almanor - Butt Creek tunnel near Prattville, Calif.",,,40.0966,-120.8711,Annual,1938-01/01/??-12/31/??,sq mi
3927,20,"Feather River at Oroville, Calif.",,,39.5342,-121.5614,Annual,1902-01/01/??-12/31/??,sq mi
3927,20,"Middle (Middle Fork) Yuba River at Milton, Calif",,,39.2683,-121.0358,Annual,1926-01/01/??-12/31/34; 1935-01/01/??-12/31/??,sq mi
3927,20,"North (North Fork) Yuba River below Goodyears Bar, Calif",,,39.2403,-120.9828,Annual,1930-01/01/??-12/31/37; 1938-01/01/??-12/31/??,sq mi
18297,24,Zayante Creek,,,37.0269,-121.7063,Annual (1958-1971),09/30/1958-09/30/1971,"{'Peak_Discharge': 'cubic feet per second (cfs)', 'Mean_Water_Discharge': 'cubic feet per second (cfs)'}"
3930,17,"Savery Creek at Savery, Wyo",,,41.155,-106.891,Monthly or annual (1915 - 1922; 1918 - 1923),01/01/1915-12/31/1923,
3930,17,"Little Snake River near Dixon, Wyo",,,42.746,-110.473,Monthly or annual (1910 - 1933; 1916 - 1923; 1938 onwards),01/01/1910-12/31/1933,
3930,17,"Willow Creek near Baggs, Wyo",,,41.216,-106.731,Monthly or annual (1911 - 1923; 1953 onwards),01/01/1911-12/31/1923,
3930,17,"Muddy Creek near Baggs, Wyo",,,41.216,-106.731,Monthly or annual (1915 - 1916; 1918),01/01/1915-12/31/1918,
3930,17,"Little Snake River near Lily (Maybell), Colo",,,41.717,-106.902,Annual or specific years (1904; 1921 - 1934),01/01/1904-12/31/1934,
3930,17,"Green River near Jensen (near Vernal), Utah",,,40.461,-110.056,Annual or specific years (1903 - 1904; 1905; 1906; 1914 - 1915; 1946 onwards),01/01/1903-12/31/1946,
3930,17,"Brush Creek near Vernal, Utah",,,40.431,-110.025,Monthly or annual (1939 onwards),01/01/1939-12/31/2023,
3930,17,"Ashley Creek near Vernal, Utah",,,40.427,-110.014,Monthly or annual (1941 - 1945; 1943 - 1954),01/01/1941-12/31/1954,
24065,24,Redwood Creek,,,40.5,-123.8,1975-1976 Summer to Next Year's Summer,07/10/1975-08/12/1976,"{'Altitude_Change': 'Ft', 'Area_Change': 'ft2', 'Width_Change': 'ft'}"
2987,38,"Dunning Creek at Yount, Pa",,,40.9202,-78.4078,annual,1909-01 to 1919-12,
2987,38,"Brush Creek at Gapsville, Pa",,,40.4578,-77.8646,annual,1909-01 to 1929-12,
2987,38,"Great Trough Creek near Marklesburg, Pa",,,40.3847,-78.0162,annual,1909-01 to 1929-12,
2987,38,"Aughwick Creek near Orbisonia, Pa",,,40.3274,-77.9136,annual,1909-01 to 1929-12,
2987,38,"Tuscarora Creek near Port Royal, Pa",,,40.2767,-77.9536,annual,1909-01 to 1929-12,
4317,16,"Santa Ynez River near Lompoc, Calif",,,34.6364,-120.4325,Annual or more frequent measurements from 1906 to 1960,01/01/1906-12/31/1960,Not specified in the document
4317,16,"Santa Ynez River at H Street, near Lompoc, Calif",,,34.6364,-120.4325,Annual or more frequent measurements from 1946 to 1962,01/01/1946-12/31/1962,Not specified in the document
4317,16,"Santa Ynez River at 13th Street, near Lompoc, Calif",,,34.6364,-120.4325,Annual or more frequent measurements from 1954 onwards,01/01/1954-12/31/2023,Not specified in the document
4317,16,"Santa Ynez River at Pine Canyon, near Lompoc, Calif",,,34.6364,-120.4325,Annual or more frequent measurements from 1941 to 1964 onwards,01/01/1941-12/31/2023,Not specified in the document
4317,16,"San Antonio Creek at Harris, Calif",,,34.8436,-120.3969,Annual or more frequent measurements from 1941 to 1955,01/01/1941-12/31/1955,Not specified in the document
4317,16,"San Antonio Creek near Casmalia, Calif",,,34.7841,-120.4698,Annual or more frequent measurements from 1955 onwards,01/01/1955-12/31/2023,Not specified in the document
