doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
56808,364,SACRAMENTO WEIR SPILL TO YOLO BYPASS,38.607,-121.554,,,Monthly discharge for water years 1940-51; daily measurements from March to May 1978,10/1939-09/1978,"{'Discharge': 'cubic feet per second (ft3/s) and cubic meters per second (m³/s)', 'Gage_Height': 'feet (ft) and meters (m)', 'Annual_Flow': 'acre-feet per year (acre-ft/yr) and hectometers cubed per year (hm³/yr)'}"
56404,216,NAPA RIVER NEAR ST. HELENA,38.4858,-122.4973,,,"Daily for certain periods (e.g., October 1957 to current year for water temperatures)",10/14/1975-09/12/1976,"{'Discharge': 'CFS (cubic feet per second)', 'Specific_Conductance': 'Micro-mhos', 'Temperature': 'Degrees Celsius', 'Hardness': 'mg/L', 'Dissolved_Calcium': 'mg/L', 'Dissolved_Magnesium': 'mg/L', 'Dissolved_Sodium': 'mg/L', 'Percent_Sodium_Adsorption_Ratio': None, 'Dissolved_Potassium': 'mg/L', 'Bicarbonate': 'mg/L', 'Carbonate': 'mg/L', 'Alkalinity_as_CAC03': 'mg/L', 'Dissolved_Sulfate': 'mg/L', 'Dissolved_Chloride': 'mg/L', 'Dissolved_Fluoride': 'mg/L', 'Dissolved_Silica': 'mg/L', 'Dissolved_Solids': 'mg/L', 'Dissolved_Solids_Tons_Per_Ac-Ft': None, 'Dissolved_Solids_Tons_Per_Day': None, 'Dissolved_Nitrite_Plus_Nitrate': 'mg/L', 'Dissolved_Boron': 'µg/L', 'Dissolved_Iron': 'µg/L'}"
2913,237,Sevier River near Sigurd,,,38.9333,-112.5833,Annual,1926-10/1949-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,237,Salina Creek near Salina,38.9333,-111.7833,,,Annual,1900-10/1901-09,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,237,Salina Creek at Salina,38.95,-111.8667,,,Monthly and Yearly,1915-16/1949-50,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
51672,9,Campo Creek,,,32.8106,-116.8767,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Santa Ysabel Creek,,,33.0181,-116.8456,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Murrieta Creek,,,33.5148,-117.1925,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Santa Ana River,,,34.1544,-117.1656,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Cucamonga Creek,,,34.1372,-117.6678,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,San Gabriel River,,,34.1389,-117.8983,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Arroyo Seco,,,34.1497,-118.1395,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Santa Anita Creek,,,34.1842,-118.0217,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Sespe Creek,,,34.3786,-118.8342,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,San Jose Creek,,,34.4356,-119.8253,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Huasna River,,,34.9533,-120.4272,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Arroyo Grande,,,35.1244,-120.5911,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Deep Creek,,,34.4433,-117.3278,Annual,1952-01-01-1953-12-31,acre-feet
51672,9,Rock Creek,,,34.7667,-118.3856,Annual,1952-01-01-1953-12-31,acre-feet
648,201,Salinas River near Bradley,35.9288889,-120.8666667,,,Daily measurements recorded for water year October 1951 to September 1952,12/01/1948-09/30/1952,cubic feet per second (cfs)
3067,268,San Joaquin River at Miller Crossing,37.509722,-119.197222,,,Daily (from October to September of the following year),"October 1921 to July 1928, October 1951 to September 1956","{'Latitude_Longitude': 'degrees minutes seconds', 'Discharge': 'cubic feet per second (cfs)', 'Drainage_Area': 'square miles (sq mi)', 'Volume': 'acre-feet'}"
3217,115,Cucamonga Creek near Upland,34.1744,-117.5315,,,Monthly and yearly mean discharge,1928-10-01/1950-09-01,cubic feet per second
56807,71,Stream Discharge,,,,,Daily to specific dates within water years 1966-1978,10/01/1965 - 09/30/1978,"{'Temperature': 'Degrees Celsius', 'Stream Flow': 'Cubic Feet per Second (CFS)', 'Suspended Sediment': 'Milligrams per Liter (MG/L) and Tons per Day (T/DAY)', 'Particle-Size Distribution': 'Percentage finer than specified millimeter sizes'}"
3034,155,South Fork Stanislaus River near Long Barn,38.0925,-120.1672,,,Annual Peaks,"June 2, 1938 - June 7, 1955","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,155,Stanislaus River near Knights Ferry,37.875,-120.6056,,,Annual Peaks,"Jan. 11, 1862 - May 19, 1913","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
29192,34,Cosumnes River,,,38.4667,-121.0,10-year period (1957-1966) for sediment data evaluation; long-term records beginning in 1909,1957-1966; 1909 onwards for Cosumnes River at Michigan Bar,Not specified
70039753,46,SUSAN RIVER,,,40.4378,-120.4996,varied dates within the water year October 1962 to September 1963,10/17/1962-09/12/1963,"{'Mean_Discharge': 'cfs (cubic feet per second)', 'Silica': 'parts per million', 'Iron': 'parts per million', 'Calcium': 'parts per million', 'Magnesium': 'parts per million', 'Sodium': 'parts per million', 'Potassium': 'parts per million', 'Bicarbonate': 'parts per million', 'Carbonate': 'parts per million', 'Sulfate': 'parts per million', 'Chloride': 'parts per million', 'Fluoride': 'parts per million', 'Nitrate': 'parts per million', 'Boron': 'parts per million', 'Dissolved_Solids_Million_Parts': 'parts per million', 'Dissolved_Solids_Tons_Acre_Foot': 'tons per acre-foot', 'Dissolved_Solids_Tons_Day': 'tons per day', 'Hardness_CaCO3_Calcium_Magnesium': 'calculated as CaCO3', 'Hardness_Non_Carbonate': 'non-carbonate hardness as CaCO3', 'Specific_Conductance': 'micro-mhos at 25°C'}"
23601,56,Colma Creek,,,37.5384,-122.4321,Annual,01/01/1969-12/31/1970,Tons and tons per square mile
383,246,"Williamson River near Silver Lake, Oreg.",42.1634,-121.7399,,,Multiple measurements throughout the year,04/25/1917-09/30/1918,second-feet and feet
15,423,Silver Fork of South Fork American River near Kyburz,38.7655556,-120.3175,,,Yearly and monthly,1936-12-11 to 1944-07-05,"cubic feet per second (cfs), acre-feet"
15,423,South Fork American River below Silver Fork at Kyburz,38.7655556,-120.3177778,,,Yearly and monthly (1906),1906-03-06 to 1906-07,"cubic feet per second (cfs), acre-feet"
15,423,South Fork American River near Kyburz,38.7636111,-120.3275,,,Yearly (1922-1950),1922-01-01 to 1950-12-31,"cubic feet per second (cfs), acre-feet"
2560,52,River Bear Capitol at (4695.5),,,36.965,-113.092,Annual (1951-1956),1951-01/01/1956-12/31/1956,"{'Discharge_per_sq_mi': 'cfs per sq mi', 'Total_Discharge': 'cfs'}"
2560,52,Mattole Fork Petrolia North River at (4695),,,40.85,-124.0,Annual (1951-1957),1951-01/01/1957-12/31/1957,"{'Discharge_per_sq_mi': 'cfs per sq mi', 'Total_Discharge': 'cfs'}"
2560,52,River Mattole Petrolia (4690),,,40.85,-124.0,Annual (1950-1963),1950-01/01/1963-12/31/1963,"{'Discharge_per_sq_mi': 'cfs per sq mi', 'Total_Discharge': 'cfs'}"
70038392,461,"Butano Creek near Pescadero, Calif.",,,37.1875,-122.4644,Yearly (1959-1961),1959-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Sulphur Creek near St. Helena, Calif.",,,38.5042,-122.4651,"Yearly (1956, 1958-1961)",1956-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Sonoma Creek near Kenwood, Calif.",,,38.4047,-122.5111,Yearly (1958-1961),1958-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Robinson (formerly Robertson) Creek near Ukiah, Calif.",,,39.1606,-123.2049,"Yearly (1956, 1958-1961)",1956-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Sausal Creek near Healdsburg, Calif.",,,38.6472,-122.8747,Yearly (1959-1961),1959-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Franz Creek near Kellogg, Calif.",,,38.7167,-123.0028,"Yearly (1956, 1958-1961)",1956-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Warm Spring Creek at Skagg Springs, Calif.",,,38.7814,-122.9517,Yearly (1959-1961),1959-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Mill Creek near Healdsburg, Calif.",,,38.6633,-122.8675,Yearly (1958-1961),1958-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Mark West Creek at Mark West Springs, Calif.",,,38.6819,-122.8872,Yearly (1958-1961),1958-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038392,461,"Big Austin Creek at Cazadero, Calif.",,,38.7733,-123.065,Yearly (1959-1961),1959-01-01 to 1961-12-31,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
4317,8,Cottonwood Creek (head of Tijuana River) at Morena Dam,,,32.639,-116.953,Daily or monthly figures (calendar years),1916-01/01/1968-12/31,
4317,8,"Pine Valley Creek near Jamul, Wilson Creek: Wilson Creek tributary near Dulzura, Cottonwood Creek at Barrett Dam",,,32.733,-116.963,Daily or monthly figures (calendar years),1906-01/01-1907-12/31; 1967-01/01-1967-12/31; 1906-01/01-1915-12/31; 1945-01/01-1966-12/31,
4317,8,"Dulzura conduit near Dulzura (Jamul), Potrero Creek: Potrero Creek tributary near Barrett Junction, Cottonwood Creek above Tecate Creek, Tecate Creek: Campo Creek",,,32.742,-116.975,Daily or monthly figures (calendar years),1909-01/01-1915-12/31; 1940-01/01-1958-12/31; 1966-01/01-1969-12/31; 1936-01/01,
4317,8,"Miller Creek near Live Oak Springs, Calif.",,,32.834,-116.876,Daily or monthly figures (calendar years),1961-01/01-1964-12/31,
4317,8,"Campo Creek near Campo, Calif.",,,32.691,-116.548,Daily or monthly figures (calendar years),1936-01/01,
4317,8,"Tijuana (Tia Juana) River near Dulzura, Calif., Tijuana (Tia Juana) River near Nestor, Cedar Creek near Jamul",,,32.705,-116.986,Daily or monthly figures (calendar years),1914-01/01-1915-12/31; 1916-01/01-1935-12/31; 1940-01/01,
4317,8,"Jamul Creek (head of Otay River) near Jamul, Calif., Otay River at Savage Dam, San Vicente Creek near Foster, San Diego River near Santee",,,32.638,-116.973,Daily or monthly figures (calendar years),1914-01/01-1915-12/31; 1916-01/01-1935-12/31; 1940-01/01,
4317,8,"Japacha Creek near Descanso, Calif., Sweetwater River near Descanso, Sweetwater River at Loveland Dam, near Alpine, Calif.",,,32.853,-116.837,Daily or monthly figures (calendar years),1964-01/01-1967-12/31; 1905-01/01-1927-12/31; 1956-01/01,
4317,8,"San Diego River at diverting dam near Lakeside, Calif., Boulder Creek at Cuyamaca Reservoir, near Julian",,,32.845,-116.959,Daily or monthly figures (calendar years),1912-01/01-1915-12/31; 1919-01/01-1926-12/31; 1935-01/01-1968-12/31,
4317,8,"Los Penasquitos Creek below Poway Creek near Poway, Los Penasquitos Creek near Poway",,,32.974,-116.919,Daily or monthly figures (calendar years),1969-01/01; 1964-01/01,
3150,257,WHITEWATER CREEK AT FOREST SERVICE CAMPGROUND,,,34.0,-107.5,1 year,11/30/1966-11/30/1967,"pH units, micro-Imhos at 25°C, ppm"
3150,257,"SAN FRANCISCO RIVER AT ANWAY WELL, NEAR GLENWOOD",,,34.0,-107.5,1 year,11/30/1966-11/30/1967,"pH units, micro-Imhos at 25°C, ppm"
3150,257,SAN FRANCISCO RIVER ABOVE GAGING STATION NEAR GLENWOOD,,,34.0,-107.5,1 year,11/30/1966-11/30/1967,"pH units, micro-Imhos at 25°C, ppm"
3150,257,SAN FRANCISCO NEAR GLENWOOD AT STATION,,,34.0,-107.5,1 year,11/30/1966-11/30/1967,"pH units, micro-Imhos at 25°C, ppm"
3150,257,SAN FRANCISCO HOT SPRINGS ABOUT 0.3 MILE BELOW GAGE,,,34.0,-107.5,1 year,11/30/1966-11/30/1967,"pH units, micro-Imhos at 25°C, ppm"
3150,257,DRY CREEK AT BRIDGE ON U.S. HIGHWAY 180,,,34.0,-107.5,1 year,11/30/1966-11/30/1967,"pH units, micro-Imhos at 25°C, ppm"
56411,39,COLORADO RIVER MAIN STEM,,,32.88305555555556,-114.46583333333334,"Yearly (1903-34), Monthly (October 1942 to current year)",1903-10/31/1942 to current year,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet', 'Reservoir': 'acre-feet'}"
15,134,Tenaya Creek,37.742222,-119.556944,,,Monthly and yearly,1904-01/01-1950-12/31,cubic feet per second (cfs)
366,175,Tuolumne River,,,37.988,-120.456,Monthly and Daily for the year 1915,10/01/1915-09/30/1916,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
23293,19,Deep Creek near Hesperia,34.4353,-117.272,,,1 year,01/01/1931-12/31/1968,Acre-feet
23293,19,West Fork Mojave River near Hesperia,34.4672,-117.2766,,,1 year,01/01/1931-12/31/1968,Acre-feet
23293,19,The Forks column (Deep Creek + West Fork Mojave River),34.4528,-117.2743,,,1 year,01/01/1931-12/31/1968,Acre-feet
23293,19,Mojave River at lower narrows near Victorville,34.526,-117.2882,,,1 year,01/01/1931-12/31/1968,Acre-feet
23293,19,Mojave River at Barstow,34.8715,-116.9307,,,1 year,01/01/1931-12/31/1968,Acre-feet
23293,19,Mojave River at Afton,34.956,-116.8102,,,1 year,01/01/1931-12/31/1968,Acre-feet
15,55,North Fork Kaweah River,36.083,-118.717,36.083,-118.717,Monthly and yearly measurements,1926-10 to 1950-12,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}"
48072,29,South Fork Santa Clara River,,,34.6,-119.2,Annual,1945-01/01/1945-12/31/1967,acre-feet
47988,124,Sand Creek near Inyokern,35.623611,-117.890278,,,Annual,01/20/1959-12/31/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
47988,124,Salt Wells Creek near Westend,35.655556,-117.447222,,,Annual,01/20/1959-12/31/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
47988,124,Crust Creek near Westend,35.690278,-117.380556,,,Annual,01/20/1959-12/31/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3931,5,Sublette Creek near Cokeville,,,41.1844,-109.4721,Annual,1944-04/01/1945-12/31/1955-01/01-,sq mi
3931,5,Smiths Fork near Smoot,,,41.1162,-110.5789,Annual,1943-01/01-1943-12/31,sq mi
3931,5,Hobble Creek near Geneva,,,42.8583,-111.6986,Annual,1943-01/01-1946-12/31,sq mi
3931,5,Smiths Fork near Border,,,41.1417,-110.5611,Annual,1942-01/01-,sq mi
3931,5,Hobble Creek near Geneva,,,42.8583,-111.6986,Annual,1943-01/01-1946-12/31,sq mi
3931,5,Smiths Fork at Cokeville,,,41.1844,-109.4721,Annual,1942-01/01-1952-12/31,sq mi
3931,5,Bear River below Smiths Fork near Cokeville,,,41.1844,-109.4721,Annual,1954-01/01-,sq mi
3931,5,Bear River at Border,,,41.1417,-110.5611,Annual,1937-01/01-,sq mi
3931,5,"Thomas Fork near Geneva, Idaho",,,42.8583,-111.6986,Annual,1939-01/01-1951-12/31,sq mi
3931,5,"Salt Creek near Geneva, Idaho",,,42.8583,-111.6986,Annual,1939-01/01-1951-12/31,sq mi
