doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
56414,332,Middle Fork Feather River,39.7083333,-121.2694444,,,"Various (chemical analyses: July 1963 to June 1966, May 1970 to September 1971, water year 1972; water temperatures: October 1962 to September 1972; sediment records: Water years 1970-72)","July 1963 to June 1966, May 1970 to September 1971, water year 1972","{'Discharge': 'CFS', 'Dissolved Sulfate': 'MG/L', 'Dissolved Chloride': 'MG/L', 'Dissolved Nitrite Plus Nitrate': 'MG/L', 'Dissolved Ammonia Nitrogen': 'MG/L', 'Organic Nitrogen': 'MG/L', 'Total Kjeldahl Nitrogen': 'MG/L', 'Total Nitrogen': 'MG/L', 'Total Phosphorus': 'MG/L', 'Dissolved Ortho. Phosphorus': 'MG/L'}"
2131,54,Riverside Narrows,,,,,1 day to 1 year,"July 16, 1888-October 5, 1900","[""Miners' inches"", 'Sec.-feet']"
2131,54,Jurupa Narrows,,,,,1 day to 1 year,"July 16, 1888-October 5, 1900","[""Miners' inches"", 'Sec.-feet']"
2131,54,Auburndale bridge,,,,,1 day to 1 year,"July 17, 1888-October 5, 1900","[""Miners' inches"", 'Sec.-feet']"
51672,24,Coyote Creek,,,33.9061,-118.0854,Annual,01/01/1951-12/31/1952,cubic feet per second
51672,24,Pacoima Creek,,,34.2978,-118.5261,Annual,01/01/1951-12/31/1952,cubic feet per second
51672,24,Malibu Creek,,,34.1459,-118.8055,Annual,01/01/1951-12/31/1952,cubic feet per second
51672,24,Santa Ynez River,,,34.6167,-120.1536,Annual,01/01/1951-12/31/1952,cubic feet per second
15,440,American River,38.5816,-121.4944,38.5816,-121.4944,Monthly and yearly,Oct/Dec 1936-Sept/Dec 1950,"[{'Discharge': 'cubic feet per second'}, {'Runoff': 'acre-feet'}]"
604,141,Sespe Creek near Fillmore,34.448611,-118.926389,,,Daily measurements over the year 1946-47,10/1/1946-09/30/1947,Second-feet for discharge and feet for gage height
