doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
4317,44,Eel (South Eel) River at Van Arsdale Dam,,,39.3667,-123.0833,Daily or monthly figures (calendar years),1909-01/01/YYYY,
4317,44,Tomki Creek near Willits,,,39.4523,-123.3669,Daily or monthly figures (calendar years),1963-01/01/YYYY,
4317,44,Eel (South Eel) River at Hearst,,,39.7267,-122.8514,Daily or monthly figures (calendar years),1910-01/01/1913-12/31,
4317,44,Eel River near Dos Rios,,,39.2961,-123.0256,Daily or monthly figures (calendar years),1966-01/01/YYYY,
4317,44,Fulweiter Creek tributary near Willits,,,39.4667,-123.3833,Annual peaks (water years),1963-01/01/YYYY,
4317,44,Outlet Creek near Longvale,,,39.5333,-123.3,Daily or monthly figures (calendar years),1956-01/01/YYYY,
4317,44,Eel River above Dos Rios,,,39.3267,-123.0167,Daily or monthly figures (calendar years),1950-01/01/1965-12/31,
3982,20,"Sevier River below San Pitch River, near Gunnison",,,38.5061,-111.7426,Annual and Peaks (1912 - ),1912-01/01/1912-12/31/9999,sq mi
3982,20,"San Pitch River near Gunnison, Utah",,,38.5146,-111.7267,Annual and Peaks (1900 - 1905; 1912 - 18),1900-01/01/1905-12/31/1918-12/31/9999,sq mi
3982,20,"Sevier River near Juab, Utah",,,39.919,-111.9768,Annual and Peaks (1911 - ),1911-01/01/9999-12/31/9999,sq mi
3982,20,"Tintic Wash tributary near Nephi, Utah",,,39.3062,-111.8899,Annual (1961 - ),1961-01/01/9999-12/31/9999,sq mi
1627,327,Picayune Creek,37.220833,-119.707022,,,Annual,10/01/1964-09/30/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Gage height': 'feet'}"
47988,145,Wittenberg Creek,,,35.1145,-120.6267,Monthly (Annual),06/01/1967-12/31/2022,CFS (cubic feet per second)
47988,145,Lopez Creek,,,35.1169,-120.6216,Monthly (Annual),06/01/1967-12/31/2022,CFS (cubic feet per second)
47988,145,Tar Spring Creek,,,35.1171,-120.6164,Monthly (Annual),06/01/1967-12/31/2022,CFS (cubic feet per second)
47988,145,Los Berros Creek,,,35.1432,-120.5466,Monthly (Annual),06/01/1969-12/31/2022,CFS (cubic feet per second)
47988,145,Santa Rosa Creek,,,35.2411,-121.0154,Monthly (Annual),06/01/1958-12/31/2022,CFS (cubic feet per second)
47988,145,Toro Creek,,,35.2863,-120.8586,Monthly (Annual),06/01/1961-12/31/1969,CFS (cubic feet per second)
47988,145,Santa Rita Creek tributary,,,35.5421,-120.7933,Monthly (Annual),06/01/1968-12/31/2022,CFS (cubic feet per second)
47988,145,Santa Rita Creek,,,35.5448,-120.7927,Monthly (Annual),06/01/1961-12/31/2022,CFS (cubic feet per second)
47988,145,Pipes Creek,,,34.1429,-116.4027,Monthly (Annual),06/01/1959-12/31/2022,CFS (cubic feet per second)
47988,145,Cushenbury Creek,,,34.2551,-116.5396,Monthly (Annual),06/01/1958-12/31/2022,CFS (cubic feet per second)
2251,86,Kern River Power Co.'s Canal,35.7459,-118.7182,35.7459,-118.7182,"Daily for most of the year, with specific dates in October and November 1910, and February to September 1911",10/05/1910-11/17/1911,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft.'}"
70038399,529,Pine Creek near Westwood,,,41.015556,-123.895833,Annual,05/01/1950-12/31/1961,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Bitterwater Creek near Maricopa,,,36.169722,-119.271667,Annual,01/01/1961-12/31/1966,"{'Gage_Height': None, 'Discharge': 'cfs'}"
70038399,529,Santiago Creek near Maricopa,,,36.169722,-119.271667,Annual,01/01/1961-12/31/1966,"{'Gage_Height': None, 'Discharge': 'cfs'}"
70038399,529,Bitterwater Creek near Lost Hills,,,35.541667,-119.568333,Annual,01/01/1961-12/31/1966,"{'Gage_Height': None, 'Discharge': 'cfs'}"
70038399,529,South Fork Kings near Cedar Grove,,,36.253056,-119.283889,Annual,01/01/1950-12/31/1967,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,"Los Gatos Creek below Jacalitos Creek, near Coalinga",,,36.123611,-120.204167,Annual,01/01/1959-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Zapato Chino Creek near Avenal,,,36.141667,-119.755278,Annual,01/01/1961-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Little Panoche Creek near Panoche,,,36.500556,-120.516389,Annual,01/01/1959-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Garzas Creek near Gustine,,,37.187778,-120.497222,Annual,01/01/1959-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,San Domingo Creek near San Andreas,,,38.034167,-120.663056,Annual,01/01/1950-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,San Antonio Creek near San Andreas,,,38.034167,-120.663056,Annual,01/01/1950-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Esperanza Creek near Mokelumne Hill,,,38.171667,-120.663056,Annual,01/01/1950-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Jesus Maria Creek near Mokelumne Hill,,,38.171667,-120.663056,Annual,01/01/1950-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Murray Creek near San Andreas,,,38.131944,-120.663056,Annual,01/01/1950-12/31/1966,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
70038399,529,Dry Creek near Wheatland,39.026389,-121.436111,,,Annual,01/01/1946-12/31/1965,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2913,361,West Fork Carson River at Woodfords,,,39.1167,-119.8333,Monthly and Yearly,1890-01/01/1890-1950/12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,361,"Clear Creek near Carson City, Nevada",39.1167,-119.8333,,,Monthly and Yearly,1948-01/01/1950/12/31,{'Discharge': 'cubic feet per second (cfs)'}
24065,38,Redwood Creek Tributaries,,,39.3,-123.7,Approximately 2-3 years,03/16/1976-07/25/1978,"{'Drainage Area': 'square miles (mi^2)', 'Bank to Bank Width': 'feet (Ft)', 'Change in Altitude of Thalweg': 'feet (Ft)', 'Change in Cross Section Area': 'square feet (Ft^2)'}"
4316,9,Bear River near Randolph,,,41.7833,-113.917,Annual (1943-),1943-,"a,1640"
4316,9,Rock Creek near Fossil,,,42.9944,-110.891,Annual (1961-66),1961-66,49.0
4316,9,Twin Creek tributary near Sage,,,42.9333,-110.8167,Annual (1965-),1965-,2.91
4316,9,Twin Creek at Sage,,,42.9333,-110.8167,Annual (1943-62),1943-62,246
4316,9,Bear River below Pixley Dam near Cokeville,,,41.3833,-110.3167,Annual (1941-43;1952-56;1958-),1941-43;1952-56;1958-,"a2,040"
4316,9,"Hobble Creek near Geneva, Idaho",,,43.8833,-111.1333,Annual (1943-46),1943-46,86.1
4316,9,"Bear River at Border, Wyo",,,41.4167,-110.1833,Annual (1937-),1937-,"a2,490"
25119,32,"Laguna Creek near Kayenta, Ariz",,,36.6792,-110.0856,Annual Peaks (1968-69),1968/01/01-1969/12/31,['sq mi']
25119,32,"Chinle Wash near Mexican Water, Ariz",,,36.7167,-110.5,Annual Peaks (1964),01/01/1964-12/31/1964,['sq mi']
3930,26,"Gila River below Duncan, Ariz",,,32.4155,-109.8828,Yearly,1926-07/1931-12,square miles (drainage area)
3930,26,"Gila River at York, Ariz",,,34.8829,-112.4388,Yearly,1923-01/1931-12,square miles (drainage area)
3930,26,"Gila River below Bonita Creek, near Solomonville, Ariz",,,32.2721,-110.9853,Yearly,1932-01/1940-12,square miles (drainage area)
3930,26,"Gila River at Safford, Ariz",,,32.7196,-109.7092,Yearly,1940-01/1949-12,square miles (drainage area)
3058,24,Various Gaging Stations,,,,,Daily discharge records for each water year from 1951 to 1960,12/01/1951-11/30/1960,Cubic feet per second (cfs) - Standard for stream discharge measurements
3034,26,Region C Watersources,,,,,"Varies by recurrence interval (1.2, 2.33, 5, 10, 25, 50 years)",Not specified,Regression equations parameters
3034,26,Region D Watersources,,,,,"Varies by recurrence interval (1.2, 2.33, 5, 10, 25, 50 years)",Not specified,Regression equations parameters
3034,26,Region E Watersources,,,,,"Varies by recurrence interval (1.2, 2.33, 5, 10, 25, 50 years)",Not specified,Regression equations parameters
70038398,90,Beacon Creek at Helendale,34.75,-117.3147,,,Annual to monthly,10/1960-09/1966,"{'Discharge': 'cfs (cubic feet per second)', 'Precipitation': 'inches'}"
1627,656,"Forth Fork Blacks Creek rear Coulter ville, Calif.",37.7361,-120.225,,,Annual,01/31/1963-11/13/1965,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Hayward Creek near La Grange, Calif.",37.6417,-120.3789,,,Annual,03/15/1960-12/23/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Windmill Canyon Creek near Patterson, Calif.",37.4542,-121.2694,,,Annual,11/13/1959-04/09/1965,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Pudd Creek near Tuolumne Yeadows, Calif.",37.8736,-119.3819,,,Annual,06/16/1963-12/23/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Smoky Jack Creek near Yosemite Village, Calif.",37.8055,-119.7125,,,Annual,02/01/1963-12/23/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Sugarpine Creek near Long Barn, Calif.",38.0958,-120.1228,,,Annual,02/01/1963-12/24/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Curtis Creek tributary near Standard, Calif.",37.9847,-120.3018,,,Annual,02/01/1963-12/23/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"North Fork Stanislaus River tributary near Lake Alpine, Calif.",38.5055,-120.9472,,,Annual,02/01/1963-12/23/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Eldorado Creek at Mountain Ranch, Calif.",38.2272,-120.5437,,,Annual,02/01/1963-12/22/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Pear Creek tributary near Valley Springs, Calif.",38.1861,-120.8458,,,Annual,03/17/1960-12/22/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Mountain House Creek near Midway, Calif.",37.7458,-121.5833,,,Annual,01/31/1961-12/23/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Mountain House Creek tributary near Altamont, Calif.",37.745,-121.6306,,,Annual,01/31/1961-01/19/1965,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Kellogg Creek tributary near Byron, Calif.",37.8458,-121.7181,,,Annual,1961-12/22/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1627,656,"Antelope Creek near West Point, Calif.",38.4889,-120.5025,,,Annual,02/01/1963-12/22/1964,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3927,7,San Luis Rey River near Pala,33.122,-116.845,,,yearly,03/1903-16,sq mi
3927,7,San Luis Rey River below Pala diversion dam,33.123,-116.848,,,yearly,04/1944-***,sq mi
3927,7,San Luis Rey River at Monserate Narrows,33.128,-116.855,,,yearly,07/1935-41; 08/1946-,sq mi
3927,7,San Luis Rey River at Bonsall,33.148,-117.02,,,yearly,08/1912-16*,sq mi
3927,7,San Luis Rey River near Bonsall,33.149,-117.022,,,yearly,09/1916*; 10/1929-,sq mi
3927,7,San Luis Rey River at (near) Oceanside,33.187,-117.363,,,yearly,11/1912-15; 12/1916; 01/1929-42; 02/1946-,sq mi
3927,7,"(Nigger Canyon), near Temecula",33.495,-117.172,,,yearly,03/1923-,sq mi
3927,7,Murrieta Creek at Temecula,33.503,-117.186,,,yearly,04/1930-,sq mi
3927,7,Santa Margarita River near Fallbrook,33.336,-117.243,,,yearly,06/1924-,sq mi
3927,7,San Juan Creek near San Juan Capistrano,33.505,-117.648,,,yearly,08/1928-,sq mi
3927,7,Trabuco Creek near San Juan Capistrano,33.509,-117.653,,,yearly,09/1930-,sq mi
3927,7,Aliso Creek at El Toro,33.635,-117.699,,,yearly,10/1930-,sq mi
3927,7,Peters Canyon Wash near Tustin,33.733,-117.802,,,yearly,11/1930-40; (1940-),sq mi
3927,7,San Diego Creek near Irvine,33.677,-117.822,,,yearly,12/1949-,
3927,7,Big Bear Lake near Big Bear Lake,34.266,-116.817,,,yearly,(1884-1950) tc/; 1950- t,sq mi
3927,7,Mill Creek near Mentone,34.137,-117.024,,,yearly,01/1939-,sq mi
3927,7,Plunge Creek near East Highlands,34.158,-117.211,,,yearly,02/1919-,sq mi
3927,7,San Timoteo Creek near Redlands,33.991,-117.172,,,yearly,03/1926-,sq mi
2913,181,Provo River,40.3152777778,-111.652777778,,,Monthly and yearly measurements,1889-01-01-1906-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3048,408,North Fork Calaveras River near San Andreas,38.218055555556,-120.69861111111,,,Daily (for water year October 1957 to September 1958),10/01/1957-09/30/1958,"{'Discharge': 'cubic feet per second', 'Area': 'square miles', 'Gage_Height': 'feet'}"
3033,51,River Gualala,,,38.65,-123.27,Yearly,1955-12-22 to 1964-12-22,cubic feet per second (CFS)
3033,51,River Navarro,,,39.3,-123.5,Yearly,1938-12-22 to 1951-12-22,cubic feet per second (CFS)
3033,51,River Noyo,,,39.3,-123.55,Yearly,1952-12-22 to 1965-12-22,cubic feet per second (CFS)
3033,51,River Mattole,,,40.6,-123.7,Yearly,1912-12-22 to 1965-12-13,cubic feet per second (CFS)
3033,51,River Eel,,,40.65,-123.75,Yearly,1912-12-13 to 1965-12-22,cubic feet per second (CFS)
3033,51,River Mad,,,40.8,-124.05,Yearly,,cubic feet per second (CFS)
3033,51,Creek Redwood,,,40.85,-124.0,Yearly,,cubic feet per second (CFS)
57548,46,Virginia Creek Near Bridgeport,38.191667,-119.208333,,,Daily measurements from October to September (annual),10/01/1953-09/30/1975,"{'Discharge': 'cubic feet per second', 'Volume': 'acre-feet/year'}"
15,439,American River,38.5680555556,-121.4222222222,,,Monthly and yearly mean discharge recorded,1921-1950,Cubic feet per second (cfs)
56461,58,WEST FORK CARSON RIVER AT WOODFORDS,,,38.7,-117.3,Daily to specific dates and times within a water year,10/01/1976-09/30/1977,"{'Discharge': 'CFS (cubic feet per second)', 'Specific_Conductance': 'Micro-Mhos', 'PH': 'None specified', 'Temperature': 'Degrees Celsius', 'Turbidity': 'JTU (Jackson Turbidity Units)', 'Dissolved_Oxygen': 'MG/L (Milligrams per Liter)', 'Hardness_Ca_Mg': 'MG/L (Milligrams per Liter)', 'Dissolved_Calcium': 'MG/L', 'Dissolved_Magnesium': 'MG/L', 'Dissolved_Sodium': 'MG/L', 'Sodium_Adsorption_Ratio': 'None specified', 'Bicarbonate': 'MG/L', 'Carbonate': 'MG/L', 'Dissolved_Chloride': 'MG/L', 'Dissolved_Solids_Residue_at_180C': 'MG/L'}"
604,23,San Dimas Wash,34.1167,-117.8267,,,2 years,04/01/1945-03/31/1947,Not Specified
604,23,San Gabriel River,34.1149,-117.9141,,,16 years,01/01/1932-12/31/1947,Not Specified
604,23,San Gabriel River,34.0676,-118.0349,,,11 years,01/01/1937-12/31/1947,Not Specified
604,23,San Gabriel River,33.9,-118.0876,,,14 years,01/01/1934-12/31/1947,Not Specified
604,23,Santa Ana River,33.7489,-117.8533,,,14 years,01/01/1934-12/31/1947,Not Specified
604,23,Santa Ana River,33.7461,-117.8603,,,14 years,01/01/1934-12/31/1947,Not Specified
